free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,other_non_cash_items,stock_based_compensation,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,gain_loss_on_investment_securities,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
111715000.0,-2395000.0,-276531000.0,267734000.0,-55645000.0,27763000.0,68221000.0,232118000.0,197574000.0,308000.0,34236000.0,-65552000.0,-65552000.0,-140000.0,-54220000.0,-54220000.0,-2395000.0,-2395000.0,-8797000.0,-8797000.0,-276531000.0,267734000.0,-67572000.0,-67572000.0,156000.0,-914000.0,2955000.0,-3869000.0,-11169000.0,-11169000.0,-55645000.0,167360000.0,167360000.0,-4045000.0,30246000.0,-48939000.0,61676000.0,-110615000.0,-110615000.0,12996000.0,-41299000.0,73197000.0,-215000.0,7815000.0,,-2277000.0,-2277000.0,38334000.0,38334000.0,-3794000.0,-3794000.0,,131542000.0,2022-11-30
5831000.0,-12927000.0,-2340000.0,-27904000.0,-66262000.0,30992000.0,49719000.0,193870000.0,232118000.0,-1455000.0,-36793000.0,-97494000.0,-97494000.0,-122000.0,-54201000.0,-54201000.0,-12927000.0,-12927000.0,-30244000.0,-30244000.0,-2340000.0,-27904000.0,-11392000.0,-11392000.0,55209000.0,-339000.0,2525000.0,-2864000.0,0.0,0.0,-66262000.0,72093000.0,72093000.0,-25124000.0,7977000.0,-230185000.0,-130594000.0,-99591000.0,-99591000.0,27832000.0,47418000.0,129811000.0,788000.0,6759000.0,,12702000.0,12702000.0,38436000.0,38436000.0,-25452000.0,429000.0,,27239000.0,2023-02-28
239387000.0,-14295000.0,-1328000.0,-148161000.0,-74710000.0,30705000.0,683000.0,215787000.0,193870000.0,-20000.0,21937000.0,-217855000.0,-217855000.0,0.0,-54071000.0,-54071000.0,-14295000.0,-14295000.0,-149489000.0,-149489000.0,-1328000.0,-148161000.0,-74305000.0,-74305000.0,2771000.0,-2366000.0,3135000.0,-5501000.0,0.0,0.0,-74710000.0,314097000.0,314097000.0,122803000.0,52104000.0,214699000.0,135659000.0,79040000.0,79040000.0,-3443000.0,208874000.0,-297327000.0,999000.0,5037000.0,0.0,-2270000.0,-2270000.0,39763000.0,39763000.0,-3906000.0,-1155000.0,-2751000.0,151671000.0,2023-05-31
307009000.0,-27333000.0,-193085000.0,852000.0,-52201000.0,32819000.0,18052000.0,240586000.0,215787000.0,1449000.0,23350000.0,-274343000.0,-274343000.0,-712000.0,-54065000.0,-54065000.0,-27333000.0,-27333000.0,-192233000.0,-192233000.0,-193085000.0,852000.0,-61517000.0,-61517000.0,1502000.0,-6792000.0,9443000.0,-16235000.0,-4026000.0,-4026000.0,-52201000.0,359210000.0,359210000.0,101033000.0,,5317000.0,-13523000.0,18840000.0,18840000.0,-14277000.0,22281000.0,87712000.0,5100000.0,9118000.0,,2295000.0,2295000.0,43539000.0,43539000.0,-3188000.0,-6451000.0,,201313000.0,2023-08-31
371472000.0,-18356000.0,-256400000.0,-852000.0,-37099000.0,28767000.0,106466000.0,262746000.0,240586000.0,-338000.0,22498000.0,-335951000.0,-335951000.0,-1083000.0,-59260000.0,-59260000.0,-18356000.0,-18356000.0,-257252000.0,-257252000.0,-256400000.0,-852000.0,-50122000.0,-50122000.0,-176000.0,-1469000.0,4353000.0,-5822000.0,-11378000.0,-11378000.0,-37099000.0,408571000.0,408571000.0,222466000.0,,-12583000.0,18063000.0,-30646000.0,-30646000.0,35537000.0,14962000.0,184550000.0,-1093000.0,8029000.0,,-7869000.0,-7869000.0,40638000.0,40638000.0,585000.0,225000.0,,145815000.0,2023-11-30
124571000.0,-13748000.0,-66601000.0,0.0,-48793000.0,29184000.0,47490000.0,248905000.0,262746000.0,-4477000.0,-9364000.0,-140498000.0,-140498000.0,-873000.0,-59276000.0,-59276000.0,-13748000.0,-13748000.0,-66601000.0,-66601000.0,-66601000.0,0.0,-42230000.0,-42230000.0,6908000.0,-200000.0,8334000.0,-8534000.0,-145000.0,-145000.0,-48793000.0,173364000.0,173364000.0,73413000.0,,-111801000.0,-39647000.0,-72154000.0,-72154000.0,9089000.0,17875000.0,158250000.0,-2763000.0,2310000.0,,7764000.0,7764000.0,42479000.0,42479000.0,-11317000.0,-10270000.0,,61478000.0,2024-02-29
