free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,net_preferred_stock_issuance,preferred_stock_payments,preferred_stock_issuance,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,net_income_from_continuing_operations,date
-2309000000.0,-2940000000.0,-507000000.0,17049000000.0,0.0,-202000000.0,633000000.0,694000000.0,58720000000.0,65246000000.0,-6526000000.0,-15959000000.0,-15959000000.0,-41000000.0,22000000.0,-551000000.0,-1000000000.0,-1000000000.0,0.0,-1940000000.0,-1940000000.0,16542000000.0,16549000000.0,-500000000.0,17049000000.0,-7000000.0,-7000000.0,0.0,11540000000.0,11540000000.0,-416000000.0,12293000000.0,13405000000.0,-1112000000.0,-202000000.0,-202000000.0,-2107000000.0,-2107000000.0,-4874000000.0,344000000.0,-12482000000.0,92000000.0,-12574000000.0,-12574000000.0,7264000000.0,7264000000.0,151000000.0,85000000.0,39000000.0,39000000.0,312000000.0,312000000.0,136000000.0,136000000.0,176000000.0,1968000000.0,2022-12-31
9618000000.0,-3309000000.0,-5049000000.0,39857000000.0,0.0,-159000000.0,923000000.0,40000000.0,69430000000.0,58720000000.0,10710000000.0,-10096000000.0,-10096000000.0,-67000000.0,19000000.0,-568000000.0,-467000000.0,-467000000.0,0.0,-2842000000.0,-2842000000.0,34808000000.0,2416000000.0,-1241000000.0,3657000000.0,32392000000.0,-3808000000.0,36200000000.0,11029000000.0,11029000000.0,-1309000000.0,11976000000.0,11976000000.0,0.0,-159000000.0,-159000000.0,9777000000.0,9777000000.0,7408000000.0,13902000000.0,-9889000000.0,-4000000.0,-9885000000.0,-9885000000.0,3395000000.0,3395000000.0,132000000.0,134000000.0,3000000.0,3000000.0,312000000.0,312000000.0,135000000.0,135000000.0,177000000.0,1603000000.0,2023-03-31
-5455000000.0,0.0,-11305000000.0,9935000000.0,0.0,-239000000.0,1212000000.0,836000000.0,59107000000.0,69430000000.0,-10323000000.0,-23274000000.0,-23274000000.0,-4000000.0,5000000.0,-574000000.0,0.0,0.0,0.0,0.0,0.0,-1370000000.0,759000000.0,-3698000000.0,4457000000.0,-2129000000.0,-7607000000.0,5478000000.0,18167000000.0,18167000000.0,-263000000.0,18777000000.0,18777000000.0,0.0,-239000000.0,-239000000.0,-5216000000.0,-5216000000.0,-7249000000.0,-3097000000.0,-2166000000.0,592000000.0,-2758000000.0,-2758000000.0,-1986000000.0,-1986000000.0,146000000.0,60000000.0,1000000.0,1000000.0,325000000.0,325000000.0,134000000.0,134000000.0,191000000.0,1294000000.0,2023-06-30
-5250000000.0,0.0,-18165000000.0,11007000000.0,0.0,-239000000.0,1716000000.0,367000000.0,44907000000.0,59107000000.0,-14200000000.0,-27722000000.0,-27722000000.0,-6000000.0,9000000.0,-561000000.0,0.0,0.0,0.0,0.0,0.0,-7158000000.0,-281000000.0,-6357000000.0,6076000000.0,-6877000000.0,-11808000000.0,4931000000.0,18533000000.0,18533000000.0,511000000.0,18480000000.0,19255000000.0,-775000000.0,-239000000.0,-239000000.0,-5011000000.0,-5011000000.0,-6871000000.0,6936000000.0,-9896000000.0,2081000000.0,-11977000000.0,-11977000000.0,-3911000000.0,-3911000000.0,113000000.0,66000000.0,1000000.0,1000000.0,333000000.0,333000000.0,135000000.0,135000000.0,198000000.0,1125000000.0,2023-09-30
19974000000.0,0.0,-16616000000.0,11498000000.0,0.0,-63000000.0,1772000000.0,377000000.0,74473000000.0,44907000000.0,29566000000.0,-153000000.0,-153000000.0,-23000000.0,16000000.0,-573000000.0,0.0,0.0,0.0,0.0,0.0,-5118000000.0,-998000000.0,-3808000000.0,2810000000.0,-4120000000.0,-12808000000.0,8688000000.0,9682000000.0,9682000000.0,126000000.0,9714000000.0,10426000000.0,-712000000.0,-63000000.0,-63000000.0,20037000000.0,20037000000.0,18520000000.0,3998000000.0,14155000000.0,2187000000.0,11968000000.0,11968000000.0,367000000.0,367000000.0,311000000.0,60000000.0,-483000000.0,-483000000.0,368000000.0,368000000.0,130000000.0,130000000.0,238000000.0,1045000000.0,2023-12-31
