free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,operating_gains_losses,gain_loss_on_investment_securities,gain_loss_on_sale_of_ppe,net_income_from_continuing_operations,date
150254000.0,-2769000.0,-310000000.0,145000000.0,-378041000.0,24047000.0,13000.0,69932000.0,46067000.0,23865000.0,-195819000.0,-195819000.0,-13687000.0,63000.0,,,-2769000.0,-2769000.0,-165000000.0,,,,-125000000.0,845000000.0,-970000000.0,-308611000.0,-308611000.0,,0.0,0.0,65074000.0,69430000.0,-4356000.0,-373685000.0,528295000.0,528295000.0,-40494000.0,21290000.0,21290000.0,21290000.0,-1713000.0,-60071000.0,-60071000.0,2807000.0,55509000.0,244000.0,40847000.0,40847000.0,182052000.0,88622000.0,88635000.0,-13000.0,198708000.0,2022-12-31
20969000.0,-61578000.0,-260000000.0,160000000.0,-417244000.0,48521000.0,800000.0,26154000.0,69932000.0,-43778000.0,-189863000.0,-189863000.0,-13324000.0,231000.0,-15192000.0,-15192000.0,-61578000.0,-61578000.0,-100000000.0,,,,-100000000.0,-260000000.0,160000000.0,-292128000.0,-292128000.0,60000000.0,,,-36843000.0,65116000.0,-101959000.0,-315285000.0,438213000.0,438213000.0,-9330000.0,-6811000.0,-6811000.0,-6811000.0,-1016000.0,-1503000.0,-1503000.0,2796000.0,17871000.0,245000.0,33454000.0,33454000.0,188219000.0,-14843000.0,-14777000.0,-66000.0,219801000.0,2023-03-31
42363000.0,-5948000.0,-455000000.0,470000000.0,-406128000.0,22866000.0,2803000.0,18849000.0,26154000.0,-7305000.0,-48538000.0,-48538000.0,-25162000.0,-1000.0,-32427000.0,-32427000.0,-5948000.0,-5948000.0,15000000.0,,,,,,,-407258000.0,-407258000.0,0.0,,,-35987000.0,-1130000.0,-34857000.0,-371271000.0,448491000.0,448491000.0,1968000.0,15306000.0,,,-2953000.0,-10385000.0,-10385000.0,3482000.0,35694000.0,244000.0,23745000.0,23745000.0,215726000.0,18678000.0,18678000.0,0.0,148954000.0,2023-06-30
89783000.0,-27922000.0,-720000000.0,920000000.0,-391018000.0,48082000.0,0.0,212277000.0,18849000.0,193428000.0,108428000.0,108428000.0,-30760000.0,284000.0,-33174000.0,-33174000.0,-27922000.0,-27922000.0,200000000.0,-300000000.0,-720000000.0,420000000.0,,,,-395801000.0,-395801000.0,0.0,,,-15664000.0,-4783000.0,-10881000.0,-380137000.0,480801000.0,480801000.0,-53440000.0,16300000.0,,,-23841000.0,-45899000.0,-45899000.0,5580000.0,16020000.0,245000.0,16254000.0,16254000.0,236204000.0,161609000.0,161672000.0,-63000.0,98329000.0,2023-09-30
266714000.0,-66972000.0,-1730000000.0,1397500000.0,-579280000.0,20600000.0,0.0,73864000.0,212277000.0,-138413000.0,-501215000.0,-501215000.0,-40609000.0,20000.0,-61154000.0,-61154000.0,-66972000.0,-66972000.0,-332500000.0,-830000000.0,-1730000000.0,900000000.0,497500000.0,0.0,497500000.0,-483192000.0,-483192000.0,0.0,39832000.0,,-64818000.0,56256000.0,-121074000.0,-458206000.0,845994000.0,845994000.0,153031000.0,58365000.0,,,543000.0,94123000.0,94123000.0,-532000.0,8833000.0,5947000.0,78930000.0,78930000.0,367427000.0,-180261000.0,-180179000.0,-82000.0,412619000.0,2023-12-31
