free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,other_cash_adjustment_outside_changein_cash,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,other_non_cash_items,stock_based_compensation,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,net_foreign_currency_exchange_gain_loss,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date,net_investment_purchase_and_sale,sale_of_investment
166000000.0,-168000000.0,-241000000.0,312000000.0,-74000000.0,33000000.0,96000000.0,278000000.0,,269000000.0,18000000.0,-9000000.0,-177000000.0,-177000000.0,-6000000.0,-74000000.0,-74000000.0,-168000000.0,-168000000.0,71000000.0,,,,71000000.0,-241000000.0,312000000.0,-72000000.0,-72000000.0,-2000000.0,0.0,0.0,0.0,-70000000.0,4000000.0,-74000000.0,240000000.0,240000000.0,-43000000.0,-43000000.0,-109000000.0,-109000000.0,-109000000.0,7000000.0,102000000.0,8000000.0,7000000.0,67000000.0,67000000.0,0.0,,0.0,195000000.0,2022-12-31,,
153000000.0,-8000000.0,-2003000000.0,2044000000.0,-70000000.0,24000000.0,34000000.0,342000000.0,0.0,278000000.0,4000000.0,60000000.0,-66000000.0,-66000000.0,-25000000.0,-74000000.0,-74000000.0,-8000000.0,-8000000.0,41000000.0,-460000000.0,-2003000000.0,1543000000.0,501000000.0,,501000000.0,-97000000.0,-97000000.0,-5000000.0,-25000000.0,,-25000000.0,-67000000.0,3000000.0,-70000000.0,223000000.0,223000000.0,-110000000.0,47000000.0,22000000.0,22000000.0,22000000.0,57000000.0,-236000000.0,11000000.0,10000000.0,65000000.0,65000000.0,-23000000.0,-23000000.0,,270000000.0,2023-03-31,,
414000000.0,0.0,-280000000.0,1543000000.0,-66000000.0,43000000.0,150000000.0,1904000000.0,,342000000.0,5000000.0,1557000000.0,1165000000.0,1165000000.0,-24000000.0,-74000000.0,-74000000.0,0.0,0.0,1263000000.0,-114000000.0,-264000000.0,150000000.0,1377000000.0,,1393000000.0,-88000000.0,-88000000.0,2000000.0,-27000000.0,,-27000000.0,-63000000.0,3000000.0,-66000000.0,480000000.0,480000000.0,115000000.0,-55000000.0,82000000.0,82000000.0,82000000.0,75000000.0,13000000.0,26000000.0,10000000.0,70000000.0,70000000.0,-23000000.0,-23000000.0,,282000000.0,2023-06-30,,
344000000.0,0.0,-444000000.0,816000000.0,-97000000.0,33000000.0,,401000000.0,,1904000000.0,-9000000.0,-1471000000.0,292000000.0,292000000.0,-6000000.0,-74000000.0,-74000000.0,0.0,0.0,372000000.0,-163000000.0,-448000000.0,285000000.0,535000000.0,4000000.0,531000000.0,-2204000000.0,-2204000000.0,-11000000.0,-2147000000.0,0.0,-2147000000.0,-95000000.0,2000000.0,-97000000.0,441000000.0,441000000.0,158000000.0,75000000.0,18000000.0,18000000.0,18000000.0,-4000000.0,69000000.0,-15000000.0,9000000.0,84000000.0,84000000.0,-3000000.0,-3000000.0,0.0,208000000.0,2023-09-30,,
87000000.0,-30000000.0,-379000000.0,208000000.0,-125000000.0,97000000.0,,299000000.0,,401000000.0,5000000.0,-130000000.0,-289000000.0,-289000000.0,-8000000.0,-80000000.0,-80000000.0,-30000000.0,-30000000.0,-171000000.0,,,,-908000000.0,-3094000000.0,2186000000.0,-53000000.0,-53000000.0,-15000000.0,84000000.0,110000000.0,-26000000.0,-122000000.0,3000000.0,-125000000.0,212000000.0,212000000.0,-86000000.0,-61000000.0,-127000000.0,-127000000.0,-127000000.0,-57000000.0,159000000.0,-5000000.0,11000000.0,100000000.0,100000000.0,1000000.0,0.0,0.0,178000000.0,2023-12-31,0.0,0.0
187000000.0,-30000000.0,-1206000000.0,1241000000.0,-66000000.0,43000000.0,27000000.0,344000000.0,,299000000.0,-7000000.0,52000000.0,-113000000.0,-113000000.0,-37000000.0,-81000000.0,-81000000.0,-30000000.0,-30000000.0,35000000.0,-547000000.0,-547000000.0,,582000000.0,-659000000.0,1241000000.0,-88000000.0,-88000000.0,-5000000.0,-17000000.0,,-17000000.0,-66000000.0,,-66000000.0,253000000.0,253000000.0,-46000000.0,35000000.0,220000000.0,220000000.0,220000000.0,-52000000.0,-249000000.0,33000000.0,8000000.0,100000000.0,100000000.0,,0.0,,158000000.0,2024-03-31,,
