date,open,close,high,low,volume
2021-04-30,233.9574253427936,232.52755737304688,235.2377640627599,231.1630993146166,1766383
2021-05-03,233.36865220142656,236.5554962158203,237.15361322458065,232.7798899063907,1003373
2021-05-04,236.17230984954367,235.0601806640625,236.2377343722445,233.004160956256,1021618
2021-05-05,235.20039992130776,233.4247436523437,235.5087985319454,229.93882641201245,1759208
2021-05-06,226.1538456853445,225.0510711669922,228.8640668822054,222.61187355149133,2884145
2021-05-07,223.72401428222656,223.72401428222656,228.92016307742435,223.30346143551668,2612008
2021-05-10,223.7520629335595,230.490234375,232.5649492116982,223.47169922411183,1907013
2021-05-11,231.1350588359277,225.41555786132807,232.3593277119008,224.8361210698416,1621653
2021-05-12,224.3314895910133,225.8267822265625,227.6211333892215,224.3314895910133,1677823
2021-05-13,226.490314517518,228.1071014404297,229.8360279980336,225.8454677678155,1837518
2021-05-14,228.6678358098709,226.5183563232422,230.3687421273319,226.30340252788287,1378420
2021-05-17,226.9669365826104,225.31277465820312,229.2379103463735,225.26604493829456,1003783
2021-05-18,224.181911977082,226.33140563964844,227.37811025878509,223.54642005240385,1726305
2021-05-19,225.9762861674208,226.7613220214844,226.99495598833013,224.75201728634804,1085988
2021-05-20,225.8267600065853,228.7706298828125,229.22855772611413,225.64919585067773,1141030
2021-05-21,229.7425544289651,228.4808959960937,232.8172439186104,228.12576770834823,1047038
2021-05-24,228.99492868248228,227.7706451416016,230.01358392248653,226.443576683763,1319483
2021-05-25,227.5089596180164,226.62112426757807,228.45286477969063,225.2286313825383,1626880
2021-05-26,224.57446782453843,226.1819000244141,227.33141897402865,223.6959870963101,1657733
2021-05-27,226.1632118483708,225.17257690429688,227.0697274531236,224.546424991554,3317208
2021-05-28,227.0790793850204,226.06040954589844,228.31268838479616,225.80806614776665,1572555
2021-06-01,225.3501086177505,222.8641815185547,225.74262650009464,222.7053121931954,1963695
2021-06-02,222.8268213664517,223.0604553222656,223.83613642631548,222.56513788854025,1615195
2021-06-03,222.8081308005675,224.9669647216797,225.4529274517145,222.53710722128804,1437870
2021-06-04,226.1632224314912,224.9109039306641,226.5463856746099,224.37821142924423,906100
2021-06-07,225.4155709647132,223.8828887939453,226.2753568718344,223.6399001005996,1216983
2021-06-08,224.98951605586063,224.3705596923828,226.6494438184804,222.5793572679672,1538935
2021-06-09,224.66127395773432,228.215560913086,228.45002184738144,224.66127395773432,1270180
2021-06-10,227.8123121046717,230.1474609375,230.25999045507456,227.7748071546668,1143285
2021-06-11,231.3853538249496,227.5497283935547,231.39474106291183,227.0057966238768,1159583
2021-06-14,227.68105114274985,227.62478637695312,228.356272334995,224.71757302078208,1282480
2021-06-15,227.67164743672592,226.4243621826172,228.28121654047493,225.8898029779652,2041698
2021-06-16,227.493453995345,225.33648681640625,227.5497187504972,224.54873624160007,2042210
2021-06-17,224.88634984987087,225.3083648681641,226.5837824934833,224.88634984987087,1709598
2021-06-18,224.45495381504315,225.580322265625,227.52158834321324,223.93915444152523,2625640
2021-06-21,225.74912272576648,225.852279663086,226.6025252686439,224.604994510401,1602588
2021-06-22,226.12426912133523,225.3740234375,226.12426912133523,224.07984596599428,1465750
2021-06-23,224.87695722844515,225.2802124023437,226.46184554766964,223.99540765358407,1434180
2021-06-24,225.12080671506536,224.9051055908203,226.43372926595788,224.8019486476124,791813
2021-06-25,224.9425921672932,226.1992645263672,226.7713286199816,224.8957146522121,1754083
2021-06-28,226.7432032598365,228.5437927246093,229.18149415960391,226.59313947021377,1227950
2021-06-29,229.0783495514625,231.535400390625,232.2575136628715,228.80638366963785,1799695
2021-06-30,231.6760877700858,228.0655212402344,231.9949458534155,226.4056081608683,1335985
2021-07-01,227.896697298485,231.4228515625,231.67605761503503,227.5965990632497,1243838
2021-07-02,232.1918417632514,232.99835205078125,233.4578719430816,231.15087057756267,1013930
2021-07-06,232.5763622423205,233.8424072265625,233.983069113106,231.1415229942264,1078813
2021-07-07,234.45198417657235,236.3088531494141,236.37449047615536,232.37005617769304,1248143
2021-07-08,234.73330931329755,235.3897705078125,236.04623170232745,233.57042136788849,917785
2021-07-09,235.99934166026,234.264404296875,236.36509187240503,232.37940315339472,1353308
2021-07-12,234.7989479420809,234.05807495117188,235.4929287520405,233.6454472269088,914198
2021-07-13,233.2515602390352,233.15777587890625,234.49884529256727,232.5482068731824,537510
2021-07-14,232.92334907754943,230.70074462890625,233.5704377483305,229.80982246847125,1421880
2021-07-15,229.14400325822305,231.28219604492188,231.76986305530187,227.88733078323727,983078
2021-07-16,231.8823806944715,232.6420135498047,233.7955143538589,230.747639697754,1205810
2021-07-19,232.00427514346623,231.8729858398437,233.6454427751968,230.41938692833708,1252960
2021-07-20,233.12965372534848,231.6385498046875,234.6207723135672,231.15088284468223,971290
2021-07-21,232.0230555437152,231.0289764404297,232.3325263584852,228.82513178752512,1107308
2021-07-22,231.84487642961912,233.8424072265625,234.16126528199183,230.4006499440497,1378933
2021-07-23,234.4519743200379,235.46481323242188,235.9337204079248,234.06747894330937,1239123
2021-07-26,234.4988713882834,233.9174346923828,235.72739677299217,233.1859488706009,711863
2021-07-27,234.2175478889944,238.85031127929688,240.5102390074995,234.16128313008844,937363
2021-07-28,238.0531641209023,237.715560913086,239.14102764426863,236.88091813003072,673835
2021-07-29,238.9440956712704,239.4317626953125,240.163248563816,237.5936534520826,948433
2021-07-30,239.3473360465012,239.8443756103516,240.8478273081028,238.0625459040893,1021003
2021-08-02,240.41641580027343,240.2007293701172,241.8887745375698,238.8127677575484,771415
2021-08-03,240.86659565422096,239.86314392089844,241.74813063477168,239.13165807182696,622483
2021-08-04,239.05662264147207,238.89718627929688,240.5383540805982,237.80933745929244,1063848
