symbol,sector,market_cap,ordinary_shares_number,date,predictions,prev_market_cap,fair_market_cup_via_diff,market_cap_norm,fair_market_cap_norm
T,Telecommunications,122525161487.76518,7149000000.0,2023-03-31,0.07542364123952833,105159950762.20927,113091497161.26462,17.138783254688093,15.819205086202912
T,Telecommunications,105159950762.20927,7149425297.0,2023-06-30,-0.13927448212578347,102656849754.3146,88359370168.11807,14.708867691272454,12.358947257648095
T,Telecommunications,102656849754.3146,7149598590.0,2023-09-30,-0.04456799078402552,114540444604.83646,109435607125.28992,14.358407463308316,15.306538646568956
T,Telecommunications,114540444604.83646,7150063361.0,2023-12-31,0.1527508644143289,,,16.019500642413462,
