free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_from_discontinued_financing_activities,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,net_preferred_stock_issuance,preferred_stock_payments,preferred_stock_issuance,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_from_discontinued_investing_activities,cash_flow_from_continuing_investing_activities,net_other_investing_changes,dividends_received_cfi,net_investment_purchase_and_sale,net_business_purchase_and_sale,sale_of_business,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_from_discontinued_operating_activities,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_receivables,changes_in_account_receivables,other_non_cash_items,provisionand_write_offof_assets,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,pension_and_employee_benefit_expense,gain_loss_on_investment_securities,net_income_from_continuing_operations,date,common_stock_dividend_paid
6084000000.0,-2680000000.0,-2850000000.0,2416000000.0,0.0,-4229000000.0,3793000000.0,2494000000.0,1299000000.0,-5191000000.0,-30000000.0,-5161000000.0,-33000000.0,-2014000000.0,,,,-15000000.0,-15000000.0,0.0,-434000000.0,-2087000000.0,-2003000000.0,-84000000.0,1653000000.0,-847000000.0,2500000000.0,-3823000000.0,65000000.0,-3888000000.0,-12000000.0,444000000.0,,-91000000.0,150000000.0,-241000000.0,-4229000000.0,10313000000.0,-35000000.0,10348000000.0,1040000000.0,-191000000.0,125000000.0,2152000000.0,-1046000000.0,-294000000.0,-590000000.0,542000000.0,26753000000.0,28000000.0,28000000.0,4595000000.0,4595000000.0,1100000000.0,1131000000.0,-31000000.0,-23120000000.0,2022-12-31,
2343000000.0,-188000000.0,-6611000000.0,6993000000.0,3000000.0,-4335000000.0,2942000000.0,3793000000.0,-851000000.0,-3711000000.0,0.0,-3711000000.0,-1894000000.0,-2014000000.0,,,,-185000000.0,-188000000.0,3000000.0,382000000.0,2961000000.0,-666000000.0,3627000000.0,-2579000000.0,-5945000000.0,3366000000.0,-3818000000.0,0.0,-3818000000.0,19000000.0,774000000.0,,-276000000.0,15000000.0,-291000000.0,-4335000000.0,6678000000.0,0.0,6678000000.0,-2690000000.0,-22000000.0,364000000.0,-3409000000.0,377000000.0,620000000.0,41000000.0,477000000.0,,529000000.0,529000000.0,4631000000.0,4631000000.0,-763000000.0,-670000000.0,-93000000.0,4453000000.0,2023-03-31,
5652000000.0,-5334000000.0,-2909000000.0,8046000000.0,7151000000.0,-4270000000.0,9622000000.0,2942000000.0,6680000000.0,2181000000.0,0.0,2181000000.0,-2690000000.0,-2083000000.0,,,,-1000000.0,-1000000.0,0.0,5137000000.0,664000000.0,-1115000000.0,1779000000.0,4473000000.0,-1794000000.0,6267000000.0,-5423000000.0,0.0,-5423000000.0,-74000000.0,200000000.0,,-223000000.0,1000000.0,-224000000.0,-4270000000.0,9922000000.0,0.0,9922000000.0,-899000000.0,56000000.0,742000000.0,-2360000000.0,663000000.0,722000000.0,437000000.0,452000000.0,,1307000000.0,1307000000.0,4675000000.0,4675000000.0,-812000000.0,-745000000.0,-67000000.0,4762000000.0,2023-06-30,
5689000000.0,-1000000.0,-4392000000.0,0.0,0.0,-4647000000.0,7659000000.0,9622000000.0,-1963000000.0,-7754000000.0,0.0,-7754000000.0,-1342000000.0,-2019000000.0,0.0,0.0,0.0,-1000000.0,-1000000.0,0.0,-4392000000.0,-242000000.0,-242000000.0,0.0,-4150000000.0,-4150000000.0,0.0,-4545000000.0,0.0,-4545000000.0,-26000000.0,473000000.0,13000000.0,-358000000.0,50000000.0,-408000000.0,-4647000000.0,10336000000.0,0.0,10336000000.0,-252000000.0,13000000.0,-1049000000.0,707000000.0,77000000.0,-169000000.0,-153000000.0,480000000.0,604000000.0,1327000000.0,1327000000.0,4705000000.0,4705000000.0,-201000000.0,-696000000.0,495000000.0,3826000000.0,2023-09-30,
6777000000.0,-4000000.0,-2591000000.0,371000000.0,0.0,-4601000000.0,6833000000.0,7659000000.0,-826000000.0,-6330000000.0,0.0,-6330000000.0,-2086000000.0,-2020000000.0,,,,-4000000.0,-4000000.0,0.0,-2220000000.0,-2436000000.0,-2436000000.0,0.0,216000000.0,-155000000.0,371000000.0,-5874000000.0,0.0,-5874000000.0,-3000000.0,602000000.0,141000000.0,-2013000000.0,6000000.0,-2019000000.0,-4601000000.0,11378000000.0,0.0,11378000000.0,1385000000.0,-46000000.0,-699000000.0,3298000000.0,-1168000000.0,-1091000000.0,363000000.0,560000000.0,589000000.0,-126000000.0,-126000000.0,4766000000.0,4766000000.0,1259000000.0,1153000000.0,106000000.0,2582000000.0,2023-12-31,-2020000000.0
