treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,derivative_product_liabilities,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_debt,line_of_credit,payables_and_accrued_expenses,payables,total_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,investments_and_advances,long_term_equity_investment,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,other_properties,current_assets,other_current_assets,inventory,work_in_process,receivables,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,date,other_current_borrowings
94500000.0,202700000.0,297200000.0,1311700000.0,6493500000.0,-6795600000.0,8845600000.0,-439800000.0,-6795600000.0,900000000.0,3252100000.0,8828700000.0,4159300000.0,907200000.0,3252100000.0,-1437900000.0,-1437900000.0,5665000000.0,9739300000.0,571100000.0,44600000.0,44600000.0,0.0,22843200000.0,7790400000.0,837500000.0,600000.0,475700000.0,475700000.0,6476600000.0,900000000.0,5576600000.0,15052800000.0,2243400000.0,1492300000.0,1492300000.0,16900000.0,16900000.0,16900000.0,11300200000.0,11300200000.0,300000000.0,11000200000.0,27002500000.0,12389500000.0,210500000.0,66200000.0,66200000.0,10047700000.0,313400000.0,9734300000.0,2065100000.0,-1167500000.0,3232600000.0,3232600000.0,14613000000.0,918800000.0,1254600000.0,1254600000.0,8097100000.0,8097100000.0,-24700000.0,8121800000.0,4342500000.0,60700000.0,4281800000.0,2022-12-31,
97885630.0,199314370.0,297200000.0,2366000000.0,6518200000.0,-6976300000.0,8744100000.0,-569900000.0,-6976300000.0,890700000.0,3116600000.0,8725600000.0,3992900000.0,876300000.0,3116600000.0,-1384500000.0,-1384500000.0,5949700000.0,9825500000.0,580700000.0,44600000.0,44600000.0,0.0,21244700000.0,7779600000.0,839900000.0,400000.0,439600000.0,439600000.0,6499700000.0,890700000.0,5609000000.0,13465100000.0,2247600000.0,1279600000.0,1279600000.0,18500000.0,18500000.0,18500000.0,9919400000.0,9919400000.0,334200000.0,9585200000.0,25237600000.0,12342400000.0,221900000.0,66400000.0,66400000.0,10092900000.0,300300000.0,9792600000.0,1961200000.0,-1205600000.0,3166800000.0,3166800000.0,12895200000.0,975200000.0,1508900000.0,1508900000.0,7062200000.0,7062200000.0,-23100000.0,7085300000.0,3348900000.0,87400000.0,3261500000.0,2023-03-31,
100445212.0,196754788.0,297200000.0,2900000000.0,6484200000.0,-6838900000.0,8787600000.0,-488800000.0,-6838900000.0,850100000.0,3153500000.0,8767100000.0,3988900000.0,835400000.0,3153500000.0,-1354200000.0,-1354200000.0,6174100000.0,10051400000.0,585800000.0,44600000.0,44600000.0,0.0,21078700000.0,7777500000.0,806900000.0,100000.0,506800000.0,506800000.0,6463700000.0,850100000.0,5613600000.0,13301200000.0,1996900000.0,1159700000.0,1159700000.0,20500000.0,20500000.0,20500000.0,10124100000.0,10124100000.0,175300000.0,9948800000.0,25067600000.0,12255200000.0,239600000.0,67100000.0,67100000.0,9992400000.0,289000000.0,9703400000.0,1956100000.0,-1133000000.0,3089100000.0,3089100000.0,12812400000.0,904300000.0,1638000000.0,1638000000.0,7460100000.0,7460100000.0,-27000000.0,7487100000.0,2810000000.0,75900000.0,2734100000.0,2023-06-30,
100715149.0,196484851.0,297200000.0,2817000000.0,6414600000.0,-7045500000.0,8815400000.0,-454300000.0,-7045500000.0,828000000.0,3228800000.0,8800900000.0,4154000000.0,925200000.0,3228800000.0,-1458500000.0,-1458500000.0,6154600000.0,10284600000.0,512700000.0,44600000.0,44600000.0,0.0,20856800000.0,7837800000.0,906800000.0,0.0,530900000.0,530900000.0,6400100000.0,828000000.0,5572100000.0,13019000000.0,1985800000.0,1192900000.0,1192900000.0,14500000.0,14500000.0,14500000.0,9825800000.0,9825800000.0,224700000.0,9601100000.0,25010800000.0,12445200000.0,202800000.0,65400000.0,65400000.0,10274300000.0,384900000.0,9889400000.0,1902700000.0,-1129100000.0,3031800000.0,3031800000.0,12564700000.0,892600000.0,1617500000.0,1617500000.0,7285000000.0,7285000000.0,-29700000.0,7314700000.0,2769600000.0,0.0,2769600000.0,2023-09-30,
99200000.0,198000000.0,297200000.0,1218500000.0,6503500000.0,-6832900000.0,9266800000.0,-861800000.0,-6832900000.0,853000000.0,3616300000.0,8505400000.0,4639700000.0,1023400000.0,3616300000.0,-1337600000.0,-1337600000.0,6154200000.0,10571500000.0,492000000.0,44600000.0,44600000.0,0.0,23404900000.0,7158900000.0,887700000.0,,529100000.0,529100000.0,5742100000.0,853000000.0,4889100000.0,16246000000.0,2142800000.0,1356200000.0,1356200000.0,761400000.0,761400000.0,10900000.0,11985600000.0,11985600000.0,351600000.0,11634000000.0,28044600000.0,12660400000.0,223500000.0,66400000.0,66400000.0,10449200000.0,366900000.0,10082300000.0,1921300000.0,-1150400000.0,3071700000.0,3071700000.0,15384200000.0,949900000.0,1342500000.0,1342500000.0,8659800000.0,8659800000.0,-17200000.0,8677000000.0,4432000000.0,0.0,4432000000.0,2023-12-31,750500000.0
101123718.0,196076282.0,297200000.0,3089700000.0,7089700000.0,-7657300000.0,9832000000.0,-1087500000.0,-7657300000.0,827200000.0,3569500000.0,9070500000.0,4562600000.0,993100000.0,3569500000.0,-1415900000.0,-1415900000.0,6322500000.0,10751300000.0,512000000.0,44600000.0,44600000.0,0.0,22713000000.0,7759200000.0,916200000.0,,514800000.0,514800000.0,6328200000.0,827200000.0,5501000000.0,14953800000.0,2235400000.0,1238200000.0,1238200000.0,761500000.0,761500000.0,11200000.0,10718700000.0,10718700000.0,381000000.0,10337700000.0,27275600000.0,13409300000.0,236400000.0,64800000.0,64800000.0,11226800000.0,533000000.0,10693800000.0,1881300000.0,-1162500000.0,3043800000.0,3043800000.0,13866300000.0,1076100000.0,1711600000.0,1711600000.0,7905800000.0,7905800000.0,-23000000.0,7928800000.0,3172800000.0,,3172800000.0,2024-03-31,750300000.0
