free_cash_flow,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_ppe_purchase_and_sale,purchase_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,dividend_received_cfo,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,other_non_cash_items,unrealized_gain_loss_on_investment_securities,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,depreciation,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,net_foreign_currency_exchange_gain_loss,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
-2170000000.0,-2531000000.0,2597000000.0,2000000.0,-3165000000.0,547000000.0,,3441000000.0,3967000000.0,-2000000.0,-524000000.0,2991000000.0,2991000000.0,3768000000.0,-845000000.0,-845000000.0,2000000.0,2000000.0,66000000.0,214000000.0,-143000000.0,357000000.0,-148000000.0,-2388000000.0,2240000000.0,-4510000000.0,-4510000000.0,84000000.0,-1429000000.0,1950000000.0,-3379000000.0,-118000000.0,-118000000.0,-3047000000.0,995000000.0,995000000.0,133000000.0,-195000000.0,-70000000.0,-125000000.0,-841000000.0,-108000000.0,326000000.0,326000000.0,1247000000.0,1247000000.0,1247000000.0,-834000000.0,-23000000.0,-546000000.0,58000000.0,-323000000.0,1267000000.0,2022-12-31
-621000000.0,-2801000000.0,8490000000.0,2502000000.0,-2294000000.0,549000000.0,2000000.0,4189000000.0,3441000000.0,2000000.0,746000000.0,6890000000.0,6890000000.0,-371000000.0,-930000000.0,-930000000.0,2502000000.0,2502000000.0,5689000000.0,1635000000.0,-200000000.0,1835000000.0,4054000000.0,-2601000000.0,6655000000.0,-7817000000.0,-7817000000.0,-24000000.0,-5499000000.0,1065000000.0,-6564000000.0,-47000000.0,-47000000.0,-2247000000.0,1673000000.0,1673000000.0,217000000.0,-717000000.0,-1794000000.0,1077000000.0,-147000000.0,,349000000.0,349000000.0,893000000.0,893000000.0,893000000.0,-707000000.0,-101000000.0,-610000000.0,-2000000.0,,1785000000.0,2023-03-31
582000000.0,-2396000000.0,3990000000.0,1000000.0,-2504000000.0,602000000.0,136000000.0,2754000000.0,4189000000.0,-2000000.0,-1433000000.0,478000000.0,478000000.0,-171000000.0,-946000000.0,-946000000.0,1000000.0,1000000.0,1594000000.0,629000000.0,-38000000.0,667000000.0,965000000.0,-2358000000.0,3323000000.0,-4997000000.0,-4997000000.0,156000000.0,-2649000000.0,1965000000.0,-4614000000.0,-64000000.0,-64000000.0,-2440000000.0,3086000000.0,3086000000.0,141000000.0,-91000000.0,597000000.0,-688000000.0,477000000.0,,281000000.0,281000000.0,1551000000.0,1551000000.0,1551000000.0,-1749000000.0,-132000000.0,-1593000000.0,83000000.0,,2564000000.0,2023-06-30
1008000000.0,-525000000.0,1699000000.0,2002000000.0,-2656000000.0,646000000.0,185000000.0,2778000000.0,2754000000.0,-12000000.0,36000000.0,2335000000.0,2335000000.0,106000000.0,-947000000.0,-947000000.0,2002000000.0,2002000000.0,1174000000.0,1299000000.0,-400000000.0,1699000000.0,-125000000.0,-125000000.0,0.0,-5963000000.0,-5963000000.0,,-3175000000.0,1862000000.0,-5037000000.0,-15000000.0,-15000000.0,-2641000000.0,3664000000.0,3664000000.0,162000000.0,-447000000.0,478000000.0,-925000000.0,354000000.0,98000000.0,-164000000.0,-164000000.0,2026000000.0,2026000000.0,2026000000.0,617000000.0,954000000.0,-291000000.0,-10000000.0,-36000000.0,1018000000.0,2023-09-30
784000000.0,-4869000000.0,4599000000.0,9000000.0,-2094000000.0,666000000.0,-2000000.0,3420000000.0,2778000000.0,8000000.0,634000000.0,2446000000.0,2446000000.0,3666000000.0,-959000000.0,-959000000.0,9000000.0,9000000.0,-270000000.0,-1255000000.0,-1975000000.0,720000000.0,985000000.0,-2894000000.0,3879000000.0,-4690000000.0,-4690000000.0,,-3410000000.0,1866000000.0,-5276000000.0,-59000000.0,-59000000.0,-2035000000.0,2878000000.0,2878000000.0,192000000.0,-138000000.0,-324000000.0,186000000.0,55000000.0,-169000000.0,242000000.0,242000000.0,1681000000.0,1681000000.0,1681000000.0,100000000.0,-73000000.0,545000000.0,21000000.0,-393000000.0,915000000.0,2023-12-31
609000000.0,-4457000000.0,11219000000.0,6000000.0,-2468000000.0,519000000.0,,2213000000.0,3420000000.0,-1000000.0,-1206000000.0,5038000000.0,5038000000.0,-672000000.0,-1058000000.0,-1058000000.0,6000000.0,6000000.0,6762000000.0,2945000000.0,-463000000.0,3408000000.0,3817000000.0,-3994000000.0,7811000000.0,-9321000000.0,-9321000000.0,-48000000.0,-6805000000.0,1516000000.0,-8321000000.0,-140000000.0,-140000000.0,-2328000000.0,3077000000.0,3077000000.0,170000000.0,22000000.0,-306000000.0,328000000.0,215000000.0,,398000000.0,398000000.0,988000000.0,988000000.0,988000000.0,-653000000.0,-203000000.0,-351000000.0,-26000000.0,,1937000000.0,2024-03-31
