treasury_shares_number,preferred_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,foreign_currency_translation_adjustments,minimum_pension_liabilities,unrealized_gain_loss,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_debt,line_of_credit,payables_and_accrued_expenses,payables,other_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_prepaid_assets,non_current_deferred_assets,investments_and_advances,other_investments,investmentin_financial_assets,held_to_maturity_securities,available_for_sale_securities,long_term_equity_investment,investments_in_other_ventures_under_equity_method,investment_properties,net_ppe,accumulated_depreciation,gross_ppe,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,prepaid_assets,inventory,inventories_adjustments_allowances,finished_goods,raw_materials,receivables,receivables_adjustments_allowances,other_receivables,duefrom_related_parties_current,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,cash_financial,date
22377912.0,6100000.0,196077880.0,218455792.0,2151377000.0,6263799000.0,6413377000.0,11075373000.0,1457222000.0,6413377000.0,1601803000.0,6413377000.0,11075373000.0,6413377000.0,6413377000.0,-284116000.0,6189000.0,-56514000.0,-2442000.0,-231349000.0,677650000.0,6910827000.0,453643000.0,10673000.0,10673000.0,0.0,11702951000.0,9974117000.0,2409281000.0,1301037000.0,1301037000.0,6263799000.0,1601803000.0,4661996000.0,1728834000.0,45222000.0,45222000.0,615000000.0,615000000.0,0.0,1683612000.0,1683612000.0,980200000.0,703412000.0,18116328000.0,14930272000.0,57272000.0,,159924000.0,3156643000.0,2723201000.0,425566000.0,425566000.0,2723201000.0,7876000.0,7876000.0,71707000.0,11484726000.0,-4890700000.0,16375426000.0,7999747000.0,6871172000.0,1504507000.0,0.0,3186056000.0,228260000.0,150140000.0,,,,283731000.0,-4019000.0,,75549000.0,212201000.0,-4019000.0,212201000.0,2523925000.0,13306000.0,2510619000.0,,2022-12-31
22377912.0,6100000.0,196077880.0,218455792.0,2568550000.0,6166415000.0,6528335000.0,11157409000.0,1070133000.0,6528335000.0,1537341000.0,6528335000.0,11157409000.0,6528335000.0,6528335000.0,-267046000.0,4007000.0,-56539000.0,-351000.0,-214163000.0,677650000.0,7008715000.0,453643000.0,10673000.0,10673000.0,0.0,11596313000.0,9907958000.0,2407116000.0,1334427000.0,1334427000.0,6166415000.0,1537341000.0,4629074000.0,1688355000.0,52282000.0,52282000.0,,,,1636073000.0,1636073000.0,875034000.0,761039000.0,18124648000.0,15366160000.0,,51052000.0,152377000.0,3257835000.0,2770394000.0,477452000.0,477452000.0,,9989000.0,9989000.0,72178000.0,11883770000.0,-5016563000.0,16900333000.0,8146096000.0,7217031000.0,1537206000.0,0.0,2758488000.0,292763000.0,151474000.0,-47994000.0,30927000.0,168541000.0,237806000.0,-3789000.0,6324000.0,48308000.0,186963000.0,-3789000.0,186963000.0,2076445000.0,15921000.0,2060524000.0,2060524000.0,2023-03-31
22377912.0,6100000.0,196077880.0,218455792.0,2295216000.0,6346039000.0,6777757000.0,11450097000.0,1315471000.0,6777757000.0,1673699000.0,6777757000.0,11450097000.0,6777757000.0,6777757000.0,-261836000.0,6981000.0,-56070000.0,-351000.0,-212396000.0,677650000.0,7252927000.0,453643000.0,10673000.0,10673000.0,0.0,11836277000.0,10114446000.0,2396548000.0,1371859000.0,1371859000.0,6346039000.0,1673699000.0,4672340000.0,1721831000.0,64790000.0,64790000.0,,,0.0,1657041000.0,1657041000.0,878436000.0,778605000.0,18614034000.0,15576714000.0,60821000.0,,123596000.0,3003905000.0,2469512000.0,521159000.0,521159000.0,,13234000.0,13234000.0,72257000.0,12316135000.0,-5155068000.0,17471203000.0,8418112000.0,7497765000.0,1555326000.0,0.0,3037302000.0,232039000.0,164884000.0,,,,249765000.0,-4380000.0,,43102000.0,211043000.0,,211043000.0,2390614000.0,13490000.0,2377124000.0,,2023-06-30
22377912.0,6100000.0,196077880.0,218455792.0,2547707000.0,6465479000.0,7030378000.0,11723216000.0,1142706000.0,7030378000.0,1772641000.0,7030378000.0,11723216000.0,7030378000.0,7030378000.0,-275664000.0,9299000.0,-58919000.0,-351000.0,-225693000.0,677650000.0,7519376000.0,453643000.0,10673000.0,10673000.0,0.0,11991072000.0,10310866000.0,2401267000.0,1444120000.0,1444120000.0,6465479000.0,1772641000.0,4692838000.0,1680206000.0,56821000.0,56821000.0,,,0.0,1623385000.0,1623385000.0,865397000.0,757988000.0,19021450000.0,16198538000.0,52769000.0,,121365000.0,3112279000.0,2534164000.0,561899000.0,561899000.0,,16216000.0,16216000.0,72036000.0,12840089000.0,-5304118000.0,18144207000.0,8738020000.0,7792316000.0,1613871000.0,0.0,2822912000.0,263541000.0,161535000.0,,,,252705000.0,-4367000.0,,40140000.0,216932000.0,,216932000.0,2145131000.0,0.0,2145131000.0,2145131000.0,2023-09-30
22377912.0,6100000.0,196077880.0,218455792.0,2833851000.0,6501851000.0,7087801000.0,11727628000.0,833351000.0,7087801000.0,1862024000.0,7087801000.0,11727628000.0,7087801000.0,7087801000.0,-308642000.0,3838000.0,-53651000.0,-351000.0,-258478000.0,677650000.0,7609777000.0,453643000.0,10673000.0,10673000.0,0.0,11914775000.0,10300775000.0,2371155000.0,1427769000.0,1427769000.0,6501851000.0,1862024000.0,4639827000.0,1614000000.0,45711000.0,45711000.0,,,0.0,1568289000.0,1568289000.0,838945000.0,729344000.0,19002576000.0,16555225000.0,52807000.0,,120834000.0,3127723000.0,,3113238000.0,578939000.0,2534299000.0,14485000.0,14485000.0,65836000.0,13188025000.0,-5454057000.0,18642082000.0,8903546000.0,8089190000.0,1649346000.0,0.0,2447351000.0,240525000.0,155161000.0,,,,244696000.0,-4345000.0,,48766000.0,200275000.0,,200275000.0,1806969000.0,993000.0,1805976000.0,,2023-12-31
