free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,earnings_losses_from_equity_investments,gain_loss_on_sale_of_ppe,net_income_from_continuing_operations,date
244605000.0,-28348000.0,0.0,-71954000.0,-76388000.0,89799000.0,74558000.0,-754000.0,15995000.0,-220169000.0,-220169000.0,-3583000.0,1078000.0,-117362000.0,-117362000.0,-28348000.0,-28348000.0,-71954000.0,-71954000.0,-71954000.0,0.0,0.0,-84829000.0,-84829000.0,-792000.0,748000.0,748000.0,-8397000.0,-8397000.0,-76388000.0,320993000.0,320993000.0,-133499000.0,39869000.0,-34148000.0,-22039000.0,15753000.0,-37792000.0,19740000.0,,,-21891000.0,-40790000.0,-54500000.0,-54500000.0,25255000.0,3736000.0,3736000.0,101208000.0,101208000.0,37704000.0,37704000.0,63504000.0,,,324293000.0,2022-11-30
347330000.0,-22235000.0,0.0,,-77712000.0,88563000.0,89799000.0,-866000.0,-370000.0,-328225000.0,-328225000.0,-3156000.0,816000.0,-117404000.0,-117404000.0,-22235000.0,-22235000.0,-186246000.0,-186246000.0,,0.0,0.0,-97187000.0,-97187000.0,-2513000.0,564000.0,564000.0,-17526000.0,-17526000.0,-77712000.0,425042000.0,425042000.0,-30846000.0,6215000.0,-12516000.0,22638000.0,51208000.0,-28570000.0,-28570000.0,,,-31310000.0,-17297000.0,1424000.0,1424000.0,23797000.0,3436000.0,3436000.0,102828000.0,102828000.0,38588000.0,38588000.0,64240000.0,,,325827000.0,2023-02-28
446630000.0,-27948000.0,-50000000.0,,-106993000.0,124149000.0,88563000.0,267000.0,35319000.0,-398243000.0,-398243000.0,-3879000.0,80000.0,-117496000.0,,-27948000.0,-27948000.0,-249000000.0,-199000000.0,,-50000000.0,-50000000.0,-120061000.0,-120061000.0,254000.0,52000.0,52000.0,-13374000.0,-13374000.0,-106993000.0,553623000.0,553623000.0,72823000.0,50832000.0,-12261000.0,43976000.0,23458000.0,20518000.0,20518000.0,,,-15331000.0,24905000.0,-19298000.0,-19298000.0,28287000.0,1232000.0,1232000.0,105080000.0,105080000.0,38840000.0,38840000.0,66240000.0,0.0,0.0,346201000.0,2023-05-31
230248000.0,-73276000.0,-10000000.0,0.0,-106697000.0,88126000.0,124149000.0,-757000.0,-35266000.0,-202375000.0,-202375000.0,-2013000.0,479000.0,-117565000.0,,-73276000.0,-73276000.0,-10000000.0,0.0,0.0,-10000000.0,-10000000.0,-169836000.0,-169836000.0,-963000.0,-6525000.0,-6525000.0,-55651000.0,-55651000.0,-106697000.0,336945000.0,336945000.0,-183827000.0,-124408000.0,-7414000.0,50137000.0,-48952000.0,99089000.0,12443000.0,86646000.0,86646000.0,-66791000.0,8541000.0,-43892000.0,-43892000.0,30242000.0,-1367000.0,-1367000.0,106812000.0,106812000.0,39199000.0,39199000.0,67613000.0,,,385085000.0,2023-08-31
298856000.0,-349852000.0,-3450000.0,210000000.0,-93830000.0,85556000.0,88126000.0,538000.0,-3108000.0,-283435000.0,-283435000.0,-2309000.0,450000.0,-138274000.0,,-349852000.0,-349852000.0,206550000.0,210000000.0,210000000.0,-3450000.0,-3450000.0,-112359000.0,-112359000.0,767000.0,-950000.0,-950000.0,-18346000.0,-18346000.0,-93830000.0,392686000.0,392686000.0,-108355000.0,38191000.0,-14235000.0,-65609000.0,18499000.0,-84108000.0,2538000.0,,,-13265000.0,23552000.0,-76989000.0,-76989000.0,22940000.0,-5738000.0,-5738000.0,109226000.0,109226000.0,40036000.0,40036000.0,69190000.0,,,374613000.0,2023-11-30
550079000.0,-45018000.0,0.0,,-107031000.0,128483000.0,85556000.0,560000.0,42367000.0,-393660000.0,-393660000.0,-1517000.0,346000.0,-137471000.0,,-45018000.0,-45018000.0,-210000000.0,-210000000.0,,0.0,0.0,-221083000.0,-221083000.0,-2904000.0,-117000.0,-117000.0,-111031000.0,-111031000.0,-107031000.0,657110000.0,657110000.0,131070000.0,33528000.0,12589000.0,74188000.0,83398000.0,-9210000.0,-9210000.0,,,-24817000.0,23741000.0,11841000.0,11841000.0,31308000.0,-14261000.0,-14261000.0,111414000.0,111414000.0,40580000.0,40580000.0,70834000.0,,,397579000.0,2024-02-29
