treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,non_current_accrued_expenses,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,commercial_paper,pensionand_other_post_retirement_benefit_plans_current,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,dividends_payable,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_deferred_assets,investments_and_advances,other_investments,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,leases,construction_in_progress,other_properties,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,prepaid_assets,inventory,finished_goods,work_in_process,raw_materials,receivables,taxes_receivable,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date
90256123.0,101601032.0,191857155.0,2830884000.0,3099995000.0,25420000.0,6351221000.0,1339433000.0,25420000.0,179312000.0,3430538000.0,5915815000.0,3430538000.0,3430538000.0,84096000.0,84096000.0,7747049000.0,9160346000.0,1933145000.0,1933145000.0,0.0,4996469000.0,3442732000.0,327556000.0,493379000.0,493379000.0,2621797000.0,136520000.0,2485277000.0,1553737000.0,478198000.0,42792000.0,435406000.0,50160000.0,385246000.0,208342000.0,867197000.0,556211000.0,,310986000.0,,,,310986000.0,8427007000.0,5533837000.0,124131000.0,244080000.0,243574000.0,243574000.0,3405118000.0,367612000.0,3037506000.0,1516934000.0,,1516934000.0,,,1516934000.0,,,,2893170000.0,152537000.0,152537000.0,1501344000.0,1434668000.0,48245000.0,18431000.0,1149490000.0,13657000.0,1135833000.0,,,89799000.0,89799000.0,2022-11-30
90359195.0,101672333.0,192031528.0,2646442000.0,2917082000.0,232532000.0,6368261000.0,1521895000.0,232532000.0,182077000.0,3633256000.0,6119208000.0,3633256000.0,3633256000.0,76104000.0,76104000.0,7793136000.0,9368678000.0,1981610000.0,1981610000.0,0.0,4832745000.0,3444484000.0,322647000.0,496778000.0,496778000.0,2625059000.0,139107000.0,2485952000.0,1388261000.0,292023000.0,42970000.0,249053000.0,50053000.0,199000000.0,203726000.0,892512000.0,610863000.0,,281649000.0,,,,281649000.0,8466001000.0,5555845000.0,127869000.0,248751000.0,241796000.0,241796000.0,3400724000.0,357146000.0,3043578000.0,1536705000.0,,1536705000.0,,,1536705000.0,,,,2910156000.0,155208000.0,,1530299000.0,1444517000.0,59342000.0,26440000.0,1136086000.0,2990000.0,1133096000.0,,,88563000.0,88563000.0,2023-02-28
90466790.0,101732148.0,192198938.0,2362256000.0,2668393000.0,461211000.0,6350391000.0,1708397000.0,461211000.0,181988000.0,3863986000.0,6350391000.0,3863986000.0,3863986000.0,77778000.0,77778000.0,7842649000.0,9597315000.0,2031542000.0,2031542000.0,0.0,4682370000.0,3452308000.0,329269000.0,498356000.0,498356000.0,2624683000.0,138278000.0,2486405000.0,1230062000.0,43710000.0,43710000.0,,,0.0,406181000.0,780171000.0,347844000.0,15151000.0,432327000.0,117565000.0,12470000.0,12470000.0,302292000.0,8546356000.0,5607897000.0,130966000.0,252025000.0,247191000.0,,3402775000.0,346574000.0,3056201000.0,1574940000.0,-2362269000.0,3937209000.0,44897000.0,109037000.0,2878192000.0,714376000.0,190707000.0,0.0,2938459000.0,142795000.0,,1518522000.0,1434260000.0,56384000.0,27878000.0,1152993000.0,0.0,1152993000.0,-14926000.0,1167919000.0,124149000.0,124149000.0,2023-05-31
90730306.0,101927462.0,192657768.0,2388967000.0,2662355000.0,632414000.0,6554728000.0,1818689000.0,632414000.0,185262000.0,4077635000.0,6554728000.0,4077635000.0,4077635000.0,87169000.0,87169000.0,7975137000.0,9844128000.0,2121475000.0,2121475000.0,0.0,4642046000.0,3473207000.0,354720000.0,499935000.0,499935000.0,2618552000.0,141459000.0,2477093000.0,1168839000.0,43803000.0,43803000.0,,,,116892000.0,1008144000.0,592370000.0,,415774000.0,,101031000.0,101031000.0,314743000.0,8719681000.0,5732153000.0,143993000.0,255066000.0,266930000.0,,3445221000.0,340266000.0,3104955000.0,1620943000.0,,1620943000.0,,,1620943000.0,,,,2987528000.0,182191000.0,,1519869000.0,1447653000.0,49017000.0,23199000.0,1197342000.0,,1197342000.0,,,88126000.0,88126000.0,2023-08-31
91513704.0,101347603.0,192861307.0,2598731000.0,2867286000.0,544464000.0,6678768000.0,1679137000.0,544464000.0,182999000.0,3994481000.0,6468768000.0,3994481000.0,3994481000.0,93339000.0,93339000.0,8360076000.0,10081267000.0,2179951000.0,2179951000.0,0.0,4819388000.0,3461786000.0,351365000.0,497198000.0,497198000.0,2613223000.0,138936000.0,2474287000.0,1357602000.0,254063000.0,44063000.0,210000000.0,,210000000.0,154452000.0,949087000.0,619288000.0,,329799000.0,,13102000.0,13102000.0,316697000.0,8813869000.0,5777130000.0,155513000.0,258614000.0,270006000.0,,3450017000.0,329511000.0,3120506000.0,1642980000.0,,1642980000.0,,,1642980000.0,,,,3036739000.0,166652000.0,,1510557000.0,1445211000.0,46063000.0,19283000.0,1273974000.0,,1273974000.0,,,85556000.0,85556000.0,2023-11-30
91646162.0,101444090.0,193090252.0,2346425000.0,2665398000.0,685788000.0,6708991000.0,1757101000.0,685788000.0,190490000.0,4234083000.0,6708991000.0,4234083000.0,4234083000.0,86323000.0,86323000.0,8439817000.0,10341248000.0,2246329000.0,2246329000.0,0.0,4744792000.0,3470897000.0,368752000.0,481177000.0,481177000.0,2620968000.0,146060000.0,2474908000.0,1273895000.0,44430000.0,44430000.0,,,,182669000.0,1046796000.0,720545000.0,,326251000.0,,18310000.0,18310000.0,307941000.0,8978875000.0,5947879000.0,152174000.0,260825000.0,294261000.0,,3548295000.0,335863000.0,3212432000.0,1692324000.0,,1692324000.0,,,1692324000.0,,,,3030996000.0,163624000.0,,1476812000.0,1412278000.0,41442000.0,23092000.0,1262077000.0,,1262077000.0,,,128483000.0,128483000.0,2024-02-29
