free_cash_flow,repurchase_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,changes_in_cash,other_cash_adjustment_inside_changein_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,proceeds_from_stock_option_exercised,net_common_stock_issuance,common_stock_payments,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_receivables,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,gain_loss_on_investment_securities,net_income_from_continuing_operations,date
242000000.0,-326000000.0,-6500000.0,196000000.0,3569600000.0,137900000.0,,-305300000.0,-305300000.0,20700000.0,-326000000.0,-326000000.0,57500000.0,57500000.0,0.0,0.0,-6500000.0,-6500000.0,248500000.0,248500000.0,-79600000.0,289100000.0,-334000000.0,30100000.0,-100000.0,-100000.0,9500000.0,9500000.0,3400000.0,3400000.0,6100000.0,,,269900000.0,2022-12-31
381400000.0,-325900000.0,-4200000.0,3619400000.0,3503200000.0,116200000.0,26600000.0,-291800000.0,-291800000.0,34100000.0,-325900000.0,-325900000.0,-4200000.0,-4200000.0,0.0,0.0,-4200000.0,-4200000.0,385600000.0,385600000.0,158000000.0,-127100000.0,285100000.0,32700000.0,600000.0,600000.0,10200000.0,10200000.0,3300000.0,3300000.0,6900000.0,,,184100000.0,2023-03-31
187400000.0,-331600000.0,-3600000.0,3515500000.0,3619400000.0,-103900000.0,-10700000.0,-280600000.0,-280600000.0,51000000.0,-331600000.0,-331600000.0,-3600000.0,-3600000.0,0.0,0.0,-3600000.0,-3600000.0,191000000.0,191000000.0,-62100000.0,-2200000.0,-59900000.0,36200000.0,6000000.0,6000000.0,8200000.0,8200000.0,2900000.0,2900000.0,5300000.0,700000.0,700000.0,202000000.0,2023-06-30
216200000.0,-326700000.0,-6100000.0,2988700000.0,3515500000.0,-526800000.0,6100000.0,-294100000.0,-294100000.0,32600000.0,-326700000.0,-326700000.0,-461100000.0,-461100000.0,-455000000.0,-455000000.0,-6100000.0,-6100000.0,222300000.0,222300000.0,-37700000.0,-75800000.0,38100000.0,36500000.0,2700000.0,2700000.0,9800000.0,9800000.0,4600000.0,4600000.0,5200000.0,6000000.0,6000000.0,205000000.0,2023-09-30
234300000.0,-314400000.0,-4700000.0,537700000.0,2988700000.0,856200000.0,,-298400000.0,-298400000.0,16000000.0,-314400000.0,-314400000.0,937600000.0,937600000.0,-3800000.0,-3800000.0,-4700000.0,-4700000.0,239000000.0,239000000.0,-53700000.0,253600000.0,-273200000.0,39900000.0,-18800000.0,-18800000.0,19200000.0,19200000.0,13500000.0,13500000.0,5700000.0,0.0,0.0,249200000.0,2023-12-31
354500000.0,-326100000.0,-6500000.0,3035300000.0,2959700000.0,75600000.0,1600000.0,-280500000.0,-280500000.0,45600000.0,-326100000.0,-326100000.0,-6500000.0,-6500000.0,,,-6500000.0,-6500000.0,361000000.0,361000000.0,124800000.0,-140600000.0,265400000.0,41600000.0,-10100000.0,-10100000.0,20800000.0,20800000.0,13500000.0,13500000.0,7300000.0,,,183900000.0,2024-03-31
