free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_business_purchase_and_sale,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_from_discontinued_operating_activities,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_interest_payable,change_in_payable,change_in_account_payable,change_in_receivables,other_non_cash_items,stock_based_compensation,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,depreciation,operating_gains_losses,net_income_from_continuing_operations,date,provisionand_write_offof_assets
451000000.0,-1000000.0,-294000000.0,517000000.0,-389000000.0,327000000.0,347000000.0,2000000.0,-22000000.0,-456000000.0,-456000000.0,0.0,-678000000.0,-678000000.0,-1000000.0,-1000000.0,223000000.0,,,,223000000.0,-294000000.0,517000000.0,-406000000.0,-406000000.0,3000000.0,-20000000.0,-20000000.0,-389000000.0,840000000.0,0.0,840000000.0,-56000000.0,-25000000.0,-42000000.0,68000000.0,63000000.0,63000000.0,5000000.0,5000000.0,-57000000.0,6000000.0,36000000.0,8000000.0,1000000.0,1000000.0,431000000.0,431000000.0,431000000.0,0.0,414000000.0,2022-12-31,
265000000.0,-28000000.0,-1848000000.0,2433000000.0,-341000000.0,388000000.0,327000000.0,1000000.0,60000000.0,-139000000.0,-139000000.0,-10000000.0,-686000000.0,-686000000.0,-28000000.0,-28000000.0,585000000.0,-395000000.0,-1829000000.0,1434000000.0,980000000.0,-19000000.0,999000000.0,-407000000.0,-407000000.0,1000000.0,-67000000.0,-67000000.0,-341000000.0,606000000.0,,606000000.0,-294000000.0,-127000000.0,-139000000.0,-56000000.0,-51000000.0,-51000000.0,-5000000.0,-5000000.0,28000000.0,9000000.0,41000000.0,0.0,1000000.0,1000000.0,431000000.0,431000000.0,431000000.0,,418000000.0,2023-03-31,
740000000.0,-1000000.0,-1954000000.0,2027000000.0,-379000000.0,488000000.0,388000000.0,-1000000.0,101000000.0,-619000000.0,-619000000.0,-13000000.0,-678000000.0,-678000000.0,-1000000.0,-1000000.0,73000000.0,1484000000.0,805000000.0,679000000.0,-1411000000.0,-2759000000.0,1348000000.0,-399000000.0,-399000000.0,2000000.0,-22000000.0,-22000000.0,-379000000.0,1119000000.0,,1119000000.0,139000000.0,57000000.0,-84000000.0,91000000.0,87000000.0,87000000.0,4000000.0,4000000.0,75000000.0,7000000.0,50000000.0,22000000.0,0.0,0.0,445000000.0,445000000.0,445000000.0,,456000000.0,2023-06-30,
186000000.0,0.0,-1094000000.0,1391000000.0,-347000000.0,289000000.0,488000000.0,0.0,-199000000.0,-383000000.0,-383000000.0,0.0,-680000000.0,-680000000.0,0.0,0.0,297000000.0,-1673000000.0,-3064000000.0,1391000000.0,1970000000.0,1970000000.0,0.0,-349000000.0,-349000000.0,2000000.0,-4000000.0,-4000000.0,-347000000.0,533000000.0,,533000000.0,-230000000.0,-92000000.0,-29000000.0,-93000000.0,-74000000.0,-74000000.0,-19000000.0,-19000000.0,-16000000.0,16000000.0,35000000.0,8000000.0,0.0,0.0,439000000.0,439000000.0,,,265000000.0,2023-09-30,
511000000.0,-1000000.0,-1422000000.0,1605000000.0,-357000000.0,281000000.0,289000000.0,1000000.0,-9000000.0,-513000000.0,-513000000.0,-16000000.0,-679000000.0,-679000000.0,-1000000.0,-1000000.0,183000000.0,,,,-401000000.0,-5510000000.0,5109000000.0,-364000000.0,-364000000.0,-4000000.0,-3000000.0,-3000000.0,-357000000.0,868000000.0,,868000000.0,14000000.0,-103000000.0,9000000.0,80000000.0,74000000.0,74000000.0,6000000.0,6000000.0,28000000.0,11000000.0,31000000.0,3000000.0,,,439000000.0,439000000.0,,,363000000.0,2023-12-31,7000000.0
