free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,other_cash_adjustment_outside_changein_cash,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
-1809000000.0,-1433000000.0,-274000000.0,3000000.0,,-233000000.0,195000000.0,774000000.0,12330000000.0,176000000.0,15215000000.0,26000000.0,-3087000000.0,-1732000000.0,-1732000000.0,-98000000.0,-1363000000.0,-1433000000.0,,-271000000.0,-271000000.0,-274000000.0,3000000.0,221000000.0,221000000.0,-658000000.0,960000000.0,-1618000000.0,1112000000.0,1115000000.0,-3000000.0,-233000000.0,-1576000000.0,-1576000000.0,-2174000000.0,-1932000000.0,400000000.0,-24000000.0,-265000000.0,-353000000.0,-353000000.0,-195000000.0,54000000.0,579000000.0,51000000.0,51000000.0,375000000.0,375000000.0,-47000000.0,-269000000.0,-219000000.0,2022-12-31
4044000000.0,-423000000.0,0.0,287000000.0,0.0,-225000000.0,144000000.0,11000000.0,16165000000.0,,12330000000.0,2000000.0,3833000000.0,-183000000.0,-183000000.0,-47000000.0,-423000000.0,-423000000.0,0.0,287000000.0,287000000.0,0.0,287000000.0,-253000000.0,-253000000.0,-471000000.0,1148000000.0,-1619000000.0,443000000.0,443000000.0,0.0,-225000000.0,4269000000.0,4269000000.0,2943000000.0,1919000000.0,1729000000.0,-315000000.0,1548000000.0,-1938000000.0,-1938000000.0,7000000.0,61000000.0,20000000.0,-159000000.0,-159000000.0,346000000.0,346000000.0,-79000000.0,-79000000.0,1130000000.0,2023-03-31
2331000000.0,-405000000.0,-1322000000.0,994000000.0,21000000.0,-215000000.0,204000000.0,581000000.0,17528000000.0,,16165000000.0,-9000000.0,1372000000.0,-750000000.0,-750000000.0,-38000000.0,-384000000.0,-405000000.0,21000000.0,-328000000.0,-328000000.0,-1322000000.0,994000000.0,-424000000.0,-424000000.0,-435000000.0,1145000000.0,-1580000000.0,226000000.0,226000000.0,0.0,-215000000.0,2546000000.0,2546000000.0,1146000000.0,-24000000.0,491000000.0,-10000000.0,-930000000.0,1619000000.0,1619000000.0,61000000.0,56000000.0,18000000.0,-1000000.0,-1000000.0,304000000.0,304000000.0,-93000000.0,-93000000.0,1055000000.0,2023-06-30
885000000.0,-774000000.0,-648000000.0,889000000.0,11000000.0,-136000000.0,148000000.0,167000000.0,18450000000.0,,17528000000.0,26000000.0,932000000.0,-524000000.0,-524000000.0,-2000000.0,-763000000.0,-774000000.0,11000000.0,241000000.0,241000000.0,-648000000.0,889000000.0,435000000.0,435000000.0,550000000.0,2080000000.0,-1530000000.0,21000000.0,21000000.0,0.0,-136000000.0,1021000000.0,1021000000.0,-536000000.0,-21000000.0,-1236000000.0,222000000.0,2509000000.0,-2010000000.0,-2010000000.0,90000000.0,50000000.0,440000000.0,174000000.0,174000000.0,328000000.0,328000000.0,0.0,0.0,475000000.0,2023-09-30
-6000000.0,-31000000.0,-346000000.0,165000000.0,12000000.0,-223000000.0,192000000.0,124000000.0,17452000000.0,-14000000.0,18450000000.0,-51000000.0,-933000000.0,-201000000.0,-201000000.0,-1000000.0,-19000000.0,-31000000.0,12000000.0,-181000000.0,-181000000.0,-346000000.0,165000000.0,-949000000.0,-949000000.0,-743000000.0,1150000000.0,-1893000000.0,17000000.0,17000000.0,0.0,-223000000.0,217000000.0,217000000.0,-179000000.0,-1640000000.0,1133000000.0,108000000.0,271000000.0,-51000000.0,-51000000.0,14000000.0,49000000.0,51000000.0,-92000000.0,-92000000.0,315000000.0,315000000.0,20000000.0,20000000.0,39000000.0,2023-12-31
-607000000.0,-151000000.0,-187000000.0,350000000.0,14000000.0,-151000000.0,155000000.0,13000000.0,17877000000.0,,17452000000.0,6000000.0,419000000.0,23000000.0,23000000.0,-3000000.0,-137000000.0,-151000000.0,14000000.0,163000000.0,163000000.0,-187000000.0,350000000.0,852000000.0,852000000.0,124000000.0,1441000000.0,-1317000000.0,879000000.0,879000000.0,,-151000000.0,-456000000.0,-456000000.0,-2009000000.0,-34000000.0,1121000000.0,-474000000.0,-1411000000.0,-1211000000.0,-1211000000.0,-2000000.0,70000000.0,13000000.0,104000000.0,104000000.0,308000000.0,308000000.0,-98000000.0,-98000000.0,1158000000.0,2024-03-31
