symbol,sector,market_cap,ordinary_shares_number,date,predictions,prev_market_cap,fair_market_cup_via_diff,market_cap_norm,fair_market_cap_norm
PCG,Utilities,37010435022.86418,2345774083.0,2023-03-31,0.08640341253925098,41670714963.203255,45271206938.97444,15.777493361820973,19.299048133858353
PCG,Utilities,41670714963.203255,2441241338.0,2023-06-30,0.12206584314125218,43086086985.48016,48345426521.020134,17.06947785725364,19.803624397343437
PCG,Utilities,43086086985.48016,2543508181.0,2023-09-30,0.000992484542750671,46141841555.82911,46187636620.34732,16.939629802385983,18.159028134986496
PCG,Utilities,46141841555.82911,2611341348.0,2023-12-31,0.2061850348628929,42757529943.086174,51573492745.05258,17.669785526571882,19.74980895720592
PCG,Utilities,42757529943.086174,2614899818.0,2024-03-31,-0.026840286622217963,,,16.351498305502645,
