free_cash_flow,repurchase_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,net_common_stock_issuance,common_stock_payments,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,gain_loss_on_investment_securities,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
300200000.0,-1000800000.0,-137700000.0,1600700000.0,1554000000.0,-2500000.0,49200000.0,-963500000.0,-963500000.0,-7900000.0,45200000.0,-1000800000.0,-1000800000.0,574800000.0,574800000.0,713700000.0,719600000.0,-5900000.0,-1200000.0,-1200000.0,-137700000.0,-137700000.0,437900000.0,437900000.0,-60800000.0,136100000.0,60100000.0,-5000000.0,-5000000.0,-5000000.0,-32400000.0,-127500000.0,-92100000.0,-92100000.0,5900000.0,127600000.0,-83300000.0,-83300000.0,106200000.0,106200000.0,7600000.0,7600000.0,98600000.0,5600000.0,5600000.0,0.0,336700000.0,2022-12-31
177300000.0,-350000000.0,-194100000.0,2165800000.0,1600700000.0,1800000.0,563300000.0,-381200000.0,-381200000.0,-131400000.0,100200000.0,-350000000.0,-350000000.0,573100000.0,573100000.0,767200000.0,770700000.0,-3500000.0,0.0,0.0,-194100000.0,-194100000.0,371400000.0,371400000.0,-243500000.0,-116400000.0,-6500000.0,16900000.0,16900000.0,16900000.0,-27300000.0,-127100000.0,16900000.0,16900000.0,7400000.0,139800000.0,9300000.0,9300000.0,92700000.0,92700000.0,5000000.0,5000000.0,87700000.0,4900000.0,4900000.0,0.0,360800000.0,2023-03-31
487400000.0,0.0,-178300000.0,3457600000.0,2165800000.0,5200000.0,1286600000.0,63300000.0,63300000.0,-11300000.0,74600000.0,0.0,0.0,557600000.0,557600000.0,743200000.0,753700000.0,-10500000.0,-7300000.0,-7300000.0,-178300000.0,-178300000.0,665700000.0,665700000.0,5900000.0,73600000.0,38300000.0,19600000.0,19600000.0,19600000.0,13500000.0,-161500000.0,22400000.0,22400000.0,7500000.0,146500000.0,-27000000.0,-27000000.0,97300000.0,97300000.0,5000000.0,5000000.0,92300000.0,9500000.0,9500000.0,0.0,426000000.0,2023-06-30
292100000.0,0.0,-256300000.0,3622900000.0,3457600000.0,1700000.0,163600000.0,61800000.0,61800000.0,-15600000.0,77400000.0,0.0,0.0,-446600000.0,-446600000.0,-190500000.0,615700000.0,-806200000.0,200000.0,200000.0,-256300000.0,-256300000.0,548400000.0,548400000.0,-100800000.0,15000000.0,140300000.0,-8800000.0,-8800000.0,-8800000.0,51300000.0,-239600000.0,-59000000.0,-59000000.0,7700000.0,156100000.0,-43300000.0,-43300000.0,108600000.0,108600000.0,5100000.0,5100000.0,103500000.0,300000.0,300000.0,0.0,419800000.0,2023-09-30
-207200000.0,-66300000.0,-435500000.0,2770100000.0,3622900000.0,-5400000.0,-847400000.0,-31500000.0,-31500000.0,-9300000.0,44100000.0,-66300000.0,-66300000.0,-1044200000.0,-1044200000.0,-606900000.0,780300000.0,-1387200000.0,-1800000.0,-1800000.0,-435500000.0,-435500000.0,228300000.0,228300000.0,-439200000.0,116000000.0,-205000000.0,14000000.0,14000000.0,14000000.0,-13300000.0,-184300000.0,-166600000.0,-166600000.0,10400000.0,150400000.0,-219800000.0,-219800000.0,123200000.0,123200000.0,5100000.0,5100000.0,118100000.0,-7400000.0,-7400000.0,0.0,610700000.0,2023-12-31
23500000.0,0.0,-241900000.0,2867100000.0,2770100000.0,6800000.0,90200000.0,-46700000.0,-46700000.0,-227100000.0,180400000.0,0.0,0.0,-128500000.0,-128500000.0,113400000.0,1019300000.0,-905900000.0,,,-241900000.0,-241900000.0,265400000.0,265400000.0,-540000000.0,-275200000.0,-75800000.0,-7500000.0,-7500000.0,-7500000.0,-4100000.0,-179600000.0,2200000.0,2200000.0,8500000.0,153300000.0,-7200000.0,-7200000.0,109300000.0,109300000.0,5100000.0,5100000.0,104200000.0,-5900000.0,-5900000.0,,547400000.0,2024-03-31
