free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,dividends_received_cfi,net_business_purchase_and_sale,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,dividend_received_cfo,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_interest_payable,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,net_income_from_continuing_operations,date
1964000000.0,-143000000.0,-32567000000.0,31658000000.0,-761000000.0,,,206000000.0,255000000.0,-49000000.0,-2129000000.0,-2129000000.0,-43000000.0,-1034000000.0,-1034000000.0,-143000000.0,-143000000.0,-909000000.0,-909000000.0,-32567000000.0,31658000000.0,-645000000.0,-645000000.0,100000000.0,16000000.0,0.0,0.0,-761000000.0,2725000000.0,2725000000.0,117000000.0,628000000.0,455000000.0,-96000000.0,270000000.0,207000000.0,207000000.0,63000000.0,37000000.0,-369000000.0,606000000.0,-238000000.0,-238000000.0,80000000.0,5000000.0,36000000.0,36000000.0,506000000.0,506000000.0,45000000.0,45000000.0,461000000.0,-99000000.0,-129000000.0,32000000.0,1452000000.0,2022-12-31
930000000.0,-17000000.0,-8018000000.0,8321000000.0,-653000000.0,494000000.0,2000000.0,276000000.0,206000000.0,70000000.0,-876000000.0,-876000000.0,-98000000.0,-1064000000.0,-1064000000.0,-17000000.0,-17000000.0,303000000.0,303000000.0,-8018000000.0,8321000000.0,-637000000.0,-637000000.0,1000000.0,15000000.0,0.0,0.0,-653000000.0,1583000000.0,1583000000.0,104000000.0,-439000000.0,171000000.0,3000000.0,-976000000.0,-187000000.0,-187000000.0,-789000000.0,-189000000.0,-358000000.0,362000000.0,359000000.0,359000000.0,87000000.0,13000000.0,3000000.0,3000000.0,496000000.0,496000000.0,46000000.0,46000000.0,450000000.0,-103000000.0,-104000000.0,3000000.0,1422000000.0,2023-03-31
1122000000.0,-75000000.0,-20220000000.0,20274000000.0,-780000000.0,82000000.0,10000000.0,277000000.0,276000000.0,1000000.0,-1136000000.0,-1136000000.0,-50000000.0,-1065000000.0,-1065000000.0,-75000000.0,-75000000.0,54000000.0,54000000.0,-20220000000.0,20274000000.0,-765000000.0,-765000000.0,0.0,15000000.0,0.0,0.0,-780000000.0,1902000000.0,1902000000.0,113000000.0,36000000.0,-303000000.0,7000000.0,-37000000.0,218000000.0,218000000.0,-255000000.0,134000000.0,191000000.0,-300000000.0,478000000.0,478000000.0,84000000.0,3000000.0,-11000000.0,-11000000.0,510000000.0,510000000.0,50000000.0,50000000.0,460000000.0,-116000000.0,-121000000.0,7000000.0,1283000000.0,2023-06-30
897000000.0,0.0,-28824000000.0,29090000000.0,-821000000.0,547000000.0,10000000.0,314000000.0,277000000.0,37000000.0,-863000000.0,-863000000.0,-43000000.0,-1086000000.0,-1086000000.0,0.0,0.0,266000000.0,266000000.0,-28824000000.0,29090000000.0,-818000000.0,-818000000.0,-2000000.0,7000000.0,-2000000.0,-2000000.0,-821000000.0,1718000000.0,1718000000.0,113000000.0,-303000000.0,535000000.0,21000000.0,1264000000.0,-220000000.0,-220000000.0,1484000000.0,38000000.0,-498000000.0,-828000000.0,-797000000.0,-797000000.0,87000000.0,12000000.0,13000000.0,13000000.0,530000000.0,530000000.0,52000000.0,52000000.0,478000000.0,-84000000.0,-122000000.0,38000000.0,1350000000.0,2023-09-30
1354000000.0,-96000000.0,-32385000000.0,32214000000.0,-1012000000.0,,,320000000.0,314000000.0,6000000.0,-1383000000.0,-1383000000.0,-30000000.0,-1086000000.0,-1086000000.0,-96000000.0,-96000000.0,-171000000.0,-171000000.0,-32385000000.0,32214000000.0,-977000000.0,-977000000.0,30000000.0,5000000.0,0.0,0.0,-1012000000.0,2366000000.0,2366000000.0,116000000.0,151000000.0,28000000.0,0.0,903000000.0,218000000.0,218000000.0,685000000.0,293000000.0,14000000.0,52000000.0,-846000000.0,-846000000.0,86000000.0,4000000.0,7000000.0,7000000.0,536000000.0,536000000.0,53000000.0,53000000.0,483000000.0,-136000000.0,-115000000.0,-15000000.0,1602000000.0,2023-12-31
