treasury_shares_number,preferred_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,current_debt_and_capital_lease_obligation,current_debt,pensionand_other_post_retirement_benefit_plans_current,payables_and_accrued_expenses,current_accrued_expenses,payables,total_tax_payable,accounts_payable,total_assets,total_non_current_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,investments_and_advances,other_investments,investmentin_financial_assets,available_for_sale_securities,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,leases,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,inventory,inventories_adjustments_allowances,other_inventories,finished_goods,work_in_process,raw_materials,receivables,accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,date,tradeand_other_payables_non_current,other_current_liabilities,other_current_borrowings,other_non_current_assets,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable
23800000.0,8000.0,144000000.0,167800000.0,2861700000.0,6614000000.0,5798800000.0,19678900000.0,6518400000.0,5798800000.0,333000000.0,13397900000.0,19678900000.0,13388400000.0,-9500000.0,13397900000.0,-164900000.0,-164900000.0,2977100000.0,16466500000.0,73300000.0,100000.0,100000.0,0.0,11165700000.0,7892900000.0,944200000.0,334700000.0,334700000.0,6614000000.0,333000000.0,6281000000.0,3272800000.0,,,395600000.0,2877200000.0,2125800000.0,751400000.0,259900000.0,491500000.0,24554100000.0,14762900000.0,1226400000.0,1226400000.0,2234900000.0,1529200000.0,705700000.0,705700000.0,7599100000.0,1850100000.0,5749000000.0,3702500000.0,-2165700000.0,5868200000.0,107700000.0,888800000.0,403900000.0,2672500000.0,1592900000.0,202400000.0,0.0,9791200000.0,1417600000.0,1344400000.0,-21100000.0,-21100000.0,200400000.0,751900000.0,413200000.0,2136400000.0,2136400000.0,4892800000.0,1473500000.0,3419300000.0,2022-12-31,,,,,,
23800000.0,8000.0,144800000.0,168600000.0,3384500000.0,6609700000.0,6231500000.0,20079300000.0,6747600000.0,6231500000.0,327000000.0,13796600000.0,20079300000.0,13787000000.0,-9600000.0,13796600000.0,-172000000.0,-172000000.0,2977100000.0,16854400000.0,91200000.0,100000.0,100000.0,0.0,10811400000.0,7796500000.0,935500000.0,251300000.0,251300000.0,6609700000.0,327000000.0,6282700000.0,3014900000.0,,,187200000.0,2827700000.0,2101000000.0,726700000.0,235500000.0,491200000.0,24598400000.0,14835900000.0,1211800000.0,1211800000.0,2359000000.0,1380800000.0,978200000.0,978200000.0,7565100000.0,1813300000.0,5751800000.0,3700000000.0,-2218200000.0,5918200000.0,,,5918200000.0,,,,,9762500000.0,1412000000.0,1281000000.0,-42200000.0,-42200000.0,205900000.0,684900000.0,432400000.0,2028200000.0,2028200000.0,5041300000.0,2143100000.0,2898200000.0,2023-03-31,,,,,,
23800000.0,8000.0,144800000.0,168600000.0,3666800000.0,6589000000.0,6936800000.0,20751500000.0,7245200000.0,6936800000.0,304400000.0,14466900000.0,20751500000.0,14460500000.0,-6400000.0,14466900000.0,-172800000.0,-172800000.0,2977100000.0,17446000000.0,170700000.0,100000.0,100000.0,0.0,10696300000.0,7509800000.0,776900000.0,143900000.0,143900000.0,6589000000.0,304400000.0,6284600000.0,3186500000.0,,,253300000.0,2933200000.0,2227800000.0,705400000.0,260000000.0,445400000.0,25156800000.0,14725100000.0,1208400000.0,1208400000.0,2312900000.0,1104900000.0,1208000000.0,1208000000.0,7530100000.0,1776400000.0,5753700000.0,3673700000.0,-2282100000.0,5955800000.0,,,5955800000.0,,,,,10431700000.0,895900000.0,1333500000.0,-65800000.0,-65800000.0,194800000.0,751700000.0,452800000.0,2124000000.0,2124000000.0,6078300000.0,3460500000.0,2617800000.0,2023-06-30,,,,,,
23800000.0,8000.0,144900000.0,168700000.0,4998500000.0,7715200000.0,331700000.0,21770200000.0,3431800000.0,331700000.0,428800000.0,14483800000.0,21270200000.0,14479700000.0,-4100000.0,14483800000.0,-159300000.0,-159300000.0,2977100000.0,17377900000.0,242200000.0,100000.0,100000.0,0.0,13713500000.0,8691200000.0,747900000.0,728100000.0,728100000.0,7215200000.0,428800000.0,6786400000.0,5022300000.0,500000000.0,500000000.0,276700000.0,4245600000.0,3561700000.0,683900000.0,243800000.0,440100000.0,28193200000.0,19739100000.0,1069800000.0,1069800000.0,754700000.0,754600000.0,100000.0,100000.0,14152100000.0,7344600000.0,6807500000.0,3762500000.0,-2342700000.0,6105200000.0,,,6105200000.0,,,,,8454100000.0,974100000.0,2982400000.0,-55900000.0,-55900000.0,316100000.0,2285100000.0,437100000.0,2209700000.0,2209700000.0,2287900000.0,0.0,2287900000.0,2023-09-30,,,,,,
23800000.0,8000.0,144900000.0,168700000.0,5888300000.0,7338200000.0,217200000.0,21737600000.0,3425000000.0,217200000.0,400000000.0,14799400000.0,21587600000.0,14799400000.0,0.0,14799400000.0,-153700000.0,-153700000.0,2977100000.0,17627600000.0,302500000.0,100000.0,100000.0,0.0,12045400000.0,8611100000.0,781100000.0,641800000.0,641800000.0,7188200000.0,400000000.0,6788200000.0,3434300000.0,150000000.0,150000000.0,335100000.0,2110800000.0,1450100000.0,660700000.0,257400000.0,403300000.0,26844800000.0,19985500000.0,928600000.0,928600000.0,0.0,,0.0,,14582200000.0,8363000000.0,6219200000.0,3729700000.0,-2402500000.0,6132200000.0,135700000.0,975400000.0,420000000.0,2797400000.0,1601300000.0,202400000.0,0.0,6859300000.0,1182000000.0,2527400000.0,,,,,,2100000000.0,2100000000.0,1049900000.0,0.0,1049900000.0,2023-12-31,,838400000.0,150000000.0,745000000.0,-2400000.0,2102400000.0
23800000.0,8000.0,144800000.0,168600000.0,5465700000.0,6946600000.0,700900000.0,21753100000.0,3533400000.0,700900000.0,406500000.0,15213000000.0,21503100000.0,15213000000.0,,15213000000.0,-160500000.0,-160500000.0,2977100000.0,18021000000.0,329500000.0,100000.0,100000.0,0.0,11354600000.0,8131800000.0,366100000.0,658100000.0,658100000.0,6696600000.0,406500000.0,6290100000.0,3222800000.0,250000000.0,250000000.0,164100000.0,2093900000.0,1475700000.0,618200000.0,231200000.0,387000000.0,26567600000.0,19811400000.0,898300000.0,898300000.0,,,,,14512100000.0,8284700000.0,6227400000.0,3703400000.0,-2468200000.0,6171600000.0,,,6171600000.0,,,,,6756200000.0,1165300000.0,2516800000.0,,,,,,1999700000.0,1999700000.0,1074400000.0,,1074400000.0,2024-03-31,411000000.0,714800000.0,250000000.0,697600000.0,-2200000.0,2001900000.0
