free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,preferred_stock_dividend_paid,common_stock_dividend_paid,net_preferred_stock_issuance,preferred_stock_issuance,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,net_income_from_continuing_operations,date
866041000.0,-600000000.0,-49000.0,499290000.0,0.0,-87578000.0,214220000.0,124752000.0,1520244000.0,2255810000.0,-735566000.0,1975954000.0,1975954000.0,-8983000.0,-221448000.0,-16327000.0,-205121000.0,0.0,0.0,-600000000.0,-600000000.0,3136388000.0,2637147000.0,499241000.0,-49000.0,499290000.0,-3665139000.0,-3665139000.0,-102524000.0,-581661000.0,814815000.0,-1396476000.0,0.0,0.0,-87578000.0,953619000.0,953619000.0,75400000.0,-135197000.0,1113000.0,59426000.0,59426000.0,101217000.0,101217000.0,38898000.0,38898000.0,62319000.0,-138908000.0,765371000.0,2022-12-31
372402000.0,-594000000.0,-96000.0,3485675000.0,,-55411000.0,410419000.0,22474000.0,1817740000.0,1520244000.0,297496000.0,1617395000.0,1617395000.0,-19654000.0,-254071000.0,-33554000.0,-220517000.0,,,-594000000.0,-594000000.0,6925930000.0,3440351000.0,3485579000.0,-96000.0,3485675000.0,-1747712000.0,-1747712000.0,-251440000.0,-3133595000.0,943693000.0,-4077288000.0,,,-55411000.0,427813000.0,427813000.0,-506997000.0,-232775000.0,780000.0,11380000.0,11380000.0,112541000.0,112541000.0,37040000.0,37040000.0,75501000.0,-11515000.0,701624000.0,2023-03-31
1211306000.0,0.0,-98000.0,0.0,,-45968000.0,512569000.0,306726000.0,1848386000.0,1817740000.0,30646000.0,3675135000.0,3675135000.0,8899000.0,-232179000.0,-16327000.0,-215852000.0,,,0.0,0.0,912484000.0,912582000.0,-98000.0,-98000.0,0.0,-4901763000.0,-4901763000.0,-107859000.0,452739000.0,539540000.0,-86801000.0,,,-45968000.0,1257274000.0,1257274000.0,354763000.0,420243000.0,557000.0,-18067000.0,-18067000.0,125860000.0,125860000.0,52555000.0,52555000.0,73305000.0,-222873000.0,867034000.0,2023-06-30
1352800000.0,0.0,-780521000.0,546699000.0,,-66834000.0,856101000.0,101602000.0,1768864000.0,1848386000.0,-79522000.0,408274000.0,408274000.0,6224000.0,-249523000.0,-33554000.0,-215969000.0,,,0.0,0.0,-1411043000.0,-1177221000.0,-233822000.0,-780521000.0,546699000.0,-1907430000.0,-1907430000.0,-233622000.0,585379000.0,762201000.0,-176822000.0,0.0,0.0,-66834000.0,1419634000.0,1419634000.0,491689000.0,409132000.0,1981000.0,-33235000.0,-33235000.0,129283000.0,129283000.0,51303000.0,51303000.0,77980000.0,-10025000.0,689941000.0,2023-09-30
712492000.0,0.0,-43285000.0,1002626000.0,,-87787000.0,911911000.0,21198000.0,1731000000.0,1768864000.0,-37620000.0,-1520804000.0,-1520804000.0,22531000.0,-232227000.0,-16565000.0,-215662000.0,,,0.0,0.0,-455371000.0,-1414712000.0,959341000.0,-43285000.0,1002626000.0,682905000.0,682905000.0,152921000.0,523477000.0,681566000.0,-158089000.0,0.0,0.0,-87787000.0,800279000.0,800279000.0,24545000.0,-40600000.0,682000.0,-57078000.0,-57078000.0,129316000.0,129316000.0,52102000.0,52102000.0,77214000.0,-4587000.0,482401000.0,2023-12-31
