free_cash_flow,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,net_long_term_debt_issuance,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,amortization_of_securities,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,net_income_from_continuing_operations,date
49367000.0,,,-13003000.0,95000.0,,2746167000.0,1957099000.0,789068000.0,769403000.0,769403000.0,760953000.0,,,,,,,-42705000.0,-42705000.0,,-29731000.0,147403000.0,-177134000.0,0.0,0.0,-3216000.0,-3216000.0,-9787000.0,62370000.0,62370000.0,-14497000.0,-21310000.0,10168000.0,8755000.0,1413000.0,1413000.0,2000.0,-3357000.0,-3357000.0,1191000.0,43551000.0,336000.0,-1197000.0,2559000.0,2559000.0,14827000.0,14827000.0,10248000.0,10248000.0,4579000.0,15600000.0,2022-12-31
114258000.0,,,-13092000.0,125000.0,,2838850000.0,2746167000.0,92683000.0,131904000.0,131904000.0,131904000.0,0.0,,,,,,-166571000.0,-166571000.0,4000.0,-153483000.0,107860000.0,-261343000.0,0.0,0.0,-2106000.0,-2106000.0,-10986000.0,127350000.0,127350000.0,689000.0,-22291000.0,24736000.0,24334000.0,402000.0,402000.0,1415000.0,-3171000.0,-3171000.0,157000.0,32638000.0,262000.0,-1563000.0,22164000.0,22164000.0,15387000.0,15387000.0,1916000.0,1916000.0,13471000.0,57616000.0,2023-03-31
49197000.0,0.0,0.0,-27419000.0,122000.0,786000.0,2421312000.0,2838850000.0,-417538000.0,-572744000.0,-572744000.0,-581210000.0,8466000.0,0.0,0.0,0.0,0.0,0.0,78590000.0,78590000.0,-1137000.0,107146000.0,148638000.0,-41492000.0,0.0,0.0,-13141000.0,-13141000.0,-14278000.0,76616000.0,76616000.0,-19239000.0,-17852000.0,1497000.0,3061000.0,-1564000.0,-1564000.0,-6025000.0,3141000.0,3141000.0,115000.0,31298000.0,381000.0,-1810000.0,12232000.0,12232000.0,16385000.0,16385000.0,,,,37254000.0,2023-06-30
44495000.0,,,-17647000.0,124000.0,6207000.0,2351648000.0,2421312000.0,-69664000.0,-122402000.0,-122402000.0,-122402000.0,,,,,,,-9404000.0,-9404000.0,-406000.0,8649000.0,101216000.0,-92567000.0,,,-3454000.0,-3454000.0,-14193000.0,62142000.0,62142000.0,-32870000.0,-14985000.0,-11415000.0,-12984000.0,1569000.0,1569000.0,-1669000.0,-4801000.0,-4801000.0,189000.0,39005000.0,181000.0,-1392000.0,5391000.0,5391000.0,17121000.0,17121000.0,12071000.0,12071000.0,5050000.0,34517000.0,2023-09-30
57092000.0,,,-17978000.0,123000.0,19354000.0,3126253000.0,2351648000.0,774605000.0,752318000.0,752318000.0,742784000.0,,,,,,,-52783000.0,-52783000.0,-177000.0,-22613000.0,49635000.0,-72248000.0,,,-2688000.0,-2688000.0,-15290000.0,75070000.0,75070000.0,-29400000.0,-15758000.0,-1732000.0,-1294000.0,-438000.0,-438000.0,-9659000.0,-2251000.0,-2251000.0,-4059000.0,43208000.0,282000.0,-1291000.0,9834000.0,9834000.0,18380000.0,18380000.0,13201000.0,13201000.0,5179000.0,38116000.0,2023-12-31
