free_cash_flow,repayment_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_issuance,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,investing_cash_flow,cash_from_discontinued_investing_activities,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_from_discontinued_operating_activities,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,net_income_from_continuing_operations,date,issuance_of_debt,long_term_debt_issuance,asset_impairment_charge,gain_loss_on_investment_securities
116100000.0,-228600000.0,0.0,-105700000.0,585300000.0,596100000.0,11300000.0,-22100000.0,-256600000.0,-256600000.0,-7700000.0,-20300000.0,-20300000.0,0.0,0.0,-228600000.0,-228600000.0,-228600000.0,12700000.0,100400000.0,-87700000.0,1100000.0,16000000.0,58200000.0,-42200000.0,900000.0,900000.0,-105700000.0,221800000.0,-8400000.0,230200000.0,61700000.0,13500000.0,13300000.0,-300000.0,-300000.0,-300000.0,35200000.0,35200000.0,14300000.0,20800000.0,-28200000.0,-28200000.0,130000000.0,130000000.0,2900000.0,33000000.0,2022-12-31,,,,
10900000.0,-103600000.0,9800000.0,-66500000.0,439000000.0,585300000.0,1900000.0,-148200000.0,-122000000.0,-122000000.0,-7600000.0,-20600000.0,-20600000.0,9800000.0,9800000.0,-103600000.0,-103600000.0,-103600000.0,-103600000.0,,-103600000.0,400000.0,-5600000.0,17500000.0,-23100000.0,-31900000.0,-31900000.0,-66500000.0,77400000.0,0.0,77400000.0,-104900000.0,-80900000.0,-12200000.0,44900000.0,44900000.0,44900000.0,-56700000.0,-56700000.0,-100000.0,22100000.0,-27400000.0,-27400000.0,129700000.0,129700000.0,1000000.0,57000000.0,2023-03-31,,,,
138200000.0,-103700000.0,0.0,-77100000.0,442000000.0,439000000.0,2400000.0,600000.0,-132200000.0,-132200000.0,-8200000.0,-20300000.0,-20300000.0,0.0,0.0,-103700000.0,-103700000.0,-103700000.0,-82500000.0,,-82500000.0,-300000.0,-5100000.0,4600000.0,-9700000.0,0.0,0.0,-77100000.0,215300000.0,-200000.0,215500000.0,24200000.0,38700000.0,-16600000.0,22400000.0,22400000.0,22400000.0,-20300000.0,-20300000.0,22900000.0,23800000.0,-43900000.0,-43900000.0,130100000.0,130100000.0,1100000.0,57300000.0,2023-06-30,,,,
81300000.0,-103600000.0,13300000.0,-69600000.0,420900000.0,442000000.0,-6500000.0,-14600000.0,-121100000.0,-121100000.0,-10300000.0,-20500000.0,-20500000.0,13300000.0,13300000.0,-103600000.0,-103600000.0,-103600000.0,-44400000.0,0.0,-44400000.0,-200000.0,30900000.0,41800000.0,-10900000.0,-5500000.0,-5500000.0,-69600000.0,150900000.0,0.0,150900000.0,-68700000.0,22500000.0,-13600000.0,-50400000.0,-50400000.0,-50400000.0,-27200000.0,-27200000.0,-9000000.0,27000000.0,-30000000.0,-30000000.0,131300000.0,131300000.0,900000.0,-314600000.0,2023-09-30,,,,
104300000.0,-686800000.0,0.0,-97500000.0,476200000.0,420900000.0,5400000.0,49900000.0,-63500000.0,-63500000.0,-12100000.0,-20400000.0,-20400000.0,0.0,0.0,-31000000.0,-31000000.0,-686800000.0,-88400000.0,-500000.0,-87900000.0,500000.0,8600000.0,18400000.0,-9800000.0,500000.0,500000.0,-97500000.0,201800000.0,0.0,201800000.0,75500000.0,100100000.0,29700000.0,-23400000.0,-23400000.0,-23400000.0,-30900000.0,-30900000.0,12200000.0,27400000.0,-61400000.0,-61400000.0,133300000.0,133300000.0,4600000.0,91200000.0,2023-12-31,,,-81000000.0,
-8400000.0,-271700000.0,12400000.0,-62400000.0,433600000.0,476200000.0,-2900000.0,-39700000.0,-31300000.0,-31300000.0,-15300000.0,-20800000.0,-20800000.0,12400000.0,12400000.0,-7600000.0,-7600000.0,-271700000.0,-62400000.0,,-62400000.0,1200000.0,0.0,0.0,0.0,-1200000.0,-1200000.0,-62400000.0,54000000.0,,54000000.0,-146500000.0,-158200000.0,43700000.0,28700000.0,28700000.0,28700000.0,-60700000.0,-60700000.0,3500000.0,24100000.0,-27100000.0,-27100000.0,134000000.0,134000000.0,-4000000.0,70000000.0,2024-03-31,264100000.0,264100000.0,,-4700000.0
