symbol,sector,market_cap,ordinary_shares_number,date,predictions,prev_market_cap,fair_market_cup_via_diff,market_cap_norm,fair_market_cap_norm
NWSA,Consumer Discretionary,9301585065.987885,574596308.0,2023-03-31,-0.06283239476933407,10888726968.729963,10204562177.295227,16.188034862883047,17.759533145651933
NWSA,Consumer Discretionary,10888726968.729963,571959816.0,2023-06-30,0.13231571434456552,11312844954.028276,12809712115.389841,19.037573382130685,22.39617497077774
NWSA,Consumer Discretionary,11312844954.028276,572625133.0,2023-09-30,0.0857675850756873,13589500732.511314,14755039392.723093,19.756109716595823,25.76736252462585
NWSA,Consumer Discretionary,13589500732.511314,571387327.0,2023-12-31,0.21466435459348115,,,23.78334291007353,
