free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,dividend_received_cfo,change_in_working_capital,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,other_non_cash_items,unrealized_gain_loss_on_investment_securities,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
79000000.0,-51000000.0,-125000000.0,79000000.0,-113000000.0,26000000.0,41000000.0,1328000000.0,1458000000.0,48000000.0,-178000000.0,-163000000.0,-163000000.0,-8000000.0,-58000000.0,-58000000.0,-51000000.0,-51000000.0,-46000000.0,-46000000.0,-125000000.0,79000000.0,-207000000.0,-207000000.0,-2000000.0,-96000000.0,-96000000.0,4000000.0,4000000.0,-113000000.0,192000000.0,192000000.0,4000000.0,-163000000.0,42000000.0,42000000.0,42000000.0,50000000.0,-255000000.0,24000000.0,11000000.0,,21000000.0,21000000.0,174000000.0,174000000.0,27000000.0,29000000.0,-2000000.0,0.0,94000000.0,2022-12-31
376000000.0,-18000000.0,-44000000.0,27000000.0,-133000000.0,15000000.0,33000000.0,1659000000.0,1328000000.0,-5000000.0,336000000.0,-70000000.0,-70000000.0,-8000000.0,-27000000.0,-27000000.0,-18000000.0,-18000000.0,-17000000.0,-17000000.0,-44000000.0,27000000.0,-103000000.0,-103000000.0,0.0,-13000000.0,-13000000.0,43000000.0,43000000.0,-133000000.0,509000000.0,509000000.0,2000000.0,234000000.0,163000000.0,163000000.0,163000000.0,-44000000.0,115000000.0,11000000.0,2000000.0,,10000000.0,10000000.0,183000000.0,183000000.0,8000000.0,10000000.0,-2000000.0,0.0,59000000.0,2023-03-31
273000000.0,-47000000.0,-83000000.0,80000000.0,-149000000.0,,,1833000000.0,1659000000.0,5000000.0,169000000.0,-119000000.0,-119000000.0,-11000000.0,-58000000.0,-58000000.0,-47000000.0,-47000000.0,-3000000.0,-3000000.0,-83000000.0,80000000.0,-134000000.0,-134000000.0,0.0,60000000.0,60000000.0,15000000.0,15000000.0,-149000000.0,422000000.0,422000000.0,0.0,172000000.0,29000000.0,29000000.0,29000000.0,53000000.0,90000000.0,26000000.0,,25000000.0,-21000000.0,-21000000.0,178000000.0,178000000.0,90000000.0,84000000.0,,,-32000000.0,2023-06-30
-179000000.0,-29000000.0,-933000000.0,925000000.0,-124000000.0,19000000.0,25000000.0,1529000000.0,1833000000.0,-25000000.0,-279000000.0,-65000000.0,-65000000.0,,-28000000.0,-28000000.0,-29000000.0,-29000000.0,-8000000.0,-8000000.0,-933000000.0,925000000.0,-159000000.0,-159000000.0,,-35000000.0,-35000000.0,0.0,0.0,-124000000.0,-55000000.0,-55000000.0,2000000.0,-387000000.0,-203000000.0,-203000000.0,-203000000.0,-55000000.0,-129000000.0,42000000.0,23000000.0,21000000.0,19000000.0,19000000.0,171000000.0,171000000.0,-4000000.0,2000000.0,-2000000.0,-4000000.0,58000000.0,2023-09-30
248000000.0,-27000000.0,-111000000.0,124000000.0,-112000000.0,32000000.0,49000000.0,1724000000.0,1529000000.0,33000000.0,162000000.0,-79000000.0,-79000000.0,,-57000000.0,-57000000.0,-27000000.0,-27000000.0,13000000.0,13000000.0,-111000000.0,124000000.0,-119000000.0,-119000000.0,,-7000000.0,-7000000.0,0.0,0.0,-112000000.0,360000000.0,360000000.0,1000000.0,-57000000.0,-222000000.0,-222000000.0,-222000000.0,105000000.0,60000000.0,16000000.0,-13000000.0,3000000.0,48000000.0,48000000.0,179000000.0,179000000.0,0.0,1000000.0,-1000000.0,0.0,183000000.0,2023-12-31
