treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,net_tangible_assets,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,long_term_debt_and_capital_lease_obligation,long_term_debt,current_debt_and_capital_lease_obligation,current_debt,current_notes_payable,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,other_payable,accounts_payable,total_assets,investments_and_advances,prepaid_assets,receivables,taxes_receivable,accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,date
30800000.0,39100000.0,69900000.0,1686000000.0,3084000000.0,8441000000.0,11525000000.0,8441000000.0,8441000000.0,9178000000.0,8441000000.0,8441000000.0,-1996000000.0,-1996000000.0,3908000000.0,12042000000.0,2302000000.0,1000000.0,1000000.0,0.0,31525000000.0,737000000.0,737000000.0,2347000000.0,2347000000.0,2347000000.0,587000000.0,19000000.0,19000000.0,568000000.0,1000000.0,567000000.0,39966000000.0,24388000000.0,610000000.0,6319000000.0,459000000.0,5860000000.0,24666000000.0,23268000000.0,1398000000.0,2022-12-31
30800000.0,39200000.0,70000000.0,1475000000.0,3085000000.0,9013000000.0,12098000000.0,9013000000.0,9013000000.0,9750000000.0,9013000000.0,9013000000.0,-1716000000.0,-1716000000.0,3908000000.0,12342000000.0,2295000000.0,0.0,0.0,0.0,32826000000.0,737000000.0,737000000.0,2348000000.0,2348000000.0,2348000000.0,860000000.0,41000000.0,41000000.0,819000000.0,201000000.0,618000000.0,41839000000.0,25669000000.0,611000000.0,6616000000.0,387000000.0,6229000000.0,27029000000.0,25419000000.0,1610000000.0,2023-03-31
30800000.0,43400000.0,74200000.0,1018000000.0,3085000000.0,10903000000.0,13988000000.0,10903000000.0,10903000000.0,11640000000.0,10903000000.0,10903000000.0,-1883000000.0,-1883000000.0,3908000000.0,12940000000.0,3753000000.0,1000000.0,1000000.0,0.0,33765000000.0,737000000.0,737000000.0,2348000000.0,2348000000.0,2348000000.0,718000000.0,19000000.0,19000000.0,699000000.0,21000000.0,678000000.0,44668000000.0,27221000000.0,692000000.0,7038000000.0,399000000.0,6639000000.0,14666000000.0,12599000000.0,2067000000.0,2023-06-30
30800000.0,43400000.0,74200000.0,1320000000.0,3085000000.0,11226000000.0,14311000000.0,11226000000.0,11226000000.0,14311000000.0,11226000000.0,11226000000.0,-2171000000.0,-2171000000.0,3908000000.0,13542000000.0,3762000000.0,1000000.0,1000000.0,0.0,35092000000.0,3085000000.0,3085000000.0,,,,1036000000.0,41000000.0,41000000.0,995000000.0,200000000.0,795000000.0,46318000000.0,28518000000.0,756000000.0,7348000000.0,500000000.0,6848000000.0,15609000000.0,13844000000.0,1765000000.0,2023-09-30
30800000.0,43390424.0,74190424.0,1949000000.0,3386000000.0,13202000000.0,16588000000.0,13202000000.0,13202000000.0,14239000000.0,13202000000.0,13202000000.0,-934000000.0,-934000000.0,3908000000.0,14270000000.0,3773000000.0,1000000.0,1000000.0,0.0,36197000000.0,1037000000.0,1037000000.0,2349000000.0,2349000000.0,2349000000.0,809000000.0,22000000.0,22000000.0,787000000.0,137000000.0,650000000.0,49399000000.0,30910000000.0,713000000.0,7898000000.0,868000000.0,7030000000.0,31304000000.0,29867000000.0,1437000000.0,2023-12-31
