free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,gain_loss_on_investment_securities,gain_loss_on_sale_of_ppe,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
655000000.0,-500000000.0,-3000000.0,139000000.0,12000000.0,-156000000.0,29000000.0,225000000.0,708000000.0,774000000.0,31000000.0,-97000000.0,-1035000000.0,-1035000000.0,2000000.0,-403000000.0,-403000000.0,-488000000.0,-500000000.0,12000000.0,-146000000.0,-282000000.0,136000000.0,-3000000.0,139000000.0,127000000.0,127000000.0,1000000.0,0.0,0.0,275000000.0,275000000.0,0.0,-149000000.0,7000000.0,-156000000.0,811000000.0,811000000.0,55000000.0,67000000.0,56000000.0,105000000.0,-49000000.0,-49000000.0,-46000000.0,22000000.0,-44000000.0,-44000000.0,,15000000.0,1000000.0,-78000000.0,-78000000.0,99000000.0,99000000.0,32000000.0,32000000.0,67000000.0,-191000000.0,-1000000.0,0.0,-190000000.0,907000000.0,2022-12-31
615000000.0,-375000000.0,-138000000.0,0.0,33000000.0,-113000000.0,62000000.0,128000000.0,1143000000.0,708000000.0,3000000.0,432000000.0,-185000000.0,-185000000.0,-14000000.0,-400000000.0,-400000000.0,-342000000.0,-375000000.0,33000000.0,571000000.0,709000000.0,-138000000.0,-138000000.0,0.0,-111000000.0,-111000000.0,,2000000.0,2000000.0,-3000000.0,,-3000000.0,-110000000.0,3000000.0,-113000000.0,728000000.0,728000000.0,-108000000.0,77000000.0,-182000000.0,-184000000.0,2000000.0,2000000.0,-50000000.0,64000000.0,-17000000.0,-17000000.0,3000000.0,17000000.0,3000000.0,3000000.0,3000000.0,99000000.0,99000000.0,31000000.0,31000000.0,68000000.0,-3000000.0,-2000000.0,-1000000.0,0.0,714000000.0,2023-03-31
705000000.0,-375000000.0,-540000000.0,1425000000.0,7000000.0,-85000000.0,79000000.0,422000000.0,922000000.0,1143000000.0,-10000000.0,-211000000.0,-932000000.0,-932000000.0,0.0,-398000000.0,,-368000000.0,-375000000.0,7000000.0,-166000000.0,-1051000000.0,885000000.0,-540000000.0,1425000000.0,-69000000.0,-69000000.0,,5000000.0,5000000.0,10000000.0,,3000000.0,-83000000.0,2000000.0,-85000000.0,790000000.0,790000000.0,-60000000.0,-208000000.0,73000000.0,79000000.0,-6000000.0,-6000000.0,24000000.0,76000000.0,-25000000.0,-25000000.0,-9000000.0,18000000.0,1000000.0,-8000000.0,-8000000.0,100000000.0,100000000.0,30000000.0,30000000.0,70000000.0,-6000000.0,-5000000.0,-1000000.0,0.0,754000000.0,2023-06-30
856000000.0,-375000000.0,0.0,0.0,9000000.0,-126000000.0,75000000.0,241000000.0,990000000.0,922000000.0,-23000000.0,91000000.0,-788000000.0,-788000000.0,-1000000.0,-396000000.0,,-366000000.0,-375000000.0,9000000.0,-25000000.0,-25000000.0,0.0,0.0,0.0,-103000000.0,-103000000.0,-1000000.0,18000000.0,18000000.0,0.0,0.0,0.0,-120000000.0,6000000.0,-126000000.0,982000000.0,982000000.0,75000000.0,-9000000.0,-17000000.0,-18000000.0,1000000.0,1000000.0,3000000.0,95000000.0,3000000.0,3000000.0,0.0,17000000.0,3000000.0,10000000.0,10000000.0,97000000.0,97000000.0,27000000.0,27000000.0,70000000.0,8000000.0,,2000000.0,-1000000.0,772000000.0,2023-09-30
908000000.0,-375000000.0,-1000000.0,0.0,4000000.0,-131000000.0,44000000.0,235000000.0,1065000000.0,990000000.0,33000000.0,42000000.0,-877000000.0,-877000000.0,1000000.0,-421000000.0,-421000000.0,-371000000.0,-375000000.0,4000000.0,-86000000.0,-85000000.0,-1000000.0,-1000000.0,0.0,-120000000.0,-120000000.0,0.0,2000000.0,2000000.0,0.0,0.0,0.0,-122000000.0,9000000.0,-131000000.0,1039000000.0,1039000000.0,303000000.0,68000000.0,10000000.0,21000000.0,-11000000.0,-11000000.0,-3000000.0,125000000.0,103000000.0,103000000.0,0.0,17000000.0,-1000000.0,-93000000.0,-93000000.0,99000000.0,99000000.0,25000000.0,25000000.0,74000000.0,-3000000.0,,-1000000.0,0.0,717000000.0,2023-12-31
