free_cash_flow,repayment_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,other_cash_adjustment_outside_changein_cash,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_intangibles_purchase_and_sale,purchase_of_intangibles,net_ppe_purchase_and_sale,purchase_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,unrealized_gain_loss_on_investment_securities,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,net_income_from_continuing_operations,date,amortization_of_securities
174077000.0,,-68774000.0,11258000.0,1802000.0,2468058000.0,,2318858000.0,-2744000.0,150408000.0,4976000.0,4976000.0,5090000.0,1477000.0,,,,-97419000.0,-97419000.0,-10181000.0,0.0,-10181000.0,-18464000.0,-18464000.0,0.0,0.0,-61270000.0,-61270000.0,-7504000.0,242851000.0,242851000.0,86693000.0,97021000.0,-2333000.0,61700000.0,37487000.0,24213000.0,24213000.0,-3183000.0,-66512000.0,-66512000.0,47001000.0,140113000.0,-629000.0,682000.0,682000.0,23622000.0,23622000.0,4146000.0,4146000.0,19476000.0,-54631000.0,2022-10-31,
207904000.0,0.0,-65389000.0,4000.0,5174000.0,2456924000.0,,2468058000.0,5579000.0,-16713000.0,29134000.0,29134000.0,1901000.0,27233000.0,0.0,0.0,0.0,-319140000.0,-319140000.0,-253866000.0,,-253866000.0,115000.0,115000.0,-1623000.0,-1623000.0,-55410000.0,-55410000.0,-8356000.0,273293000.0,273293000.0,87465000.0,224123000.0,-3327000.0,40224000.0,80694000.0,-40470000.0,-40470000.0,-32686000.0,-140869000.0,-140869000.0,52616000.0,152347000.0,2927000.0,-980000.0,-980000.0,27850000.0,27850000.0,4227000.0,4227000.0,23623000.0,-48932000.0,2023-01-31,
227726000.0,,-73166000.0,11250000.0,3377000.0,2829677000.0,-1888000.0,2456924000.0,-190000.0,374831000.0,7908000.0,7908000.0,5257000.0,2651000.0,,,,66031000.0,66031000.0,139197000.0,150000000.0,-10803000.0,,,0.0,0.0,-62264000.0,-62264000.0,-10902000.0,300892000.0,300892000.0,80041000.0,-854000.0,-3199000.0,-72453000.0,-53857000.0,-18596000.0,-18596000.0,-8542000.0,165089000.0,165089000.0,59168000.0,130856000.0,0.0,-255000.0,-255000.0,30583000.0,30583000.0,4174000.0,4174000.0,26409000.0,499000.0,2023-04-30,
188791000.0,,-55990000.0,0.0,6614000.0,3167215000.0,-13000.0,2829677000.0,1273000.0,336278000.0,49737000.0,49737000.0,2831000.0,46906000.0,,,,41760000.0,41760000.0,97750000.0,100000000.0,-2250000.0,,,-500000.0,-500000.0,-40417000.0,-40417000.0,-15073000.0,244781000.0,244781000.0,-23823000.0,31375000.0,-3276000.0,44245000.0,28631000.0,15614000.0,15614000.0,-17796000.0,-78371000.0,-78371000.0,61571000.0,164777000.0,0.0,-97000.0,-97000.0,33877000.0,33877000.0,4102000.0,4102000.0,29775000.0,8476000.0,2023-07-31,
239598000.0,,-33920000.0,11250000.0,7920000.0,2971357000.0,,3167215000.0,-4494000.0,-193265000.0,2053000.0,2053000.0,0.0,2053000.0,,,,-468836000.0,-468836000.0,-196167000.0,0.0,-196167000.0,,,-26000.0,-26000.0,-21264000.0,-21264000.0,-12630000.0,273518000.0,273518000.0,-11734000.0,-51544000.0,-9672000.0,65976000.0,60633000.0,5343000.0,5343000.0,4366000.0,-20860000.0,-20860000.0,64481000.0,159614000.0,0.0,-2003000.0,-2003000.0,38425000.0,38425000.0,4637000.0,4637000.0,33788000.0,26669000.0,2023-10-31,
272980000.0,0.0,-74036000.0,0.0,4697000.0,3377597000.0,,2971357000.0,5369000.0,400871000.0,33460000.0,33460000.0,0.0,33460000.0,0.0,0.0,0.0,20395000.0,20395000.0,94712000.0,100281000.0,-5569000.0,-281000.0,-281000.0,-10600000.0,-10600000.0,-52584000.0,-52584000.0,-10852000.0,347016000.0,347016000.0,7042000.0,346013000.0,2112000.0,23022000.0,44281000.0,-21259000.0,-21259000.0,-80548000.0,-283557000.0,-283557000.0,70252000.0,176272000.0,1459000.0,-1032000.0,-1032000.0,42369000.0,42369000.0,5503000.0,5503000.0,36866000.0,54941000.0,2024-01-31,-351000.0
