treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,preferred_securities_outside_stock_equity,derivative_product_liabilities,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,long_term_provisions,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,line_of_credit,commercial_paper,current_notes_payable,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,total_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,financial_assets,investments_and_advances,other_investments,investmentin_financial_assets,goodwill_and_other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,current_assets,other_current_assets,hedging_assets_current,assets_held_for_sale_current,restricted_cash,inventory,receivables,receivables_adjustments_allowances,other_receivables,taxes_receivable,accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,date
11233240.0,513866081.0,525099321.0,39225400000.0,40400300000.0,23840900000.0,63628200000.0,-5148700000.0,23840900000.0,665500000.0,23893400000.0,57519600000.0,24122400000.0,229000000.0,23893400000.0,83700000.0,83700000.0,12345600000.0,8051000000.0,3413100000.0,3413100000.0,69347000000.0,54779600000.0,599100000.0,45900000.0,345300000.0,257300000.0,257300000.0,8493300000.0,8493300000.0,34178300000.0,552100000.0,33626200000.0,2860800000.0,14567400000.0,3362000000.0,370000000.0,370000000.0,6222000000.0,113400000.0,6108600000.0,3246400000.0,,2862200000.0,,4613400000.0,327600000.0,327600000.0,4285800000.0,1672800000.0,2613000000.0,93469400000.0,84050700000.0,3717800000.0,284100000.0,3787200000.0,3341200000.0,446000000.0,52500000.0,52500000.0,71927900000.0,-22511100000.0,94439000000.0,4664100000.0,6787100000.0,9418700000.0,1457100000.0,340400000.0,2823500000.0,129000000.0,1302100000.0,2669700000.0,-56100000.0,1257000000.0,99400000.0,1081500000.0,696900000.0,187500000.0,509400000.0,2022-12-31
11233240.0,514650750.0,525883990.0,42422800000.0,43418600000.0,23685700000.0,66504500000.0,-4823500000.0,23685700000.0,652300000.0,23738200000.0,59977300000.0,23967800000.0,229600000.0,23738200000.0,-68100000.0,-68100000.0,12313800000.0,8074300000.0,3418200000.0,3418200000.0,70550100000.0,57928400000.0,573100000.0,56600000.0,315400000.0,246500000.0,246500000.0,8989000000.0,8989000000.0,36775000000.0,535900000.0,36239100000.0,2877500000.0,12621700000.0,1278400000.0,390000000.0,390000000.0,6643600000.0,116400000.0,6527200000.0,4546100000.0,,1981100000.0,,4309700000.0,440500000.0,440500000.0,3869200000.0,1599900000.0,2269300000.0,94517900000.0,86719700000.0,3871300000.0,318200000.0,3921200000.0,3501100000.0,420100000.0,52500000.0,52500000.0,73978500000.0,-23361100000.0,97339600000.0,5526200000.0,6687800000.0,7798200000.0,1721000000.0,190600000.0,1396300000.0,50000000.0,1457200000.0,2445000000.0,-58000000.0,1172300000.0,141200000.0,949800000.0,538100000.0,194600000.0,343500000.0,2023-03-31
11233240.0,515153841.0,526387081.0,43705000000.0,44660100000.0,23848900000.0,67911300000.0,-5225800000.0,23848900000.0,650200000.0,23901400000.0,60663400000.0,24123600000.0,222200000.0,23901400000.0,-36400000.0,-36400000.0,12405500000.0,8110800000.0,3421500000.0,3421500000.0,71878500000.0,58611400000.0,568200000.0,64700000.0,275300000.0,248900000.0,248900000.0,9157700000.0,9157700000.0,37295600000.0,533600000.0,36762000000.0,2879900000.0,13267100000.0,1317100000.0,382200000.0,382200000.0,7364500000.0,116600000.0,7247900000.0,4130300000.0,875000000.0,2238700000.0,3900000.0,4203300000.0,402900000.0,402900000.0,3800400000.0,1366500000.0,2433900000.0,96002100000.0,87960800000.0,3610100000.0,266800000.0,4043100000.0,3648800000.0,394300000.0,52500000.0,52500000.0,75315500000.0,-23734400000.0,99049900000.0,5935400000.0,6821700000.0,8041300000.0,1566300000.0,279500000.0,1382800000.0,45800000.0,1681800000.0,2577700000.0,-58600000.0,1274500000.0,191800000.0,990800000.0,507400000.0,202500000.0,304900000.0,2023-06-30
1184572.0,525635420.0,526819992.0,41866200000.0,42851800000.0,25257200000.0,67529200000.0,-4541500000.0,25257200000.0,632300000.0,25309700000.0,62025200000.0,25349600000.0,39900000.0,25309700000.0,-40500000.0,-40500000.0,12929500000.0,8996400000.0,3424300000.0,3424300000.0,69776000000.0,58497900000.0,597300000.0,75100000.0,278400000.0,238300000.0,238300000.0,9267200000.0,9267200000.0,37230100000.0,514600000.0,36715500000.0,2895200000.0,11278100000.0,1331300000.0,379600000.0,379600000.0,5621700000.0,117700000.0,5504000000.0,3673600000.0,0.0,1826500000.0,3900000.0,3945500000.0,485900000.0,485900000.0,3459600000.0,1201000000.0,2258600000.0,95125600000.0,88389000000.0,3093700000.0,290200000.0,3905100000.0,3539700000.0,365400000.0,52500000.0,52500000.0,76440200000.0,-24177400000.0,100617600000.0,6394400000.0,6870200000.0,6736600000.0,1410500000.0,262700000.0,,53800000.0,1720000000.0,2725300000.0,-58600000.0,1376600000.0,160300000.0,976800000.0,564300000.0,211000000.0,353300000.0,2023-09-30
1184572.0,526184585.0,527369157.0,42643300000.0,43608500000.0,25194200000.0,68220100000.0,-5501500000.0,25194200000.0,635100000.0,25246700000.0,62899400000.0,25285900000.0,39200000.0,25246700000.0,-55500000.0,-55500000.0,12800400000.0,9073900000.0,3427900000.0,3427900000.0,71398100000.0,59814500000.0,545800000.0,42500000.0,241800000.0,241700000.0,241700000.0,9415700000.0,9415700000.0,38172100000.0,519400000.0,37652700000.0,2972500000.0,11583600000.0,1480700000.0,423700000.0,423700000.0,5436400000.0,115700000.0,5320700000.0,3378500000.0,0.0,1937900000.0,4300000.0,4242800000.0,410200000.0,410200000.0,3832600000.0,1800100000.0,2032500000.0,96684000000.0,90601900000.0,3625700000.0,321200000.0,4196500000.0,3860200000.0,336300000.0,52500000.0,52500000.0,77313600000.0,-24553000000.0,101866600000.0,5508000000.0,7105100000.0,6082100000.0,788200000.0,217500000.0,,48900000.0,1879500000.0,2603600000.0,-60100000.0,1298100000.0,156200000.0,1029900000.0,544400000.0,214300000.0,330100000.0,2023-12-31
