free_cash_flow,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,provisionand_write_offof_assets,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,depreciation,operating_gains_losses,gain_loss_on_investment_securities,gain_loss_on_sale_of_ppe,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
-1377200000.0,-855500000.0,2631200000.0,-700000.0,-1932000000.0,,,556500000.0,577300000.0,-20800000.0,1353700000.0,1353700000.0,11400000.0,-432700000.0,-432700000.0,-700000.0,-700000.0,1775700000.0,1409900000.0,0.0,1409900000.0,365800000.0,-855500000.0,1221300000.0,-1929300000.0,-1929300000.0,8300000.0,-5600000.0,910400000.0,-916000000.0,0.0,0.0,-8800000.0,-8800000.0,-1923200000.0,554800000.0,554800000.0,403900000.0,-36600000.0,67800000.0,738000000.0,738000000.0,119800000.0,618200000.0,618200000.0,-179300000.0,-186000000.0,-186000000.0,-253100000.0,-170500000.0,23900000.0,-654900000.0,-654900000.0,868900000.0,868900000.0,868900000.0,-46800000.0,-146800000.0,0.0,100000000.0,383400000.0,2022-12-31
-1374000000.0,-1133800000.0,2944700000.0,41100000.0,-2091800000.0,311900000.0,15800000.0,393500000.0,556500000.0,-163000000.0,1364400000.0,1364400000.0,-55800000.0,-431800000.0,-431800000.0,41100000.0,41100000.0,1810900000.0,-490100000.0,-587500000.0,97400000.0,2301000000.0,-546300000.0,2847300000.0,-2245200000.0,-2245200000.0,-133700000.0,-19700000.0,517600000.0,-537300000.0,,,-1700000.0,-1700000.0,-2090100000.0,717800000.0,717800000.0,-396500000.0,-127600000.0,-94600000.0,-406800000.0,-406800000.0,-255900000.0,-150900000.0,-150900000.0,-115900000.0,348400000.0,348400000.0,-74000000.0,128000000.0,,-33600000.0,-33600000.0,775500000.0,775500000.0,,-82000000.0,-82000000.0,,,400400000.0,2023-03-31
-868000000.0,-390500000.0,1611500000.0,36500000.0,-2031800000.0,461600000.0,-5900000.0,350700000.0,393500000.0,-42800000.0,813700000.0,813700000.0,-12000000.0,-431800000.0,-431800000.0,36500000.0,36500000.0,1221000000.0,245500000.0,-254500000.0,500000000.0,975500000.0,-136000000.0,1111500000.0,-2020300000.0,-2020300000.0,21100000.0,-9600000.0,688700000.0,-698300000.0,,,-72200000.0,-72200000.0,-1959600000.0,1163800000.0,1163800000.0,-320600000.0,-104500000.0,18000000.0,35700000.0,35700000.0,318500000.0,-282800000.0,-282800000.0,-199200000.0,-70600000.0,-70600000.0,-317200000.0,214500000.0,,372100000.0,372100000.0,741600000.0,741600000.0,,-42700000.0,-42700000.0,,,516100000.0,2023-06-30
89700000.0,-2056400000.0,253300000.0,881700000.0,-1704400000.0,375200000.0,16800000.0,407100000.0,350700000.0,56400000.0,-1359700000.0,-1359700000.0,-8100000.0,-430200000.0,-430200000.0,881700000.0,881700000.0,-1803100000.0,-1137200000.0,-1331500000.0,194300000.0,-665900000.0,-724900000.0,59000000.0,-378000000.0,-378000000.0,1510700000.0,-30300000.0,933800000.0,-964100000.0,,,13000000.0,13000000.0,-1717400000.0,1794100000.0,1794100000.0,-479300000.0,87300000.0,-14900000.0,-358600000.0,-358600000.0,-225600000.0,-133000000.0,-133000000.0,-29300000.0,-163800000.0,-163800000.0,-38500000.0,200300000.0,0.0,319100000.0,319100000.0,792300000.0,792300000.0,,41900000.0,41900000.0,0.0,0.0,958300000.0,2023-09-30
-342000000.0,-1035600000.0,1723200000.0,40300000.0,-1678500000.0,,,379000000.0,407100000.0,-28100000.0,258600000.0,258600000.0,-2700000.0,-466600000.0,-466600000.0,40300000.0,40300000.0,687600000.0,99800000.0,-178400000.0,278200000.0,587800000.0,-857200000.0,1445000000.0,-1623200000.0,-1623200000.0,65400000.0,-8900000.0,655000000.0,-663900000.0,-1200000.0,-1200000.0,-67300000.0,-67300000.0,-1611200000.0,1336500000.0,1336500000.0,492900000.0,-16600000.0,47600000.0,499000000.0,499000000.0,-90200000.0,589200000.0,589200000.0,-159600000.0,122500000.0,122500000.0,-54400000.0,,104600000.0,-513600000.0,-513600000.0,877600000.0,877600000.0,877600000.0,91600000.0,91600000.0,0.0,0.0,337800000.0,2023-12-31
