preferred_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,foreign_currency_translation_adjustments,minimum_pension_liabilities,unrealized_gain_loss,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,employee_benefits,non_current_deferred_liabilities,non_current_deferred_revenue,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_debt_and_capital_lease_obligation,current_debt,other_current_borrowings,payables_and_accrued_expenses,current_accrued_expenses,payables,total_tax_payable,income_tax_payable,accounts_payable,total_assets,investments_and_advances,available_for_sale_securities,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,other_short_term_investments,cash_and_cash_equivalents,cash_equivalents,cash_financial,date,treasury_shares_number
1600000.0,743000000.0,743000000.0,10381000000.0,43921000000.0,20779000000.0,68629000000.0,20779000000.0,3000000.0,24711000000.0,67281000000.0,24711000000.0,24711000000.0,-3210000000.0,-2622000000.0,-524000000.0,-64000000.0,16279000000.0,11493000000.0,149000000.0,149000000.0,0.0,203643000000.0,2530000000.0,3027000000.0,3027000000.0,42573000000.0,3000000.0,42570000000.0,1348000000.0,1348000000.0,1348000000.0,15910000000.0,2126000000.0,13784000000.0,1651000000.0,1651000000.0,12133000000.0,228354000000.0,4578000000.0,1279000000.0,3932000000.0,146000000.0,3786000000.0,5215000000.0,-9850000000.0,15065000000.0,3299000000.0,33537000000.0,253000000.0,5505000000.0,2022-12-31,
1600000.0,743000000.0,743000000.0,2390000000.0,42862000000.0,25992000000.0,68854000000.0,25992000000.0,,25992000000.0,67130000000.0,25992000000.0,25992000000.0,-3106000000.0,-2594000000.0,-467000000.0,-45000000.0,17427000000.0,11522000000.0,149000000.0,149000000.0,0.0,209850000000.0,,,,41138000000.0,,41138000000.0,1724000000.0,1724000000.0,1724000000.0,12526000000.0,,12526000000.0,,,12526000000.0,235842000000.0,3964000000.0,1270000000.0,,,,5204000000.0,-10233000000.0,15437000000.0,2694000000.0,40472000000.0,153000000.0,3102000000.0,2023-03-31,
1600000.0,736000000.0,736000000.0,6332000000.0,48308000000.0,26703000000.0,75011000000.0,26703000000.0,,26703000000.0,73428000000.0,26703000000.0,26703000000.0,-3084000000.0,-2569000000.0,-471000000.0,-44000000.0,18130000000.0,11509000000.0,148000000.0,148000000.0,0.0,218201000000.0,,,,46725000000.0,,46725000000.0,1583000000.0,1583000000.0,1583000000.0,12359000000.0,,12359000000.0,,,12359000000.0,244904000000.0,4087000000.0,336000000.0,,,,5177000000.0,-10594000000.0,15771000000.0,3751000000.0,41976000000.0,47000000.0,3374000000.0,2023-06-30,
1600000.0,729000000.0,729000000.0,4226000000.0,48060000000.0,27324000000.0,75384000000.0,27324000000.0,,27324000000.0,73771000000.0,27324000000.0,27324000000.0,-3176000000.0,-2679000000.0,-467000000.0,-30000000.0,18953000000.0,11401000000.0,146000000.0,146000000.0,0.0,223263000000.0,,,,46447000000.0,,46447000000.0,1613000000.0,1613000000.0,1613000000.0,13196000000.0,,13196000000.0,,,13196000000.0,250587000000.0,3160000000.0,376000000.0,,,,5124000000.0,-9589000000.0,14713000000.0,2784000000.0,43834000000.0,24000000.0,5077000000.0,2023-09-30,
1600000.0,723000000.0,723000000.0,2629000000.0,49159000000.0,24108000000.0,77216000000.0,24108000000.0,,28057000000.0,75923000000.0,28057000000.0,28057000000.0,-3072000000.0,-2571000000.0,-487000000.0,-14000000.0,19612000000.0,11372000000.0,145000000.0,145000000.0,0.0,233051000000.0,2567000000.0,3442000000.0,3442000000.0,47866000000.0,,47866000000.0,1293000000.0,1293000000.0,1293000000.0,16445000000.0,2061000000.0,14384000000.0,1275000000.0,1275000000.0,13109000000.0,261108000000.0,2186000000.0,408000000.0,3949000000.0,98000000.0,3851000000.0,5138000000.0,-9911000000.0,15049000000.0,1778000000.0,46530000000.0,100000000.0,7118000000.0,2023-12-31,0.0
1600000.0,719000000.0,719000000.0,,50568000000.0,28764000000.0,79332000000.0,28764000000.0,,28764000000.0,77590000000.0,28764000000.0,28764000000.0,-3155000000.0,-2658000000.0,-484000000.0,-13000000.0,20421000000.0,11354000000.0,144000000.0,144000000.0,0.0,240497000000.0,,,,48826000000.0,,48826000000.0,1742000000.0,1742000000.0,1742000000.0,13411000000.0,,13411000000.0,,,13411000000.0,269261000000.0,2232000000.0,404000000.0,,,,5138000000.0,-10211000000.0,15349000000.0,1828000000.0,54145000000.0,1000000.0,6264000000.0,2024-03-31,
