treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,employee_benefits,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,long_term_provisions,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,current_notes_payable,pensionand_other_post_retirement_benefit_plans_current,current_provisions,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,non_current_prepaid_assets,non_current_deferred_assets,investments_and_advances,other_investments,long_term_equity_investment,investmentsin_subsidiariesat_cost,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,current_assets,other_current_assets,hedging_assets_current,prepaid_assets,inventory,other_inventories,receivables,receivables_adjustments_allowances,other_receivables,accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date
1000000.0,1099000000.0,1100000000.0,55633000000.0,59135000000.0,24841000000.0,87958000000.0,-5308000000.0,24841000000.0,1585000000.0,30408000000.0,81064000000.0,34532000000.0,4124000000.0,30408000000.0,-167000000.0,-167000000.0,53000000.0,11538000000.0,13673000000.0,5417000000.0,5417000000.0,0.0,100359000000.0,84635000000.0,1903000000.0,1238000000.0,18571000000.0,17404000000.0,52044000000.0,1388000000.0,50656000000.0,10146000000.0,15724000000.0,1347000000.0,502000000.0,502000000.0,7091000000.0,197000000.0,6894000000.0,4285000000.0,2609000000.0,1127000000.0,694000000.0,4963000000.0,614000000.0,614000000.0,4349000000.0,824000000.0,60000000.0,3525000000.0,134891000000.0,124475000000.0,2290000000.0,4645000000.0,3588000000.0,2145000000.0,1443000000.0,1443000000.0,5567000000.0,406000000.0,5161000000.0,96703000000.0,-35297000000.0,132000000000.0,10896000000.0,3575000000.0,10416000000.0,1644000000.0,115000000.0,347000000.0,2677000000.0,438000000.0,3716000000.0,-71000000.0,637000000.0,2138000000.0,1917000000.0,1917000000.0,2022-12-31
1000000.0,1090402540.0,1091402540.0,57924000000.0,60550000000.0,24970000000.0,89505000000.0,-4338000000.0,24970000000.0,1573000000.0,30528000000.0,82588000000.0,34562000000.0,4034000000.0,30528000000.0,-211000000.0,-211000000.0,55000000.0,11658000000.0,13715000000.0,5421000000.0,5421000000.0,,100194000000.0,86301000000.0,1921000000.0,1222000000.0,18825000000.0,17707000000.0,53434000000.0,1374000000.0,52060000000.0,10209000000.0,13893000000.0,1637000000.0,475000000.0,475000000.0,7116000000.0,199000000.0,6917000000.0,4363000000.0,2554000000.0,617000000.0,709000000.0,3339000000.0,487000000.0,487000000.0,2852000000.0,487000000.0,52000000.0,2365000000.0,134756000000.0,125201000000.0,2384000000.0,4268000000.0,3653000000.0,2245000000.0,1408000000.0,1408000000.0,5558000000.0,397000000.0,5161000000.0,97751000000.0,-35990000000.0,133741000000.0,11510000000.0,2970000000.0,9555000000.0,1673000000.0,53000000.0,626000000.0,2750000000.0,216000000.0,3400000000.0,-80000000.0,994000000.0,1890000000.0,1053000000.0,1053000000.0,2023-03-31
1000000.0,1090546579.0,1090546579.0,58721000000.0,62395000000.0,25125000000.0,91516000000.0,-2261000000.0,25125000000.0,1551000000.0,30672000000.0,85806000000.0,34648000000.0,3976000000.0,30672000000.0,-168000000.0,-168000000.0,56000000.0,11732000000.0,13742000000.0,5422000000.0,5422000000.0,,102468000000.0,89228000000.0,1932000000.0,1217000000.0,18771000000.0,17679000000.0,56490000000.0,1356000000.0,55134000000.0,10127000000.0,13240000000.0,1560000000.0,493000000.0,493000000.0,5905000000.0,195000000.0,5710000000.0,4063000000.0,1647000000.0,719000000.0,715000000.0,3848000000.0,652000000.0,652000000.0,3196000000.0,703000000.0,76000000.0,2493000000.0,137116000000.0,126137000000.0,2478000000.0,4079000000.0,3680000000.0,2298000000.0,1382000000.0,1382000000.0,5547000000.0,386000000.0,5161000000.0,98866000000.0,-36500000000.0,135366000000.0,11992000000.0,2976000000.0,10979000000.0,1592000000.0,51000000.0,504000000.0,2963000000.0,234000000.0,3746000000.0,-84000000.0,1296000000.0,1852000000.0,2123000000.0,2123000000.0,2023-06-30
1000000.0,1090619349.0,1091619349.0,59129000000.0,62306000000.0,25839000000.0,92182000000.0,-2126000000.0,25839000000.0,1501000000.0,31377000000.0,87380000000.0,35304000000.0,3927000000.0,31377000000.0,-130000000.0,-130000000.0,57000000.0,12391000000.0,13751000000.0,5422000000.0,5422000000.0,,103017000000.0,89803000000.0,1940000000.0,1184000000.0,18824000000.0,17658000000.0,57323000000.0,1320000000.0,56003000000.0,9872000000.0,13214000000.0,1503000000.0,511000000.0,511000000.0,4983000000.0,181000000.0,4802000000.0,3076000000.0,1726000000.0,936000000.0,727000000.0,4554000000.0,573000000.0,573000000.0,3981000000.0,1039000000.0,177000000.0,2942000000.0,138321000000.0,127233000000.0,2574000000.0,3871000000.0,3583000000.0,2207000000.0,1376000000.0,1376000000.0,5538000000.0,377000000.0,5161000000.0,100372000000.0,-37199000000.0,137571000000.0,8496000000.0,2980000000.0,11088000000.0,1898000000.0,36000000.0,321000000.0,3148000000.0,406000000.0,4009000000.0,-78000000.0,1310000000.0,2230000000.0,1676000000.0,1676000000.0,2023-09-30
1000000.0,1090619349.0,1091619349.0,61252000000.0,63490000000.0,25915000000.0,93444000000.0,-3035000000.0,25915000000.0,1490000000.0,31444000000.0,88654000000.0,35225000000.0,3781000000.0,31444000000.0,-177000000.0,-177000000.0,59000000.0,12482000000.0,13775000000.0,5423000000.0,5423000000.0,,104106000000.0,90639000000.0,1957000000.0,1115000000.0,18762000000.0,17731000000.0,58517000000.0,1307000000.0,57210000000.0,9573000000.0,13467000000.0,1678000000.0,503000000.0,503000000.0,4973000000.0,183000000.0,4790000000.0,2476000000.0,2314000000.0,1151000000.0,744000000.0,4418000000.0,652000000.0,652000000.0,3766000000.0,868000000.0,8000000.0,2898000000.0,139331000000.0,128899000000.0,2079000000.0,3835000000.0,3792000000.0,2424000000.0,1368000000.0,1368000000.0,5529000000.0,368000000.0,5161000000.0,101941000000.0,-37725000000.0,139666000000.0,7784000000.0,2955000000.0,10432000000.0,1927000000.0,36000000.0,406000000.0,3352000000.0,420000000.0,3963000000.0,-68000000.0,1215000000.0,2030000000.0,748000000.0,748000000.0,2023-12-31
