free_cash_flow,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_interest_payable,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,pension_and_employee_benefit_expense,net_income_from_continuing_operations,date
-1136000000.0,-464000000.0,2782000000.0,5000000.0,-2421000000.0,333000000.0,-14000000.0,2037000000.0,2013000000.0,24000000.0,1217000000.0,1217000000.0,-67000000.0,-741000000.0,-741000000.0,5000000.0,5000000.0,2318000000.0,1212000000.0,-238000000.0,1450000000.0,1106000000.0,-226000000.0,1332000000.0,-2478000000.0,-2478000000.0,-323000000.0,-9000000.0,258000000.0,-267000000.0,275000000.0,-2421000000.0,-2421000000.0,1285000000.0,1285000000.0,513000000.0,243000000.0,185000000.0,55000000.0,201000000.0,,,100000000.0,216000000.0,-116000000.0,-116000000.0,,271000000.0,-442000000.0,-101000000.0,11000000.0,-116000000.0,-116000000.0,980000000.0,980000000.0,-115000000.0,-114000000.0,-138000000.0,2022-12-31
-1006000000.0,-975000000.0,2266000000.0,15000000.0,-1850000000.0,652000000.0,,1217000000.0,2037000000.0,-820000000.0,454000000.0,454000000.0,-110000000.0,-742000000.0,-742000000.0,15000000.0,15000000.0,1291000000.0,-113000000.0,-400000000.0,287000000.0,1404000000.0,-575000000.0,1979000000.0,-2118000000.0,-2118000000.0,-263000000.0,-5000000.0,251000000.0,-256000000.0,,-1850000000.0,-1850000000.0,844000000.0,844000000.0,-1481000000.0,-478000000.0,-28000000.0,143000000.0,-1420000000.0,-127000000.0,-127000000.0,-1293000000.0,-1056000000.0,-237000000.0,-237000000.0,-100000000.0,83000000.0,319000000.0,327000000.0,92000000.0,,,1233000000.0,1233000000.0,-126000000.0,-126000000.0,799000000.0,2023-03-31
8000000.0,-1550000000.0,3525000000.0,7000000.0,-2048000000.0,391000000.0,,2244000000.0,1217000000.0,1027000000.0,1141000000.0,1141000000.0,-77000000.0,-764000000.0,-764000000.0,7000000.0,7000000.0,1975000000.0,-862000000.0,-825000000.0,-37000000.0,2837000000.0,-725000000.0,3562000000.0,-2170000000.0,-2170000000.0,-247000000.0,-1000000.0,469000000.0,-470000000.0,,-2048000000.0,-2048000000.0,2056000000.0,2056000000.0,707000000.0,-21000000.0,129000000.0,-40000000.0,423000000.0,,,296000000.0,59000000.0,,,36000000.0,-236000000.0,416000000.0,-653000000.0,19000000.0,,,1203000000.0,1203000000.0,-119000000.0,-119000000.0,823000000.0,2023-06-30
177000000.0,-2190000000.0,2271000000.0,4000000.0,-2663000000.0,,,1890000000.0,2244000000.0,-354000000.0,-761000000.0,-761000000.0,-81000000.0,-765000000.0,-765000000.0,4000000.0,4000000.0,81000000.0,77000000.0,77000000.0,0.0,4000000.0,-2267000000.0,2271000000.0,-2433000000.0,-2433000000.0,356000000.0,0.0,159000000.0,-159000000.0,,-2663000000.0,-2663000000.0,2840000000.0,2840000000.0,564000000.0,638000000.0,-35000000.0,-135000000.0,342000000.0,,,342000000.0,-34000000.0,,,,-99000000.0,-211000000.0,-341000000.0,8000000.0,67000000.0,67000000.0,1263000000.0,1263000000.0,-152000000.0,-152000000.0,1431000000.0,2023-09-30
-721000000.0,-1209000000.0,2233000000.0,10000000.0,-2534000000.0,,,921000000.0,1890000000.0,-969000000.0,165000000.0,165000000.0,-105000000.0,-764000000.0,-764000000.0,10000000.0,10000000.0,1024000000.0,591000000.0,-482000000.0,1073000000.0,433000000.0,-727000000.0,1160000000.0,-2947000000.0,-2947000000.0,-562000000.0,-15000000.0,242000000.0,-257000000.0,,-2534000000.0,-2534000000.0,1813000000.0,1813000000.0,75000000.0,604000000.0,148000000.0,-74000000.0,-208000000.0,,,-208000000.0,168000000.0,,,,-353000000.0,-42000000.0,-506000000.0,18000000.0,273000000.0,273000000.0,1287000000.0,1287000000.0,-130000000.0,-130000000.0,796000000.0,2023-12-31
