free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,dividends_received_cfi,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_intangibles_purchase_and_sale,purchase_of_intangibles,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,taxes_refund_paid,change_in_working_capital,change_in_payables_and_accrued_expense,change_in_accrued_expense,other_non_cash_items,asset_impairment_charge,depreciation_and_amortization,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,net_income_from_continuing_operations,date
878000000.0,-239000000.0,-1065000000.0,976000000.0,-24000000.0,8491000000.0,8010000000.0,-92000000.0,575000000.0,-405000000.0,-404000000.0,-77000000.0,0.0,0.0,-239000000.0,-239000000.0,-89000000.0,-89000000.0,-1065000000.0,976000000.0,78000000.0,79000000.0,58000000.0,43000000.0,177000000.0,-134000000.0,-10000000.0,-10000000.0,-11000000.0,3000000.0,-14000000.0,902000000.0,901000000.0,-35000000.0,2245000000.0,-604000000.0,-604000000.0,8236000000.0,18000000.0,339000000.0,-9345000000.0,-25000000.0,-9320000000.0,-522000000.0,2022-12-31
