treasury_shares_number,ordinary_shares_number,share_issued,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,non_current_deferred_liabilities,non_current_deferred_revenue,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,payables_and_accrued_expenses,current_accrued_expenses,payables,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_deferred_assets,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,current_deferred_assets,restricted_cash,prepaid_assets,inventory,receivables,taxes_receivable,accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date
4651000.0,57867000.0,62518000.0,29000000.0,1076701000.0,1211607000.0,387135000.0,1076701000.0,1182607000.0,1211607000.0,1182607000.0,1182607000.0,-3703000.0,-3703000.0,587905000.0,1196968000.0,576622000.0,625000.0,625000.0,2719906000.0,342869000.0,75245000.0,238624000.0,97591000.0,141033000.0,29000000.0,29000000.0,2377037000.0,2207706000.0,19825000.0,19825000.0,149506000.0,133452000.0,16054000.0,,,16054000.0,3902513000.0,1138341000.0,62013000.0,567974000.0,105906000.0,54017000.0,51889000.0,402448000.0,-331340000.0,733788000.0,36286000.0,53167000.0,432774000.0,177765000.0,33796000.0,0.0,2764172000.0,96378000.0,2202975000.0,34056000.0,1607000.0,28426000.0,5583000.0,22843000.0,400730000.0,400730000.0,2022-12-31
4653000.0,57872000.0,62525000.0,29000000.0,1229542000.0,1363471000.0,489593000.0,1229542000.0,1334471000.0,1363471000.0,1334471000.0,1334471000.0,-2853000.0,-2853000.0,588531000.0,1316264000.0,608966000.0,625000.0,625000.0,2907151000.0,342053000.0,73095000.0,239958000.0,100297000.0,139661000.0,29000000.0,29000000.0,2565098000.0,2391335000.0,20505000.0,20505000.0,153258000.0,123872000.0,29386000.0,19350000.0,19350000.0,10036000.0,4241622000.0,1186931000.0,58780000.0,602205000.0,104929000.0,53040000.0,51889000.0,421017000.0,-355512000.0,776529000.0,47100000.0,54718000.0,462708000.0,178207000.0,33796000.0,0.0,3054691000.0,102374000.0,2387778000.0,40260000.0,887000.0,17802000.0,0.0,17802000.0,505590000.0,505590000.0,2023-03-31
4691000.0,57949000.0,62640000.0,29000000.0,1302732000.0,1435685000.0,521467000.0,1302732000.0,1406685000.0,1435685000.0,1406685000.0,1406685000.0,-2993000.0,-2993000.0,598972000.0,1358059000.0,649965000.0,626000.0,626000.0,2544656000.0,357929000.0,83083000.0,245846000.0,102890000.0,142956000.0,29000000.0,29000000.0,2186727000.0,2006154000.0,21343000.0,21343000.0,159230000.0,150745000.0,8485000.0,,,8485000.0,3951341000.0,1243147000.0,70451000.0,623751000.0,103953000.0,52064000.0,51889000.0,444992000.0,-381798000.0,826790000.0,63519000.0,56810000.0,493845000.0,178820000.0,33796000.0,0.0,2708194000.0,107059000.0,2002492000.0,43093000.0,874000.0,18131000.0,1938000.0,16193000.0,536545000.0,536545000.0,2023-06-30
4955000.0,57700000.0,62655000.0,29000000.0,1318332000.0,1450309000.0,493056000.0,1318332000.0,1421309000.0,1450309000.0,1421309000.0,1421309000.0,-2181000.0,-2181000.0,675519000.0,1410659000.0,687723000.0,627000.0,627000.0,2434792000.0,364882000.0,84829000.0,251053000.0,105588000.0,145465000.0,29000000.0,29000000.0,2069910000.0,1901643000.0,22730000.0,22730000.0,145537000.0,138648000.0,6889000.0,,,6889000.0,3856101000.0,1293135000.0,76265000.0,645611000.0,102977000.0,51088000.0,51889000.0,468282000.0,-408947000.0,877229000.0,77218000.0,59066000.0,527782000.0,179367000.0,33796000.0,0.0,2562966000.0,111877000.0,1899346000.0,40561000.0,836000.0,26318000.0,10770000.0,15548000.0,484028000.0,484028000.0,2023-09-30
6147000.0,56528000.0,62675000.0,,1201035000.0,1303036000.0,278783000.0,1201035000.0,1303036000.0,1303036000.0,1303036000.0,1303036000.0,-1039000.0,-1039000.0,891026000.0,1469981000.0,724493000.0,627000.0,627000.0,2894503000.0,359860000.0,108453000.0,251407000.0,107657000.0,143750000.0,,,2534643000.0,2328076000.0,22812000.0,22812000.0,183755000.0,169880000.0,13875000.0,,,13875000.0,4197539000.0,1384113000.0,103643000.0,680272000.0,102001000.0,50112000.0,51889000.0,498197000.0,-437291000.0,935488000.0,92020000.0,60864000.0,568934000.0,179874000.0,33796000.0,0.0,2813426000.0,118206000.0,2327366000.0,37613000.0,1383000.0,34833000.0,18391000.0,16442000.0,294025000.0,294025000.0,2023-12-31
