treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,derivative_product_liabilities,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,pensionand_other_post_retirement_benefit_plans_current,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_prepaid_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,non_current_accounts_receivable,financial_assets,investments_and_advances,long_term_equity_investment,goodwill_and_other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,leases,construction_in_progress,other_properties,machinery_furniture_equipment,land_and_improvements,current_assets,other_current_assets,hedging_assets_current,restricted_cash,inventory,other_inventories,finished_goods,raw_materials,receivables,other_receivables,accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date,line_of_credit
31200000.0,245500000.0,276700000.0,23515000000.0,27949000000.0,-3046000000.0,21899000000.0,-1187000000.0,-3046000000.0,3081000000.0,-2969000000.0,21086000000.0,-171000000.0,2798000000.0,-2969000000.0,2342000000.0,-4942000000.0,4314000000.0,1000000.0,1000000.0,0.0,41437000000.0,34642000000.0,175000000.0,7947000000.0,,,26520000000.0,2465000000.0,24055000000.0,6795000000.0,2336000000.0,234000000.0,234000000.0,1429000000.0,616000000.0,813000000.0,813000000.0,245000000.0,2551000000.0,2427000000.0,383000000.0,124000000.0,124000000.0,41266000000.0,35658000000.0,92000000.0,190000000.0,924000000.0,864000000.0,171000000.0,35000000.0,16000000.0,16000000.0,77000000.0,77000000.0,34153000000.0,-5198000000.0,39351000000.0,48000000.0,1685000000.0,36910000000.0,707000000.0,1000000.0,5608000000.0,97000000.0,120000000.0,1268000000.0,826000000.0,4000000.0,628000000.0,194000000.0,1944000000.0,105000000.0,1839000000.0,1353000000.0,1353000000.0,2022-12-31,
34500000.0,243200000.0,277700000.0,21041000000.0,26999000000.0,1825000000.0,25891000000.0,1522000000.0,1825000000.0,3010000000.0,1902000000.0,25830000000.0,5440000000.0,3538000000.0,1902000000.0,2821000000.0,394000000.0,4328000000.0,1000000.0,1000000.0,0.0,34825000000.0,31299000000.0,170000000.0,4407000000.0,388000000.0,388000000.0,26334000000.0,2406000000.0,23928000000.0,3526000000.0,1332000000.0,108000000.0,108000000.0,665000000.0,604000000.0,61000000.0,61000000.0,57000000.0,1364000000.0,1271000000.0,273000000.0,93000000.0,93000000.0,40265000000.0,35217000000.0,605000000.0,,35000000.0,35000000.0,,200000000.0,,,77000000.0,77000000.0,34300000000.0,-5487000000.0,39787000000.0,51000000.0,2143000000.0,36890000000.0,702000000.0,1000000.0,5048000000.0,70000000.0,78000000.0,558000000.0,465000000.0,4000000.0,263000000.0,198000000.0,929000000.0,70000000.0,859000000.0,2948000000.0,2948000000.0,2023-03-31,
36800000.0,240900000.0,277700000.0,20647000000.0,28120000000.0,2791000000.0,28044000000.0,1627000000.0,2791000000.0,2944000000.0,2868000000.0,26248000000.0,6492000000.0,3624000000.0,2868000000.0,3162000000.0,1666000000.0,4363000000.0,1000000.0,1000000.0,0.0,35311000000.0,30398000000.0,201000000.0,3740000000.0,731000000.0,731000000.0,25726000000.0,2346000000.0,23380000000.0,4913000000.0,1258000000.0,130000000.0,130000000.0,2394000000.0,598000000.0,1796000000.0,1796000000.0,88000000.0,1043000000.0,943000000.0,201000000.0,100000000.0,100000000.0,41803000000.0,35263000000.0,560000000.0,,36000000.0,36000000.0,,282000000.0,,,77000000.0,77000000.0,34308000000.0,-5778000000.0,40086000000.0,55000000.0,2446000000.0,36877000000.0,707000000.0,1000000.0,6540000000.0,129000000.0,93000000.0,676000000.0,404000000.0,3000000.0,207000000.0,194000000.0,709000000.0,58000000.0,651000000.0,4529000000.0,4529000000.0,2023-06-30,
39000000.0,238800000.0,277800000.0,19877000000.0,26733000000.0,4067000000.0,27882000000.0,2011000000.0,4067000000.0,2995000000.0,4144000000.0,27533000000.0,7907000000.0,3763000000.0,4144000000.0,3522000000.0,3271000000.0,4394000000.0,1000000.0,1000000.0,0.0,33812000000.0,30054000000.0,222000000.0,2882000000.0,1178000000.0,1178000000.0,25772000000.0,2383000000.0,23389000000.0,3758000000.0,1029000000.0,209000000.0,209000000.0,961000000.0,612000000.0,349000000.0,349000000.0,118000000.0,1441000000.0,1315000000.0,260000000.0,126000000.0,126000000.0,41719000000.0,35950000000.0,611000000.0,,40000000.0,40000000.0,,620000000.0,,,77000000.0,77000000.0,34602000000.0,-6073000000.0,40675000000.0,69000000.0,2981000000.0,36912000000.0,713000000.0,,5769000000.0,107000000.0,95000000.0,495000000.0,400000000.0,2000000.0,199000000.0,199000000.0,811000000.0,70000000.0,741000000.0,3861000000.0,3861000000.0,2023-09-30,
40900000.0,237000000.0,277900000.0,19631000000.0,26790000000.0,4983000000.0,28757000000.0,2443000000.0,4983000000.0,3093000000.0,5060000000.0,28457000000.0,9020000000.0,3960000000.0,5060000000.0,3864000000.0,4546000000.0,4377000000.0,1000000.0,1000000.0,0.0,34056000000.0,30168000000.0,410000000.0,2378000000.0,1545000000.0,1545000000.0,25835000000.0,2438000000.0,23397000000.0,3888000000.0,793000000.0,179000000.0,179000000.0,955000000.0,655000000.0,300000000.0,300000000.0,266000000.0,1695000000.0,1514000000.0,399000000.0,181000000.0,181000000.0,43076000000.0,36745000000.0,74000000.0,195000000.0,84000000.0,26000000.0,244000000.0,863000000.0,111000000.0,111000000.0,77000000.0,77000000.0,35097000000.0,-6345000000.0,41442000000.0,43000000.0,3480000000.0,36731000000.0,725000000.0,463000000.0,6331000000.0,96000000.0,141000000.0,477000000.0,445000000.0,3000000.0,235000000.0,207000000.0,1106000000.0,126000000.0,980000000.0,4066000000.0,4066000000.0,2023-12-31,0.0
