free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,net_income_from_continuing_operations,date
612000000.0,-315000000.0,-639000000.0,-90000000.0,2294000000.0,2042000000.0,59000000.0,193000000.0,-431000000.0,-431000000.0,15000000.0,-139000000.0,-139000000.0,-315000000.0,-315000000.0,11000000.0,11000000.0,-639000000.0,-78000000.0,-78000000.0,388000000.0,547000000.0,-159000000.0,-376000000.0,119000000.0,-495000000.0,-90000000.0,-90000000.0,702000000.0,702000000.0,163000000.0,51000000.0,89000000.0,82000000.0,6000000.0,6000000.0,6000000.0,-65000000.0,-65000000.0,-36000000.0,58000000.0,-145000000.0,-145000000.0,141000000.0,141000000.0,521000000.0,2022-12-31
631000000.0,-222000000.0,-1000000.0,-98000000.0,2458000000.0,2294000000.0,0.0,164000000.0,-350000000.0,-350000000.0,23000000.0,-150000000.0,,-222000000.0,-222000000.0,-1000000.0,-1000000.0,-1000000.0,-215000000.0,-215000000.0,292000000.0,321000000.0,-29000000.0,-409000000.0,0.0,-409000000.0,-98000000.0,-98000000.0,729000000.0,729000000.0,-38000000.0,71000000.0,-155000000.0,-17000000.0,-26000000.0,-26000000.0,-26000000.0,89000000.0,89000000.0,27000000.0,44000000.0,-16000000.0,-16000000.0,132000000.0,132000000.0,580000000.0,2023-03-31
-32000000.0,-214000000.0,-10000000.0,-68000000.0,2055000000.0,2458000000.0,0.0,-403000000.0,-354000000.0,-354000000.0,18000000.0,-148000000.0,,-214000000.0,-214000000.0,-10000000.0,-10000000.0,-10000000.0,-85000000.0,-85000000.0,-17000000.0,156000000.0,-173000000.0,0.0,0.0,0.0,-68000000.0,-68000000.0,36000000.0,36000000.0,-515000000.0,-91000000.0,-292000000.0,-79000000.0,-14000000.0,-14000000.0,-14000000.0,-39000000.0,-39000000.0,2000000.0,42000000.0,-97000000.0,-97000000.0,141000000.0,141000000.0,463000000.0,2023-06-30
755000000.0,-315000000.0,-4000000.0,-73000000.0,2204000000.0,2055000000.0,-30000000.0,179000000.0,-450000000.0,-450000000.0,16000000.0,-147000000.0,-147000000.0,-315000000.0,-315000000.0,-4000000.0,-4000000.0,-4000000.0,-199000000.0,-199000000.0,-126000000.0,133000000.0,-259000000.0,0.0,0.0,0.0,-73000000.0,-73000000.0,828000000.0,828000000.0,256000000.0,-73000000.0,150000000.0,238000000.0,5000000.0,5000000.0,5000000.0,-64000000.0,-64000000.0,28000000.0,47000000.0,-174000000.0,-174000000.0,146000000.0,146000000.0,525000000.0,2023-09-30
659000000.0,-313000000.0,-10000000.0,-78000000.0,2717000000.0,2204000000.0,63000000.0,450000000.0,-455000000.0,-455000000.0,14000000.0,-146000000.0,-146000000.0,-313000000.0,-313000000.0,-10000000.0,-10000000.0,-10000000.0,168000000.0,168000000.0,98000000.0,-301000000.0,399000000.0,148000000.0,527000000.0,-379000000.0,-78000000.0,-78000000.0,737000000.0,737000000.0,108000000.0,89000000.0,55000000.0,-19000000.0,12000000.0,12000000.0,12000000.0,-29000000.0,-29000000.0,-56000000.0,43000000.0,-52000000.0,-52000000.0,136000000.0,136000000.0,558000000.0,2023-12-31
