free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_intangibles_purchase_and_sale,purchase_of_intangibles,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,net_income_from_continuing_operations,date,operating_gains_losses,gain_loss_on_investment_securities
136525000.0,-148894000.0,-10000000.0,40000000.0,-62184000.0,480529000.0,443637000.0,11813000.0,25079000.0,-111446000.0,-111446000.0,783000.0,6665000.0,-148894000.0,-148894000.0,30000000.0,30000000.0,-10000000.0,40000000.0,-62184000.0,-62184000.0,0.0,0.0,0.0,,,,0.0,0.0,-62184000.0,-62184000.0,198709000.0,198709000.0,-60154000.0,-34198000.0,13421000.0,-17846000.0,65936000.0,65936000.0,65936000.0,11309000.0,-98776000.0,-98776000.0,0.0,11635000.0,-11152000.0,-11152000.0,31318000.0,31318000.0,13626000.0,13626000.0,17692000.0,227062000.0,2022-12-31,,
162361000.0,-69505000.0,-145000000.0,50040000.0,-34390000.0,486070000.0,480529000.0,2407000.0,3134000.0,-159211000.0,-159211000.0,2876000.0,2378000.0,-69505000.0,-69505000.0,-94960000.0,-94960000.0,-145000000.0,50040000.0,-34406000.0,-34406000.0,-16000.0,877000.0,-893000.0,0.0,0.0,,0.0,0.0,-34390000.0,-34390000.0,196751000.0,196751000.0,16947000.0,77206000.0,5033000.0,4539000.0,-71257000.0,-71257000.0,-71257000.0,-42621000.0,44047000.0,44047000.0,,12805000.0,-5078000.0,-5078000.0,31154000.0,31154000.0,11743000.0,11743000.0,19411000.0,140923000.0,2023-03-31,,
-28489000.0,-236000.0,-250040000.0,1400000000.0,-46607000.0,329693000.0,486070000.0,-155000.0,-156222000.0,1158174000.0,1158174000.0,2200000.0,6250000.0,-236000.0,-236000.0,1149960000.0,1149960000.0,-250040000.0,1400000000.0,-1332514000.0,-1332514000.0,0.0,0.0,0.0,-1285907000.0,,,0.0,0.0,-46607000.0,-46607000.0,18118000.0,18118000.0,-180892000.0,4453000.0,-95435000.0,-23571000.0,-51579000.0,-51579000.0,-51579000.0,-20986000.0,6226000.0,6226000.0,,10929000.0,-1357000.0,-1357000.0,38884000.0,38884000.0,18123000.0,18123000.0,20761000.0,150554000.0,2023-06-30,,
119771000.0,-692000.0,-125000000.0,1000.0,-38047000.0,336414000.0,329693000.0,-171000.0,6892000.0,-113525000.0,-113525000.0,2702000.0,9464000.0,-692000.0,-692000.0,-124999000.0,-124999000.0,-125000000.0,1000.0,-37401000.0,-37401000.0,-5000.0,893000.0,-898000.0,651000.0,,0.0,0.0,0.0,-38047000.0,-38047000.0,157818000.0,157818000.0,-39082000.0,-42700000.0,7067000.0,-28466000.0,-7229000.0,-7229000.0,-7229000.0,-17808000.0,50054000.0,50054000.0,,8490000.0,6702000.0,6702000.0,47807000.0,47807000.0,25744000.0,25744000.0,22063000.0,134552000.0,2023-09-30,,
188534000.0,156000.0,-150000000.0,-1000.0,-41588000.0,395076000.0,336414000.0,-3029000.0,61691000.0,-130487000.0,-130487000.0,7658000.0,11700000.0,156000.0,156000.0,-150001000.0,-150001000.0,-150000000.0,-1000.0,-37944000.0,-37944000.0,0.0,0.0,0.0,1285998000.0,,,0.0,0.0,-41588000.0,-41588000.0,230122000.0,230122000.0,-37232000.0,-28526000.0,-22141000.0,-21930000.0,50541000.0,50541000.0,50541000.0,35972000.0,-51148000.0,-51148000.0,,4644000.0,-1464000.0,-1464000.0,48060000.0,48060000.0,25670000.0,25670000.0,22390000.0,216205000.0,2023-12-31,-91000.0,-91000.0
