free_cash_flow,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_interest_payable,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,other_non_cash_items,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,depreciation,operating_gains_losses,pension_and_employee_benefit_expense,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
-122000000.0,-102000000.0,500000000.0,-968000000.0,206000000.0,277000000.0,-71000000.0,156000000.0,156000000.0,-18000000.0,-224000000.0,-224000000.0,398000000.0,100000000.0,0.0,,298000000.0,-102000000.0,400000000.0,-1073000000.0,-1073000000.0,-103000000.0,-2000000.0,17000000.0,-19000000.0,0.0,0.0,-968000000.0,-968000000.0,,846000000.0,846000000.0,337000000.0,-47000000.0,18000000.0,533000000.0,-2000000.0,-2000000.0,535000000.0,378000000.0,157000000.0,157000000.0,18000000.0,-60000000.0,-125000000.0,19000000.0,768000000.0,768000000.0,274000000.0,274000000.0,274000000.0,-167000000.0,-167000000.0,0.0,-385000000.0,2022-12-31
-761000000.0,-321000000.0,1400000000.0,-649000000.0,206000000.0,206000000.0,,828000000.0,828000000.0,-28000000.0,-223000000.0,-223000000.0,1079000000.0,450000000.0,,450000000.0,629000000.0,-321000000.0,950000000.0,-716000000.0,-716000000.0,-64000000.0,-3000000.0,1000000.0,-4000000.0,,,,,-649000000.0,-112000000.0,-112000000.0,-715000000.0,-265000000.0,8000000.0,-359000000.0,9000000.0,9000000.0,-368000000.0,-265000000.0,-103000000.0,-103000000.0,-118000000.0,-36000000.0,55000000.0,-1000000.0,32000000.0,32000000.0,287000000.0,287000000.0,287000000.0,-25000000.0,-25000000.0,,310000000.0,2023-03-31
-870000000.0,-194000000.0,1200000000.0,-769000000.0,214000000.0,206000000.0,,940000000.0,940000000.0,-92000000.0,-224000000.0,-224000000.0,1256000000.0,-200000000.0,,,1456000000.0,-194000000.0,1650000000.0,-831000000.0,-831000000.0,-59000000.0,-3000000.0,17000000.0,-20000000.0,,,,,,-101000000.0,-101000000.0,62000000.0,10000000.0,-22000000.0,21000000.0,20000000.0,20000000.0,1000000.0,-38000000.0,39000000.0,39000000.0,-10000000.0,8000000.0,55000000.0,-53000000.0,101000000.0,101000000.0,370000000.0,370000000.0,,-835000000.0,-835000000.0,,254000000.0,2023-06-30
-206000000.0,-22000000.0,550000000.0,-848000000.0,144000000.0,214000000.0,-70000000.0,214000000.0,214000000.0,-11000000.0,-223000000.0,,448000000.0,-80000000.0,,,528000000.0,-22000000.0,550000000.0,-926000000.0,-926000000.0,-75000000.0,-3000000.0,10000000.0,-13000000.0,,,,,,642000000.0,642000000.0,-21000000.0,-7000000.0,69000000.0,-1000000.0,20000000.0,20000000.0,-21000000.0,62000000.0,-83000000.0,-83000000.0,62000000.0,-32000000.0,-112000000.0,-15000000.0,24000000.0,24000000.0,236000000.0,236000000.0,,-2000000.0,-23000000.0,,420000000.0,2023-09-30
3224000000.0,0.0,675000000.0,,179000000.0,144000000.0,35000000.0,256000000.0,256000000.0,-13000000.0,-236000000.0,,505000000.0,505000000.0,,,0.0,0.0,0.0,-1179000000.0,-1179000000.0,-86000000.0,-3359000000.0,10000000.0,-3369000000.0,,,,,,958000000.0,958000000.0,279000000.0,44000000.0,-14000000.0,268000000.0,-11000000.0,-11000000.0,279000000.0,100000000.0,179000000.0,179000000.0,23000000.0,-31000000.0,-11000000.0,-947000000.0,95000000.0,95000000.0,387000000.0,387000000.0,387000000.0,952000000.0,952000000.0,,192000000.0,2023-12-31
-830000000.0,-548000000.0,150000000.0,-790000000.0,915000000.0,179000000.0,736000000.0,1646000000.0,1646000000.0,2279000000.0,-235000000.0,-235000000.0,-398000000.0,-525000000.0,-525000000.0,0.0,127000000.0,-23000000.0,150000000.0,-870000000.0,-870000000.0,-77000000.0,-3000000.0,13000000.0,-16000000.0,,,,,-790000000.0,-40000000.0,-40000000.0,-668000000.0,-203000000.0,-18000000.0,-164000000.0,13000000.0,13000000.0,-177000000.0,-1000000.0,-176000000.0,-176000000.0,-172000000.0,-26000000.0,-85000000.0,-10000000.0,112000000.0,112000000.0,276000000.0,276000000.0,276000000.0,-17000000.0,-17000000.0,,267000000.0,2024-03-31
