free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,net_income_from_continuing_operations,date
1067465000.0,-8646000.0,-4064403000.0,3571795000.0,222000.0,-115023000.0,1320033000.0,753663000.0,566370000.0,-504779000.0,-504779000.0,-3747000.0,-8424000.0,-8646000.0,222000.0,-492608000.0,-492608000.0,-4064403000.0,3571795000.0,-111339000.0,-111339000.0,-38000.0,994000.0,-1032000.0,0.0,0.0,0.0,3722000.0,3722000.0,-115023000.0,1182488000.0,1182488000.0,959664000.0,-26121000.0,58790000.0,-120168000.0,-120168000.0,-120168000.0,1256748000.0,-209585000.0,155658000.0,-834000.0,17964000.0,106340000.0,-2978000.0,-2978000.0,64752000.0,64752000.0,37580000.0,2022-11-30
-481969000.0,-118000.0,-3020249000.0,3139400000.0,3589000.0,-103224000.0,951004000.0,1320033000.0,-369029000.0,116828000.0,116828000.0,-5794000.0,3471000.0,-118000.0,3589000.0,119151000.0,119151000.0,-3020249000.0,3139400000.0,-107112000.0,-107112000.0,-5272000.0,794000.0,-6066000.0,0.0,0.0,0.0,1384000.0,1384000.0,-103224000.0,-378745000.0,-378745000.0,-638725000.0,-18654000.0,-55339000.0,-2533000.0,-2533000.0,-2533000.0,-311205000.0,-250994000.0,-51989000.0,-4106000.0,20618000.0,116259000.0,-4372000.0,-4372000.0,62569000.0,62569000.0,69012000.0,2023-02-28
-322004000.0,-3931000.0,-2911384000.0,3224529000.0,989000.0,-136719000.0,935555000.0,951004000.0,-15449000.0,306595000.0,306595000.0,-3608000.0,-2942000.0,-3931000.0,989000.0,313145000.0,313145000.0,-2911384000.0,3224529000.0,-136759000.0,-136759000.0,-1211000.0,17000.0,-1228000.0,,,,1171000.0,1171000.0,-136719000.0,-185285000.0,-185285000.0,-613774000.0,-23126000.0,31557000.0,239276000.0,239276000.0,239276000.0,-355078000.0,-506403000.0,-22439000.0,2976000.0,36384000.0,104960000.0,-7127000.0,-7127000.0,62998000.0,62998000.0,228298000.0,2023-05-31
50717000.0,-212000.0,-2868922000.0,3090000000.0,26545000.0,-73448000.0,1225097000.0,935555000.0,289542000.0,240369000.0,240369000.0,-7042000.0,26333000.0,-212000.0,26545000.0,221078000.0,221078000.0,-2868922000.0,3090000000.0,-74992000.0,-74992000.0,-1620000.0,388000.0,-2008000.0,,,,76000.0,76000.0,-73448000.0,124165000.0,124165000.0,-185589000.0,-20700000.0,-4794000.0,-106710000.0,-106710000.0,-106710000.0,241934000.0,-295319000.0,49348000.0,892000.0,33061000.0,110911000.0,-17718000.0,-17718000.0,63973000.0,63973000.0,118635000.0,2023-08-31
64824000.0,-40144000.0,-2905475000.0,2920000000.0,896000.0,-145275000.0,1260076000.0,1225097000.0,34979000.0,-29649000.0,-29649000.0,-4926000.0,-39248000.0,-40144000.0,896000.0,14525000.0,14525000.0,-2905475000.0,2920000000.0,-145471000.0,-145471000.0,-248000.0,1157000.0,-1405000.0,,,,52000.0,52000.0,-145275000.0,210099000.0,210099000.0,-46384000.0,-19095000.0,56255000.0,-192931000.0,-192931000.0,-192931000.0,200340000.0,-90953000.0,59468000.0,4666000.0,21034000.0,85668000.0,-3445000.0,-3445000.0,66557000.0,66557000.0,82003000.0,2023-11-30
199773000.0,-49799000.0,-3450129000.0,3280121000.0,16336000.0,-109865000.0,1250410000.0,1260076000.0,-9666000.0,-209528000.0,-209528000.0,-6057000.0,-33463000.0,-49799000.0,16336000.0,-170008000.0,-170008000.0,-3450129000.0,3280121000.0,-109776000.0,-109776000.0,37000.0,1589000.0,-1552000.0,,,,52000.0,52000.0,-109865000.0,309638000.0,309638000.0,49747000.0,-22760000.0,-56981000.0,178876000.0,178876000.0,178876000.0,-39124000.0,-10264000.0,-8747000.0,718000.0,29241000.0,89288000.0,23490000.0,23490000.0,66886000.0,66886000.0,50268000.0,2024-02-29
