treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,employee_benefits,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,payables_and_accrued_expenses,current_accrued_expenses,payables,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,defined_pension_benefit,non_current_deferred_assets,non_current_deferred_taxes_assets,investments_and_advances,long_term_equity_investment,investments_in_other_ventures_under_equity_method,investmentsin_associatesat_cost,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,inventory,inventories_adjustments_allowances,work_in_process,raw_materials,receivables,receivables_adjustments_allowances,other_receivables,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date
368036369.0,314108039.0,682144408.0,8388000000.0,9388000000.0,-2191000000.0,12397000000.0,-1519000000.0,-2191000000.0,452000000.0,3461000000.0,10991000000.0,3527000000.0,66000000.0,3461000000.0,-679000000.0,-679000000.0,4429000000.0,7309000000.0,1260000000.0,1260000000.0,16382000000.0,9374000000.0,98000000.0,847000000.0,540000000.0,540000000.0,7889000000.0,359000000.0,7530000000.0,7008000000.0,890000000.0,1499000000.0,93000000.0,1406000000.0,1406000000.0,4619000000.0,236000000.0,4383000000.0,4383000000.0,19909000000.0,14420000000.0,660000000.0,355000000.0,73000000.0,73000000.0,193000000.0,193000000.0,193000000.0,193000000.0,5652000000.0,1417000000.0,4235000000.0,7487000000.0,-4074000000.0,11561000000.0,1504000000.0,434000000.0,7277000000.0,2159000000.0,187000000.0,0.0,5489000000.0,168000000.0,2179000000.0,-91000000.0,729000000.0,1541000000.0,2594000000.0,-12000000.0,1233000000.0,1373000000.0,,1373000000.0,548000000.0,548000000.0,2022-12-31
367929021.0,314487140.0,682416161.0,9095000000.0,10101000000.0,-2005000000.0,13306000000.0,-1713000000.0,-2005000000.0,434000000.0,3639000000.0,10952000000.0,3708000000.0,69000000.0,3639000000.0,-637000000.0,-637000000.0,4414000000.0,7422000000.0,1268000000.0,1268000000.0,16401000000.0,9181000000.0,155000000.0,824000000.0,547000000.0,547000000.0,7655000000.0,342000000.0,7313000000.0,7220000000.0,877000000.0,2446000000.0,92000000.0,2354000000.0,2354000000.0,3897000000.0,250000000.0,3647000000.0,3647000000.0,20109000000.0,14602000000.0,702000000.0,367000000.0,70000000.0,70000000.0,198000000.0,198000000.0,198000000.0,198000000.0,5644000000.0,1389000000.0,4255000000.0,7621000000.0,-4201000000.0,11822000000.0,1633000000.0,418000000.0,7397000000.0,2185000000.0,189000000.0,0.0,5507000000.0,183000000.0,2191000000.0,-90000000.0,828000000.0,1453000000.0,2561000000.0,-12000000.0,1313000000.0,1260000000.0,,1260000000.0,572000000.0,572000000.0,2023-03-31
367792637.0,314935821.0,682728458.0,8786000000.0,10215000000.0,-1799000000.0,13577000000.0,-1491000000.0,-1799000000.0,474000000.0,3836000000.0,11334000000.0,3905000000.0,69000000.0,3836000000.0,-582000000.0,-582000000.0,4406000000.0,7533000000.0,1291000000.0,1291000000.0,16266000000.0,9340000000.0,102000000.0,840000000.0,524000000.0,524000000.0,7874000000.0,376000000.0,7498000000.0,6926000000.0,885000000.0,2341000000.0,98000000.0,2243000000.0,2243000000.0,3700000000.0,267000000.0,3433000000.0,3433000000.0,20171000000.0,14736000000.0,720000000.0,382000000.0,62000000.0,62000000.0,201000000.0,201000000.0,201000000.0,,5635000000.0,1366000000.0,4269000000.0,7736000000.0,-4333000000.0,12069000000.0,1415000000.0,456000000.0,7626000000.0,2351000000.0,221000000.0,0.0,5435000000.0,207000000.0,1982000000.0,-96000000.0,673000000.0,1405000000.0,2291000000.0,-11000000.0,1261000000.0,1041000000.0,,1041000000.0,955000000.0,955000000.0,2023-06-30
367662311.0,315234058.0,682896369.0,8246000000.0,10052000000.0,-1599000000.0,13519000000.0,-1307000000.0,-1599000000.0,471000000.0,3938000000.0,11413000000.0,4008000000.0,70000000.0,3938000000.0,-642000000.0,-642000000.0,4397000000.0,7673000000.0,1304000000.0,1304000000.0,15924000000.0,9209000000.0,103000000.0,813000000.0,445000000.0,445000000.0,7848000000.0,373000000.0,7475000000.0,6715000000.0,907000000.0,2204000000.0,98000000.0,2106000000.0,2106000000.0,3604000000.0,310000000.0,3294000000.0,3294000000.0,19932000000.0,14524000000.0,629000000.0,372000000.0,72000000.0,72000000.0,200000000.0,200000000.0,200000000.0,,5537000000.0,1315000000.0,4222000000.0,7714000000.0,-4427000000.0,12141000000.0,1209000000.0,450000000.0,7916000000.0,2349000000.0,217000000.0,0.0,5408000000.0,326000000.0,1688000000.0,-100000000.0,537000000.0,1251000000.0,2059000000.0,,1188000000.0,871000000.0,-12000000.0,883000000.0,1335000000.0,1335000000.0,2023-09-30
367551366.0,315690035.0,683241401.0,7874000000.0,8569000000.0,-1830000000.0,12338000000.0,-1302000000.0,-1830000000.0,,3769000000.0,11273000000.0,3837000000.0,68000000.0,3769000000.0,-916000000.0,-916000000.0,4390000000.0,7763000000.0,1312000000.0,1312000000.0,15466000000.0,9281000000.0,458000000.0,898000000.0,421000000.0,421000000.0,7504000000.0,,7504000000.0,6185000000.0,1034000000.0,1065000000.0,,1065000000.0,,4086000000.0,333000000.0,3753000000.0,3753000000.0,19303000000.0,14420000000.0,634000000.0,41000000.0,114000000.0,114000000.0,212000000.0,212000000.0,,,5599000000.0,1309000000.0,4290000000.0,7820000000.0,-4618000000.0,12438000000.0,1240000000.0,440000000.0,8119000000.0,2418000000.0,221000000.0,0.0,4883000000.0,295000000.0,1559000000.0,-90000000.0,440000000.0,1209000000.0,2334000000.0,-15000000.0,1152000000.0,1197000000.0,,1197000000.0,695000000.0,695000000.0,2023-12-31
