preferred_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,preferred_stock_equity,total_capitalization,total_equity_gross_minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,derivative_product_liabilities,employee_benefits,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_debt_and_capital_lease_obligation,current_debt,other_current_borrowings,line_of_credit,payables_and_accrued_expenses,payables,accounts_payable,total_assets,defined_pension_benefit,investments_and_advances,held_to_maturity_securities,available_for_sale_securities,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,receivables,other_receivables,accounts_receivable,other_short_term_investments,cash_and_cash_equivalents,cash_financial,date,treasury_shares_number,other_equity_adjustments,long_term_provisions,current_accrued_expenses
8345000.0,14506202.0,14506202.0,659000000.0,6209000000.0,8270000000.0,14983000000.0,9151000000.0,7000000.0,8781000000.0,881000000.0,14114000000.0,9662000000.0,9662000000.0,-735000000.0,5392000000.0,4109000000.0,896000000.0,15000000.0,881000000.0,99636000000.0,,,,,4459000000.0,7000000.0,4452000000.0,1750000000.0,1750000000.0,1750000000.0,,,,,109298000000.0,343000000.0,20348000000.0,10279000000.0,1074000000.0,511000000.0,165000000.0,346000000.0,9957000000.0,-1194000000.0,11151000000.0,8501000000.0,840000000.0,1458000000.0,352000000.0,2873000000.0,2544000000.0,329000000.0,8995000000.0,5543000000.0,518000000.0,2022-12-31,,,,
8345000.0,14519993.0,14519993.0,5458000000.0,45585000000.0,17600000000.0,63913000000.0,18481000000.0,7000000.0,18335000000.0,881000000.0,64294000000.0,19216000000.0,19216000000.0,-669000000.0,14885000000.0,4104000000.0,896000000.0,15000000.0,881000000.0,195442000000.0,,,,,45085000000.0,7000000.0,45078000000.0,500000000.0,500000000.0,500000000.0,,,,,214658000000.0,359000000.0,22005000000.0,10381000000.0,2563000000.0,735000000.0,389000000.0,346000000.0,10411000000.0,,10411000000.0,10411000000.0,,,,3390000000.0,2618000000.0,772000000.0,9061000000.0,40120000000.0,1598000000.0,2023-03-31,,,,
8345000.0,14520034.0,14520034.0,916000000.0,40053000000.0,18172000000.0,58569000000.0,19053000000.0,374000000.0,18890000000.0,881000000.0,59435000000.0,19771000000.0,19771000000.0,-772000000.0,15541000000.0,4106000000.0,896000000.0,15000000.0,881000000.0,189731000000.0,825000000.0,369000000.0,3147000000.0,3147000000.0,40038000000.0,374000000.0,39664000000.0,15000000.0,15000000.0,0.0,15000000.0,512000000.0,512000000.0,512000000.0,209502000000.0,359000000.0,24997000000.0,10201000000.0,2902000000.0,718000000.0,372000000.0,346000000.0,10673000000.0,,10673000000.0,10673000000.0,,,,3183000000.0,2451000000.0,732000000.0,11894000000.0,38763000000.0,917000000.0,2023-06-30,,,,
8345000.0,14520103.0,14520103.0,,37670000000.0,18808000000.0,56758000000.0,19689000000.0,420000000.0,19508000000.0,881000000.0,57639000000.0,20389000000.0,20389000000.0,-880000000.0,16267000000.0,4106000000.0,896000000.0,15000000.0,881000000.0,193376000000.0,912000000.0,518000000.0,3627000000.0,3627000000.0,37670000000.0,420000000.0,37250000000.0,0.0,0.0,0.0,,608000000.0,608000000.0,608000000.0,213765000000.0,364000000.0,29790000000.0,10082000000.0,3047000000.0,700000000.0,354000000.0,346000000.0,10832000000.0,,10832000000.0,10832000000.0,,,,3533000000.0,2700000000.0,833000000.0,16661000000.0,37495000000.0,791000000.0,2023-09-30,,,,
8345000.0,14520118.0,14520118.0,2643000000.0,37565000000.0,19691000000.0,57534000000.0,20572000000.0,405000000.0,20374000000.0,881000000.0,58415000000.0,21255000000.0,21255000000.0,-491000000.0,16742000000.0,4108000000.0,896000000.0,15000000.0,881000000.0,192503000000.0,636000000.0,676000000.0,3579000000.0,3579000000.0,37565000000.0,405000000.0,37160000000.0,0.0,0.0,0.0,,534000000.0,137000000.0,137000000.0,213758000000.0,474000000.0,32154000000.0,9979000000.0,2239000000.0,683000000.0,337000000.0,346000000.0,10977000000.0,-1395000000.0,12372000000.0,9100000000.0,1260000000.0,1609000000.0,403000000.0,3209000000.0,2377000000.0,832000000.0,19936000000.0,34517000000.0,908000000.0,2023-12-31,0.0,-491000000.0,316000000.0,397000000.0
