free_cash_flow,repayment_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_intangibles_purchase_and_sale,purchase_of_intangibles,net_ppe_purchase_and_sale,purchase_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,depreciation,operating_gains_losses,gain_loss_on_investment_securities,net_income_from_continuing_operations,date
6000000.0,0.0,-4000000.0,669000.0,2142000.0,259000000.0,226000000.0,-5000000.0,38000000.0,6000000.0,6000000.0,0.0,6000000.0,0.0,0.0,0.0,22000000.0,22000000.0,26000000.0,327000000.0,-301000000.0,0.0,0.0,0.0,0.0,-2000000.0,-2000000.0,-2000000.0,10000000.0,10000000.0,-21000000.0,44000000.0,-9000000.0,7000000.0,-2000000.0,-7000000.0,5000000.0,5000000.0,-2000000.0,-59000000.0,-59000000.0,24000000.0,172000000.0,14000000.0,2000000.0,2000000.0,28000000.0,28000000.0,28251000.0,0.0,0.0,-209000000.0,2022-10-31
72885000.0,,-3353000.0,2491000.0,2555000.0,271000000.0,259013000.0,3747000.0,7896000.0,14435000.0,14435000.0,,14430000.0,6000.0,6000.0,,-82777000.0,-82777000.0,-79484000.0,459481000.0,-538965000.0,60000.0,60000.0,497000.0,497000.0,-2623000.0,-2623000.0,-1227000.0,76238000.0,76238000.0,6285000.0,144985000.0,-12218000.0,6341000.0,-21844000.0,13950000.0,-35794000.0,-35794000.0,-9011000.0,-101968000.0,-101968000.0,27528000.0,165313000.0,-461000.0,3617000.0,3617000.0,26001000.0,26001000.0,26001000.0,873000.0,873000.0,-152918000.0,2023-01-31
124000000.0,-332000000.0,-5000000.0,,,134000000.0,271000000.0,1000000.0,-138000000.0,-326000000.0,-326000000.0,,6000000.0,-332000000.0,-332000000.0,-332000000.0,59000000.0,59000000.0,86000000.0,517000000.0,-431000000.0,-22000000.0,-22000000.0,0.0,0.0,0.0,0.0,-5000000.0,129000000.0,129000000.0,53000000.0,-110000000.0,-10000000.0,6000000.0,-11000000.0,-9000000.0,-2000000.0,-2000000.0,-13000000.0,191000000.0,191000000.0,26000000.0,166000000.0,8000000.0,1000000.0,1000000.0,25000000.0,25000000.0,25000000.0,-31000000.0,,-119000000.0,2023-04-30
49000000.0,-339000000.0,-4000000.0,,,368000000.0,134000000.0,1000000.0,233000000.0,-315000000.0,-315000000.0,,28000000.0,-339000000.0,-339000000.0,-339000000.0,495000000.0,495000000.0,499000000.0,645000000.0,-146000000.0,0.0,0.0,0.0,0.0,-2000000.0,-2000000.0,-2000000.0,53000000.0,53000000.0,-45000000.0,51000000.0,-10000000.0,6000000.0,8000000.0,5000000.0,3000000.0,3000000.0,-1000000.0,-99000000.0,-99000000.0,29000000.0,185000000.0,17000000.0,2000000.0,2000000.0,18000000.0,18000000.0,,-42000000.0,,-111000000.0,2023-07-31
149000000.0,-132000000.0,-7000000.0,,,408000000.0,368000000.0,-3000000.0,43000000.0,-133000000.0,-133000000.0,-3000000.0,2000000.0,-132000000.0,-132000000.0,-132000000.0,20000000.0,20000000.0,27000000.0,601000000.0,-574000000.0,0.0,0.0,-1000000.0,-1000000.0,-3000000.0,-3000000.0,-3000000.0,156000000.0,156000000.0,31000000.0,41000000.0,-9000000.0,6000000.0,11000000.0,13000000.0,-2000000.0,-2000000.0,13000000.0,-31000000.0,-31000000.0,29000000.0,172000000.0,0.0,1000000.0,1000000.0,21000000.0,21000000.0,,-17000000.0,,-81000000.0,2023-10-31
166000000.0,-134000000.0,-8000000.0,,,342000000.0,408000000.0,2000000.0,-68000000.0,-109000000.0,-109000000.0,0.0,25000000.0,-134000000.0,-134000000.0,-134000000.0,-133000000.0,-133000000.0,-125000000.0,433000000.0,-558000000.0,0.0,0.0,0.0,0.0,-3000000.0,-3000000.0,-5000000.0,174000000.0,174000000.0,15000000.0,178000000.0,-10000000.0,5000000.0,13000000.0,12000000.0,,1000000.0,-31000000.0,-140000000.0,-140000000.0,33000000.0,161000000.0,3000000.0,2000000.0,2000000.0,20000000.0,20000000.0,20000000.0,-16000000.0,,-44000000.0,2024-01-31
