free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,other_non_cash_items,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,net_income_from_continuing_operations,date
3679000000.0,-1808000000.0,-960000000.0,557000000.0,-417000000.0,187000000.0,658000000.0,4862000000.0,3969000000.0,112000000.0,781000000.0,-2580000000.0,-2580000000.0,7000000.0,-376000000.0,-376000000.0,-1808000000.0,-1808000000.0,-403000000.0,-403000000.0,-960000000.0,557000000.0,-735000000.0,-735000000.0,-350000000.0,,,,32000000.0,0.0,-417000000.0,4096000000.0,4096000000.0,-9000000.0,123000000.0,-43000000.0,166000000.0,-225000000.0,391000000.0,391000000.0,21000000.0,31000000.0,-184000000.0,6000000.0,211000000.0,211000000.0,633000000.0,633000000.0,-38000000.0,3232000000.0,2022-12-31
2905000000.0,-1451000000.0,-1151000000.0,914000000.0,-265000000.0,82000000.0,616000000.0,5521000000.0,4862000000.0,36000000.0,623000000.0,-1998000000.0,-1998000000.0,69000000.0,-379000000.0,-379000000.0,-1451000000.0,-1451000000.0,-237000000.0,-237000000.0,-1151000000.0,914000000.0,-549000000.0,-549000000.0,-255000000.0,-29000000.0,71000000.0,-100000000.0,,,-265000000.0,3170000000.0,3170000000.0,-534000000.0,-2237000000.0,-61000000.0,-2176000000.0,-2269000000.0,93000000.0,93000000.0,-37000000.0,-641000000.0,2381000000.0,-145000000.0,54000000.0,54000000.0,660000000.0,660000000.0,-11000000.0,3146000000.0,2023-03-31
1342000000.0,-942000000.0,-1002000000.0,890000000.0,-170000000.0,191000000.0,1794000000.0,5075000000.0,5521000000.0,93000000.0,-539000000.0,-1522000000.0,-1522000000.0,-101000000.0,-367000000.0,-367000000.0,-942000000.0,-942000000.0,-112000000.0,-112000000.0,-1002000000.0,890000000.0,-529000000.0,-529000000.0,-285000000.0,-74000000.0,180000000.0,-254000000.0,,,-170000000.0,1512000000.0,1512000000.0,-1194000000.0,-588000000.0,-67000000.0,-521000000.0,360000000.0,-881000000.0,-881000000.0,-18000000.0,568000000.0,-1156000000.0,-190000000.0,105000000.0,105000000.0,669000000.0,669000000.0,0.0,2122000000.0,2023-06-30
3088000000.0,-1787000000.0,-451000000.0,532000000.0,-220000000.0,99000000.0,688000000.0,5831000000.0,5075000000.0,-123000000.0,879000000.0,-2125000000.0,-2125000000.0,-59000000.0,-360000000.0,-360000000.0,-1787000000.0,-1787000000.0,81000000.0,81000000.0,-451000000.0,532000000.0,-304000000.0,-304000000.0,-170000000.0,86000000.0,-31000000.0,117000000.0,0.0,0.0,-220000000.0,3308000000.0,3308000000.0,33000000.0,2599000000.0,97000000.0,2502000000.0,2565000000.0,-63000000.0,-63000000.0,15000000.0,-647000000.0,-1934000000.0,57000000.0,-127000000.0,-127000000.0,682000000.0,682000000.0,0.0,2663000000.0,2023-09-30
983000000.0,-956000000.0,-78000000.0,84000000.0,-256000000.0,190000000.0,396000000.0,5424000000.0,5831000000.0,133000000.0,-540000000.0,-1296000000.0,-1296000000.0,0.0,-346000000.0,-346000000.0,-956000000.0,-956000000.0,6000000.0,6000000.0,-78000000.0,84000000.0,-483000000.0,-483000000.0,-282000000.0,55000000.0,94000000.0,-39000000.0,0.0,0.0,-256000000.0,1239000000.0,1239000000.0,-631000000.0,-995000000.0,-19000000.0,-976000000.0,-825000000.0,-151000000.0,-151000000.0,6000000.0,36000000.0,322000000.0,-109000000.0,71000000.0,71000000.0,690000000.0,690000000.0,0.0,1218000000.0,2023-12-31
1646000000.0,-1023000000.0,-1725000000.0,1370000000.0,-200000000.0,100000000.0,103000000.0,4917000000.0,5424000000.0,-72000000.0,-435000000.0,-1644000000.0,-1644000000.0,90000000.0,-356000000.0,-356000000.0,-1023000000.0,-1023000000.0,-355000000.0,-355000000.0,-1725000000.0,1370000000.0,-637000000.0,-637000000.0,-459000000.0,22000000.0,33000000.0,-11000000.0,,,-200000000.0,1846000000.0,1846000000.0,-160000000.0,-147000000.0,-163000000.0,16000000.0,-130000000.0,146000000.0,146000000.0,86000000.0,-356000000.0,257000000.0,50000000.0,-69000000.0,-69000000.0,695000000.0,695000000.0,,1330000000.0,2024-03-31
