free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_intangibles_purchase_and_sale,purchase_of_intangibles,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_prepaid_assets,change_in_inventory,change_in_receivables,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,depreciation,operating_gains_losses,gain_loss_on_investment_securities,net_income_from_continuing_operations,date
226715000.0,-308800000.0,-185000000.0,135000000.0,1649000.0,-36920000.0,12614000.0,85084000.0,882325000.0,1026051000.0,13966000.0,-157692000.0,-357151000.0,-357151000.0,0.0,-307151000.0,-308800000.0,1649000.0,-50000000.0,-50000000.0,-185000000.0,135000000.0,0.0,0.0,-64176000.0,-64176000.0,366000.0,366000.0,0.0,-27622000.0,-27622000.0,0.0,0.0,-36920000.0,-36920000.0,263635000.0,263635000.0,-31287000.0,17750000.0,45847000.0,-18577000.0,89431000.0,-69523000.0,-15053000.0,-81162000.0,537000.0,73249000.0,-267000.0,-57772000.0,-57772000.0,38135000.0,38135000.0,38135000.0,648000.0,648000.0,240392000.0,2022-12-31
240682000.0,-192722000.0,-120000000.0,50000000.0,65370000.0,-26719000.0,5142000.0,19814000.0,916963000.0,882325000.0,261000.0,34377000.0,-197352000.0,-197352000.0,,-127352000.0,-192722000.0,65370000.0,-70000000.0,-70000000.0,-120000000.0,50000000.0,,,-35672000.0,-35672000.0,-8953000.0,102000.0,-9055000.0,,,0.0,0.0,-26719000.0,-26719000.0,267401000.0,267401000.0,-70560000.0,40650000.0,897000.0,-42084000.0,-117915000.0,56212000.0,399000.0,-8719000.0,410000.0,74288000.0,214000.0,-11640000.0,-11640000.0,33008000.0,33008000.0,33008000.0,-123000.0,-123000.0,241804000.0,2023-03-31
393834000.0,-336385000.0,-30000000.0,0.0,12132000.0,-19936000.0,12424000.0,42079000.0,873925000.0,916963000.0,-8486000.0,-34552000.0,-354253000.0,-354253000.0,,-324253000.0,-336385000.0,12132000.0,-30000000.0,-30000000.0,-30000000.0,0.0,,,-94069000.0,-94069000.0,-18754000.0,1403000.0,-20157000.0,,,0.0,0.0,-19936000.0,-19936000.0,413770000.0,413770000.0,87459000.0,-39381000.0,8600000.0,10246000.0,80866000.0,-5419000.0,-17380000.0,49927000.0,2050000.0,76608000.0,506000.0,-8531000.0,-8531000.0,33881000.0,33881000.0,33881000.0,677000.0,677000.0,221120000.0,2023-06-30
373935000.0,-168202000.0,0.0,0.0,53839000.0,-21979000.0,4660000.0,42828000.0,961982000.0,873925000.0,-9662000.0,97719000.0,-114363000.0,-114363000.0,,-114363000.0,-168202000.0,53839000.0,0.0,0.0,0.0,0.0,,,-183832000.0,-183832000.0,-53269000.0,62669000.0,-115938000.0,-108584000.0,-108584000.0,0.0,0.0,-21979000.0,-21979000.0,395914000.0,395914000.0,31556000.0,-15897000.0,1017000.0,5258000.0,80160000.0,-17486000.0,-30312000.0,8816000.0,444000.0,88032000.0,972000.0,-3335000.0,-3335000.0,37210000.0,37210000.0,37210000.0,-13286000.0,-13286000.0,254321000.0,2023-09-30
238222000.0,-139221000.0,0.0,0.0,1616000.0,-33869000.0,12708000.0,148979000.0,1008152000.0,961982000.0,10360000.0,35810000.0,-137605000.0,-137605000.0,,-137605000.0,-139221000.0,1616000.0,0.0,0.0,0.0,0.0,0.0,0.0,-98676000.0,-98676000.0,-30419000.0,601000.0,-31020000.0,-34388000.0,-34388000.0,-166000.0,-166000.0,-33703000.0,-33703000.0,272091000.0,272091000.0,-147233000.0,-6955000.0,-8712000.0,-19204000.0,-37696000.0,5708000.0,-18602000.0,-61772000.0,341000.0,86683000.0,1633000.0,-13006000.0,-13006000.0,41644000.0,41644000.0,41644000.0,-21870000.0,-21870000.0,323899000.0,2023-12-31
203631000.0,-125006000.0,0.0,0.0,116725000.0,-49601000.0,4903000.0,23850000.0,1012418000.0,1008152000.0,-9793000.0,14059000.0,-159404000.0,-159404000.0,-151123000.0,-8281000.0,-125006000.0,116725000.0,0.0,0.0,0.0,0.0,,,-79769000.0,-79769000.0,41282000.0,43377000.0,-2095000.0,-71450000.0,-71450000.0,,,-49601000.0,-49601000.0,253232000.0,253232000.0,-64818000.0,-23941000.0,6720000.0,-7535000.0,-117291000.0,-15073000.0,-10689000.0,102991000.0,398000.0,88129000.0,158000.0,-1523000.0,-1523000.0,38639000.0,38639000.0,38639000.0,-55394000.0,-55394000.0,247643000.0,2024-03-31
