treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,pensionand_other_post_retirement_benefit_plans_current,current_provisions,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,other_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,investments_and_advances,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,leases,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,restricted_cash,prepaid_assets,receivables,other_receivables,accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,date,minority_interest
19700000.0,283200000.0,302900000.0,3292100000.0,4183000000.0,-3662800000.0,8548700000.0,399400000.0,-3662800000.0,240900000.0,4606600000.0,8298100000.0,4606600000.0,4606600000.0,-148400000.0,-148400000.0,748000000.0,4553000000.0,919700000.0,30300000.0,30300000.0,9366900000.0,4770300000.0,298900000.0,584000000.0,584000000.0,3887400000.0,195900000.0,3691500000.0,4596600000.0,3135900000.0,492200000.0,492200000.0,295600000.0,45000000.0,250600000.0,250600000.0,299100000.0,39200000.0,334600000.0,48100000.0,33200000.0,286500000.0,2264600000.0,286500000.0,13973500000.0,8977500000.0,230900000.0,22400000.0,8269400000.0,1595200000.0,6674200000.0,454800000.0,-237000000.0,691800000.0,61300000.0,214900000.0,307200000.0,,108400000.0,0.0,4996000000.0,202300000.0,1383200000.0,393200000.0,2355300000.0,881400000.0,1473900000.0,662000000.0,12000000.0,650000000.0,2022-12-31,
19700000.0,283600000.0,303300000.0,3362800000.0,4117300000.0,-3466800000.0,8771300000.0,543200000.0,-3466800000.0,191000000.0,4845000000.0,8525000000.0,4845000000.0,4845000000.0,-101000000.0,-101000000.0,748100000.0,4755900000.0,907900000.0,30300000.0,30300000.0,8554900000.0,4742000000.0,307500000.0,563500000.0,563500000.0,3871000000.0,191000000.0,3680000000.0,3812900000.0,2448400000.0,399700000.0,399700000.0,246300000.0,,246300000.0,246300000.0,,,718500000.0,375800000.0,,342700000.0,2294300000.0,342700000.0,13399900000.0,9043800000.0,255000000.0,25400000.0,8311800000.0,1581600000.0,6730200000.0,451600000.0,,451600000.0,,241600000.0,,210000000.0,,0.0,4356100000.0,190800000.0,1380000000.0,379600000.0,1832900000.0,914200000.0,918700000.0,572800000.0,9300000.0,563500000.0,2023-03-31,
19700000.0,283600000.0,303300000.0,3187600000.0,4001500000.0,-3355100000.0,8888000000.0,737300000.0,-3355100000.0,186000000.0,5072500000.0,8834900000.0,5072500000.0,5072500000.0,-50500000.0,-50500000.0,748100000.0,4913700000.0,927100000.0,30300000.0,30300000.0,8999000000.0,4841400000.0,321100000.0,571900000.0,571900000.0,3948400000.0,186000000.0,3762400000.0,4157600000.0,2839300000.0,487500000.0,487500000.0,53100000.0,,53100000.0,53100000.0,,,777700000.0,448600000.0,,329100000.0,,329100000.0,14071500000.0,9176600000.0,271900000.0,27500000.0,8427600000.0,1562500000.0,6865100000.0,449600000.0,,449600000.0,,244700000.0,,204900000.0,,0.0,4894900000.0,227300000.0,1635500000.0,450600000.0,1943500000.0,1005000000.0,938500000.0,638000000.0,10100000.0,627900000.0,2023-06-30,
19700000.0,284300000.0,304000000.0,2951400000.0,3886000000.0,-3178600000.0,8905800000.0,254700000.0,-3178600000.0,178900000.0,5198700000.0,8343300000.0,5198700000.0,5198700000.0,-127600000.0,-127600000.0,748100000.0,5056900000.0,987100000.0,30400000.0,30400000.0,8784300000.0,4193800000.0,301900000.0,568400000.0,568400000.0,3323500000.0,178900000.0,3144600000.0,4590500000.0,2609400000.0,530900000.0,530900000.0,562500000.0,,562500000.0,562500000.0,,,887700000.0,507500000.0,,380200000.0,,380200000.0,13983000000.0,9137800000.0,288000000.0,24300000.0,8377300000.0,1531700000.0,6845600000.0,448200000.0,,448200000.0,,448200000.0,,,,,4845200000.0,243200000.0,1515200000.0,502700000.0,1815200000.0,862500000.0,952700000.0,768900000.0,13200000.0,755700000.0,2023-09-30,
19700000.0,284600000.0,304300000.0,3095300000.0,4019600000.0,-3382800000.0,9374400000.0,173000000.0,-3382800000.0,224000000.0,5578800000.0,8805700000.0,5578800000.0,5578800000.0,-19100000.0,-19100000.0,748100000.0,5288500000.0,1027100000.0,30400000.0,30400000.0,9304600000.0,4347700000.0,326000000.0,616200000.0,616200000.0,3405500000.0,178600000.0,3226900000.0,4956900000.0,2904300000.0,540600000.0,540600000.0,614100000.0,45400000.0,568700000.0,568700000.0,332300000.0,52600000.0,513000000.0,54100000.0,33200000.0,458900000.0,,458900000.0,14883400000.0,9753500000.0,301800000.0,21000000.0,8961600000.0,1620800000.0,7340800000.0,469100000.0,-254300000.0,723400000.0,62200000.0,198800000.0,345300000.0,,117100000.0,0.0,5129900000.0,315000000.0,1602600000.0,461500000.0,2039500000.0,1124600000.0,914900000.0,711300000.0,11000000.0,700300000.0,2023-12-31,
19700000.0,285340698.0,305040698.0,3303000000.0,4062000000.0,-3200000000.0,9662000000.0,125000000.0,-3200000000.0,178000000.0,5778000000.0,8787000000.0,5787000000.0,5778000000.0,-51000000.0,-51000000.0,748000000.0,5544000000.0,1003000000.0,30000000.0,30000000.0,9019000000.0,4139000000.0,338000000.0,614000000.0,614000000.0,3187000000.0,178000000.0,3009000000.0,4880000000.0,2774000000.0,488000000.0,488000000.0,875000000.0,,875000000.0,875000000.0,,,743000000.0,421000000.0,,322000000.0,,322000000.0,14806000000.0,9801000000.0,333000000.0,21000000.0,8978000000.0,1592000000.0,7386000000.0,469000000.0,,469000000.0,,469000000.0,,,,,5005000000.0,287000000.0,1569000000.0,428000000.0,2130000000.0,1133000000.0,997000000.0,591000000.0,10000000.0,581000000.0,2024-03-31,9000000.0
