free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,proceeds_from_stock_option_exercised,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_ppe_purchase_and_sale,purchase_of_ppe,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,net_income_from_continuing_operations,date
127441000.0,-47182000.0,-114700000.0,25000000.0,-9243000.0,28265000.0,31007000.0,915000.0,-3657000.0,-131121000.0,-131121000.0,5761000.0,-47182000.0,-47182000.0,-89700000.0,209500000.0,-114700000.0,,-9220000.0,-9220000.0,23000.0,-9243000.0,-9243000.0,,136684000.0,136684000.0,74632000.0,66368000.0,-4765000.0,10289000.0,4628000.0,5661000.0,5661000.0,7222000.0,-4482000.0,2778000.0,5593000.0,-20888000.0,-20888000.0,5899000.0,5899000.0,838000.0,838000.0,5061000.0,68670000.0,2022-12-31
70563000.0,-120146000.0,-25000000.0,90000000.0,-9513000.0,46922000.0,28265000.0,767000.0,17890000.0,-52683000.0,-52683000.0,2463000.0,-120146000.0,-120146000.0,65000000.0,65000000.0,-25000000.0,90000000.0,-9503000.0,-9503000.0,10000.0,,,-9513000.0,80076000.0,80076000.0,-6453000.0,18287000.0,-5284000.0,-4907000.0,-9364000.0,4457000.0,4457000.0,-10205000.0,-4344000.0,3302000.0,5438000.0,-1063000.0,-1063000.0,5958000.0,5958000.0,550000.0,550000.0,5408000.0,72894000.0,2023-03-31
74072000.0,-23874000.0,-75000000.0,15000000.0,-8446000.0,39138000.0,46922000.0,375000.0,-8159000.0,-82210000.0,-82210000.0,1664000.0,-23874000.0,-23874000.0,-60000000.0,-60000000.0,-75000000.0,15000000.0,-8467000.0,-8467000.0,-21000.0,,,-8446000.0,82518000.0,82518000.0,7212000.0,1816000.0,-4095000.0,28507000.0,30623000.0,-2116000.0,-2116000.0,-1626000.0,-17390000.0,5458000.0,4906000.0,-2646000.0,-2646000.0,6520000.0,6520000.0,550000.0,550000.0,5970000.0,61068000.0,2023-06-30
105682000.0,0.0,-55000000.0,0.0,-8703000.0,95207000.0,39138000.0,-382000.0,56451000.0,-49272000.0,-49272000.0,5728000.0,0.0,0.0,-55000000.0,-160000000.0,-55000000.0,,-8662000.0,-8662000.0,41000.0,,,,114385000.0,114385000.0,32909000.0,22264000.0,-5054000.0,30402000.0,33664000.0,-3262000.0,-3262000.0,2877000.0,-17580000.0,6640000.0,5007000.0,-7599000.0,-7599000.0,6878000.0,6878000.0,549000.0,549000.0,6329000.0,70550000.0,2023-09-30
146409000.0,0.0,0.0,0.0,-9986000.0,245449000.0,95207000.0,321000.0,149921000.0,1523000.0,1523000.0,1523000.0,0.0,0.0,0.0,105000000.0,0.0,,-7997000.0,-7997000.0,1989000.0,-9986000.0,-9986000.0,,156395000.0,156395000.0,72818000.0,45157000.0,-4440000.0,29129000.0,27157000.0,1972000.0,1972000.0,11940000.0,-8968000.0,6951000.0,5165000.0,-13809000.0,-13809000.0,6972000.0,6972000.0,550000.0,550000.0,6422000.0,78298000.0,2023-12-31
147180000.0,0.0,0.0,0.0,-5497000.0,407010000.0,245449000.0,-1306000.0,162867000.0,7660000.0,7660000.0,7660000.0,0.0,0.0,0.0,0.0,0.0,0.0,2530000.0,2530000.0,8027000.0,-5497000.0,-5497000.0,,152677000.0,152677000.0,38183000.0,62701000.0,-5946000.0,-28483000.0,-21132000.0,-7351000.0,-7351000.0,-9205000.0,19116000.0,1466000.0,4310000.0,-865000.0,-865000.0,6992000.0,6992000.0,361000.0,361000.0,6631000.0,102591000.0,2024-03-31
