free_cash_flow,repurchase_of_capital_stock,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,gain_loss_on_investment_securities,net_income_from_continuing_operations,date,repayment_of_debt,long_term_debt_payments
78366000.0,-500539000.0,0.0,-46925000.0,682000.0,3121000.0,1423776000.0,1919737000.0,-495961000.0,-500138000.0,-500138000.0,0.0,401000.0,-500539000.0,-500539000.0,0.0,0.0,0.0,-121114000.0,-121114000.0,16000.0,-38796000.0,728572000.0,-767368000.0,-35409000.0,-35409000.0,-46925000.0,-46925000.0,125291000.0,125291000.0,-107689000.0,-21975000.0,30365000.0,74940000.0,88890000.0,-13950000.0,-13950000.0,-8803000.0,-182216000.0,-182216000.0,1096000.0,450574000.0,48491000.0,48491000.0,21279000.0,21279000.0,-288460000.0,2022-12-31,,
103472000.0,,0.0,-47630000.0,4421000.0,17003000.0,1578717000.0,1423776000.0,154941000.0,-1999000.0,-1999000.0,-2028000.0,29000.0,,,0.0,0.0,0.0,5838000.0,5838000.0,2327000.0,51141000.0,929674000.0,-878533000.0,0.0,0.0,-47630000.0,-47630000.0,151102000.0,151102000.0,149018000.0,-17496000.0,18508000.0,-127163000.0,-90191000.0,-36972000.0,-36972000.0,-13204000.0,288373000.0,288373000.0,-8560000.0,314931000.0,35220000.0,35220000.0,-10833000.0,-10833000.0,-328674000.0,2023-03-31,,
-118879000.0,,0.0,-36943000.0,732000.0,6062000.0,1228676000.0,1578717000.0,-350041000.0,-241706000.0,-241706000.0,-242088000.0,382000.0,,,0.0,0.0,0.0,-26399000.0,-26399000.0,-2451000.0,63249000.0,697757000.0,-634508000.0,-50254000.0,-50254000.0,-36943000.0,-36943000.0,-81936000.0,-81936000.0,-43357000.0,-16579000.0,16542000.0,61407000.0,52981000.0,8426000.0,8426000.0,-1098000.0,-103629000.0,-103629000.0,-14468000.0,317943000.0,39688000.0,39688000.0,-4434000.0,-4434000.0,-377308000.0,2023-06-30,,
-60654000.0,0.0,0.0,-73435000.0,4406000.0,4145000.0,1199413000.0,1228676000.0,-29263000.0,-10436000.0,-10436000.0,-10441000.0,5000.0,0.0,0.0,0.0,0.0,0.0,-31608000.0,-31608000.0,-308000.0,42135000.0,579181000.0,-537046000.0,0.0,0.0,-73435000.0,-73435000.0,12781000.0,12781000.0,-36707000.0,-10991000.0,15137000.0,88956000.0,105907000.0,-16951000.0,-16951000.0,-837000.0,-128972000.0,-128972000.0,-2553000.0,357933000.0,41209000.0,41209000.0,21155000.0,21155000.0,-368256000.0,2023-09-30,,
110855000.0,-189394000.0,0.0,-53719000.0,685000.0,3714000.0,1782462000.0,1199413000.0,583049000.0,-204648000.0,-204648000.0,-15876000.0,622000.0,-189394000.0,-189394000.0,0.0,0.0,0.0,623123000.0,623123000.0,-2347000.0,679189000.0,685145000.0,-5956000.0,0.0,0.0,-53719000.0,-53719000.0,164574000.0,164574000.0,-5823000.0,-13786000.0,22725000.0,133918000.0,-6567000.0,140485000.0,140485000.0,5219000.0,-153899000.0,-153899000.0,5984000.0,333197000.0,52324000.0,52324000.0,27139000.0,27139000.0,-248247000.0,2023-12-31,,
37904000.0,-235114000.0,,-50448000.0,,,1063880000.0,1782462000.0,-718582000.0,-675751000.0,-675751000.0,,69000.0,-235114000.0,-235114000.0,-440706000.0,-440706000.0,,-131183000.0,-131183000.0,9000.0,-80744000.0,384928000.0,-465672000.0,,,-50448000.0,-50448000.0,88352000.0,88352000.0,93879000.0,-10662000.0,8433000.0,-52470000.0,-18381000.0,-34089000.0,-34089000.0,-13629000.0,162207000.0,162207000.0,-14870000.0,263752000.0,41713000.0,41713000.0,8968000.0,8968000.0,-305090000.0,2024-03-31,-440706000.0,-440706000.0
