free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,dividend_received_cfo,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,earnings_losses_from_equity_investments,net_income_from_continuing_operations,date
2036000000.0,-128000000.0,-2051000000.0,788000000.0,-1000000000.0,4763000000.0,4449000000.0,,593000000.0,-1580000000.0,-1580000000.0,,-7000000.0,-154000000.0,-154000000.0,-128000000.0,-128000000.0,-1277000000.0,-14000000.0,-1263000000.0,-2051000000.0,788000000.0,-863000000.0,-863000000.0,-108000000.0,7000000.0,8000000.0,-1000000.0,0.0,0.0,-762000000.0,238000000.0,-1000000000.0,3036000000.0,3036000000.0,159000000.0,1391000000.0,-296000000.0,1922000000.0,-67000000.0,1989000000.0,1878000000.0,111000000.0,111000000.0,387000000.0,-622000000.0,-743000000.0,428000000.0,85000000.0,25000000.0,-188000000.0,-188000000.0,618000000.0,618000000.0,-83000000.0,-83000000.0,-304000000.0,2022-10-31
-1623000000.0,-73000000.0,-661000000.0,261000000.0,-794000000.0,2844000000.0,4763000000.0,138000000.0,-2057000000.0,9000000.0,9000000.0,,-107000000.0,-156000000.0,-156000000.0,-73000000.0,-73000000.0,345000000.0,745000000.0,-400000000.0,-661000000.0,261000000.0,-1237000000.0,-1237000000.0,-574000000.0,4000000.0,4000000.0,0.0,-32000000.0,-32000000.0,-635000000.0,159000000.0,-794000000.0,-829000000.0,-829000000.0,,-2145000000.0,240000000.0,-2245000000.0,-96000000.0,-2149000000.0,-2195000000.0,46000000.0,46000000.0,495000000.0,-635000000.0,-112000000.0,12000000.0,140000000.0,45000000.0,20000000.0,20000000.0,656000000.0,656000000.0,-58000000.0,-58000000.0,501000000.0,2023-01-31
201000000.0,-106000000.0,-1767000000.0,2584000000.0,-688000000.0,2955000000.0,2844000000.0,1000000.0,110000000.0,154000000.0,154000000.0,,1000000.0,-155000000.0,-155000000.0,-106000000.0,-106000000.0,416000000.0,-401000000.0,817000000.0,-1767000000.0,2584000000.0,-933000000.0,-933000000.0,48000000.0,-5000000.0,0.0,-5000000.0,-374000000.0,-374000000.0,-602000000.0,86000000.0,-688000000.0,889000000.0,889000000.0,,-430000000.0,67000000.0,-1123000000.0,-51000000.0,-1072000000.0,-1025000000.0,-47000000.0,-47000000.0,287000000.0,339000000.0,482000000.0,72000000.0,126000000.0,52000000.0,49000000.0,49000000.0,651000000.0,651000000.0,-49000000.0,-49000000.0,418000000.0,2023-04-30
854000000.0,-187000000.0,-634000000.0,1041000000.0,-671000000.0,3132000000.0,2955000000.0,-1000000.0,178000000.0,-331000000.0,-331000000.0,-5000000.0,6000000.0,-154000000.0,-154000000.0,-187000000.0,-187000000.0,9000000.0,-398000000.0,407000000.0,-634000000.0,1041000000.0,-1016000000.0,-1016000000.0,-91000000.0,-1000000.0,4000000.0,-5000000.0,-355000000.0,-355000000.0,-569000000.0,102000000.0,-671000000.0,1525000000.0,1525000000.0,,292000000.0,487000000.0,47000000.0,-54000000.0,101000000.0,74000000.0,27000000.0,27000000.0,-291000000.0,49000000.0,253000000.0,42000000.0,91000000.0,92000000.0,-71000000.0,-71000000.0,654000000.0,654000000.0,-73000000.0,-73000000.0,464000000.0,2023-07-31
2168000000.0,-55000000.0,-1825000000.0,839000000.0,-675000000.0,4581000000.0,3132000000.0,-102000000.0,1551000000.0,-1194000000.0,-1194000000.0,0.0,-6000000.0,-154000000.0,-154000000.0,-55000000.0,-55000000.0,-979000000.0,7000000.0,-986000000.0,-1825000000.0,839000000.0,-98000000.0,-98000000.0,326000000.0,-4000000.0,1000000.0,-5000000.0,0.0,0.0,-420000000.0,255000000.0,-675000000.0,2843000000.0,2843000000.0,166000000.0,1251000000.0,-232000000.0,1357000000.0,-74000000.0,1431000000.0,1491000000.0,-60000000.0,-60000000.0,-91000000.0,217000000.0,-46000000.0,147000000.0,71000000.0,41000000.0,-65000000.0,-65000000.0,655000000.0,655000000.0,-65000000.0,-65000000.0,642000000.0,2023-10-31
-592000000.0,-3000000.0,-515000000.0,859000000.0,-656000000.0,3972000000.0,4581000000.0,14000000.0,-623000000.0,53000000.0,53000000.0,-8000000.0,-94000000.0,-169000000.0,-169000000.0,-3000000.0,-3000000.0,327000000.0,-17000000.0,344000000.0,-515000000.0,859000000.0,-740000000.0,-740000000.0,-168000000.0,-12000000.0,4000000.0,-16000000.0,0.0,0.0,-560000000.0,96000000.0,-656000000.0,64000000.0,64000000.0,,-1164000000.0,-233000000.0,1030000000.0,-78000000.0,1108000000.0,1041000000.0,67000000.0,67000000.0,-1461000000.0,-500000000.0,-310000000.0,79000000.0,141000000.0,32000000.0,-22000000.0,-22000000.0,657000000.0,657000000.0,-46000000.0,-46000000.0,387000000.0,2024-01-31
