free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,other_non_cash_items,stock_based_compensation,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,earnings_losses_from_equity_investments,net_income_from_continuing_operations,date
74903000.0,-29989000.0,-65000000.0,0.0,-67706000.0,188250000.0,231564000.0,2230000.0,-45544000.0,-120487000.0,-120487000.0,-89000.0,5899000.0,-31308000.0,-31308000.0,-29989000.0,-29989000.0,-65000000.0,-65000000.0,-65000000.0,0.0,-67666000.0,-67666000.0,40000.0,0.0,0.0,0.0,-67706000.0,-67706000.0,142609000.0,142609000.0,14524000.0,,,106412000.0,106412000.0,106412000.0,2186000.0,-112891000.0,18817000.0,-9012000.0,5011000.0,,-12264000.0,-12264000.0,29780000.0,29780000.0,9127000.0,9127000.0,20653000.0,-2987000.0,-2987000.0,117557000.0,2022-10-31
-98178000.0,0.0,-70000000.0,170000000.0,-29329000.0,174037000.0,188250000.0,2195000.0,-16408000.0,74391000.0,74391000.0,-4122000.0,14029000.0,-35516000.0,-35516000.0,0.0,0.0,100000000.0,100000000.0,-70000000.0,170000000.0,-21950000.0,-21950000.0,7379000.0,0.0,,0.0,-29329000.0,-29329000.0,-68849000.0,-68849000.0,-202832000.0,,,-81980000.0,-81980000.0,-81980000.0,-1588000.0,-76769000.0,-42495000.0,-2573000.0,5224000.0,,,,28281000.0,28281000.0,9129000.0,9129000.0,19152000.0,-3809000.0,-3809000.0,106860000.0,2023-01-31
89740000.0,-24311000.0,-140000000.0,90000000.0,-40748000.0,151304000.0,174037000.0,-5884000.0,-16849000.0,-106633000.0,-106633000.0,-272000.0,3524000.0,-35574000.0,-35574000.0,-24311000.0,-24311000.0,-50000000.0,-50000000.0,-140000000.0,90000000.0,-40704000.0,-40704000.0,44000.0,0.0,,0.0,-40748000.0,-40748000.0,130488000.0,130488000.0,-63720000.0,,,17338000.0,17338000.0,17338000.0,,1230000.0,-84658000.0,-1772000.0,5524000.0,,,,27856000.0,27856000.0,8752000.0,8752000.0,19104000.0,-4865000.0,-4865000.0,167465000.0,2023-04-30
57403000.0,-35729000.0,-235000000.0,255000000.0,-35623000.0,147926000.0,151304000.0,10278000.0,-13656000.0,-50178000.0,-50178000.0,-879000.0,1845000.0,-35415000.0,-35415000.0,-35729000.0,-35729000.0,20000000.0,20000000.0,-235000000.0,255000000.0,-56504000.0,-56504000.0,90000.0,-20971000.0,,-20971000.0,-35623000.0,-35623000.0,93026000.0,93026000.0,-78710000.0,-5425000.0,-66539000.0,-110101000.0,-110101000.0,-110101000.0,,28959000.0,74396000.0,9985000.0,3634000.0,,,,27242000.0,27242000.0,8947000.0,8947000.0,18295000.0,-5425000.0,-5425000.0,-14963000.0,2023-07-31
108335000.0,40000.0,445000000.0,-475000000.0,-43800000.0,193100000.0,147926000.0,-3289000.0,48513000.0,-65080000.0,-65080000.0,-27000.0,302000.0,-35395000.0,-35395000.0,40000.0,40000.0,-30000000.0,-70000000.0,445000000.0,-515000000.0,-38542000.0,-38542000.0,-13000.0,5271000.0,5300000.0,-29000.0,-43800000.0,-43800000.0,152135000.0,152135000.0,91862000.0,,92058000.0,24843000.0,24843000.0,24843000.0,,19880000.0,-18843000.0,-5840000.0,5018000.0,37000.0,,,35821000.0,35821000.0,8872000.0,8872000.0,26949000.0,-5101000.0,-5101000.0,70338000.0,2023-10-31
-111300000.0,,,155000000.0,-19100000.0,198500000.0,193100000.0,2600000.0,2800000.0,114100000.0,114100000.0,-4800000.0,1500000.0,-37600000.0,-37600000.0,,,155000000.0,155000000.0,,155000000.0,-19100000.0,-19100000.0,,,,,-19100000.0,-19100000.0,-92200000.0,-92200000.0,-199500000.0,-29100000.0,6500000.0,-10300000.0,-10300000.0,-10300000.0,,-86400000.0,-80200000.0,8300000.0,8400000.0,,,,30700000.0,30700000.0,8700000.0,8700000.0,22000000.0,-5000000.0,-5000000.0,64900000.0,2024-01-31
