free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,dividends_received_cfi,net_business_purchase_and_sale,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,dividend_received_cfo,change_in_working_capital,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,other_non_cash_items,stock_based_compensation,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,net_income_from_continuing_operations,date,change_in_receivables
948315000.0,-100000000.0,-1014479000.0,944000000.0,-24076000.0,-3845000.0,148389000.0,1094553000.0,291398000.0,803155000.0,-152183000.0,-152183000.0,52814000.0,0.0,-34518000.0,-34518000.0,-100000000.0,-100000000.0,-70479000.0,-319000000.0,-1263000000.0,944000000.0,248521000.0,248521000.0,-17053000.0,-17053000.0,-4721000.0,18291000.0,-6547000.0,-6547000.0,-24076000.0,972391000.0,972391000.0,,-29635000.0,-255139000.0,-223948000.0,,,449452000.0,1591000.0,3469000.0,34181000.0,63099000.0,63099000.0,18984000.0,18984000.0,,,,882231000.0,2022-12-31,
687625000.0,-160059000.0,-266764000.0,,-23743000.0,6205000.0,209000.0,1326854000.0,1094553000.0,232301000.0,-454853000.0,-454853000.0,8350000.0,,-36380000.0,-36380000.0,-160059000.0,-160059000.0,-266764000.0,,,,-266764000.0,-266764000.0,-24214000.0,-24214000.0,-1570000.0,2216000.0,-1117000.0,-1117000.0,-23743000.0,711368000.0,711368000.0,3509000.0,112601000.0,281413000.0,-83404000.0,-83404000.0,-83404000.0,-85408000.0,5733000.0,12488000.0,,28152000.0,28152000.0,19139000.0,19139000.0,-2513000.0,-2513000.0,3509000.0,532259000.0,2023-03-31,
717882000.0,-250330000.0,-21669000.0,,-21333000.0,-3448000.0,380318000.0,1777780000.0,1326854000.0,450926000.0,-258507000.0,-258507000.0,49427000.0,,-35935000.0,,-250330000.0,-250330000.0,-21669000.0,,,,-21669000.0,-21669000.0,-29782000.0,-29782000.0,-1708000.0,0.0,-6741000.0,-6741000.0,-21333000.0,739215000.0,739215000.0,1055000.0,-86232000.0,-43499000.0,-180142000.0,-180142000.0,-180142000.0,137409000.0,4216000.0,15472000.0,,65237000.0,65237000.0,20065000.0,20065000.0,-943000.0,-943000.0,1055000.0,720345000.0,2023-06-30,
435276000.0,-300020000.0,40385000.0,0.0,-22485000.0,,,1899561000.0,1777780000.0,121781000.0,-294945000.0,-294945000.0,51000.0,,-35361000.0,,-300020000.0,-300020000.0,40385000.0,,,,40385000.0,40385000.0,-41035000.0,-41035000.0,-8449000.0,100000.0,-10201000.0,-10201000.0,-22485000.0,457761000.0,457761000.0,0.0,-256290000.0,-117408000.0,86496000.0,86496000.0,86496000.0,-225378000.0,6528000.0,10441000.0,,39000000.0,39000000.0,20561000.0,20561000.0,-1254000.0,-892000.0,,638775000.0,2023-09-30,
263778000.0,-301582000.0,37674000.0,0.0,-24640000.0,,,1849177000.0,1899561000.0,-50384000.0,-304738000.0,-304738000.0,-6047000.0,,-34783000.0,-34783000.0,-301582000.0,-301582000.0,37674000.0,,,,37674000.0,37674000.0,-34064000.0,-34064000.0,-5029000.0,949000.0,-5344000.0,-5344000.0,-24640000.0,288418000.0,288418000.0,,-450676000.0,-148500000.0,-19834000.0,,,-180639000.0,25880000.0,9799000.0,,-28123000.0,-28123000.0,21059000.0,21059000.0,4050000.0,4351000.0,,710993000.0,2023-12-31,-101703000.0
215711000.0,-263436000.0,-11140000.0,,-24076000.0,7251000.0,1015000.0,1766089000.0,1849177000.0,-83088000.0,-295986000.0,-295986000.0,-13434000.0,,-42684000.0,-42684000.0,-263436000.0,-263436000.0,23568000.0,34708000.0,,,-11140000.0,-11140000.0,-26889000.0,-26889000.0,-2256000.0,3398000.0,-3955000.0,-3955000.0,-24076000.0,239787000.0,239787000.0,1256000.0,-465222000.0,-108132000.0,-13069000.0,-13069000.0,-13069000.0,-289247000.0,3605000.0,16585000.0,,37428000.0,37428000.0,21061000.0,21061000.0,-37902000.0,-37902000.0,,662976000.0,2024-03-31,-54774000.0
