free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,preferred_stock_dividend_paid,common_stock_dividend_paid,net_preferred_stock_issuance,preferred_stock_payments,net_common_stock_issuance,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,other_non_cash_items,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,net_income_from_continuing_operations,date
-306900000.0,,-7800000.0,1202200000.0,145200000.0,-680100000.0,75400000.0,78600000.0,-3200000.0,511100000.0,511100000.0,600000.0,-114900000.0,-19400000.0,-95500000.0,,,145200000.0,145200000.0,480200000.0,488000000.0,-7800000.0,-7800000.0,0.0,-887500000.0,-887500000.0,-209600000.0,-680100000.0,373200000.0,373200000.0,-125700000.0,158400000.0,-37500000.0,-22000000.0,38600000.0,38600000.0,216200000.0,216200000.0,0.0,241200000.0,2022-12-31
126300000.0,,-8100000.0,744200000.0,3000000.0,-557100000.0,148300000.0,75400000.0,72900000.0,117300000.0,117300000.0,-30100000.0,-111300000.0,-8100000.0,-103200000.0,,,3000000.0,3000000.0,255700000.0,-480400000.0,736100000.0,-8100000.0,744200000.0,-727800000.0,-727800000.0,-170700000.0,-557100000.0,683400000.0,683400000.0,62100000.0,70100000.0,-8000000.0,1100000.0,75500000.0,75500000.0,206900000.0,206900000.0,,337800000.0,2023-03-31
-97200000.0,,-8000000.0,744500000.0,3300000.0,-604800000.0,191100000.0,148300000.0,42800000.0,183000000.0,183000000.0,-348200000.0,-122900000.0,-19500000.0,-103400000.0,,,3300000.0,3300000.0,1044700000.0,308200000.0,736500000.0,-8000000.0,744500000.0,-647800000.0,-647800000.0,-43000000.0,-604800000.0,507600000.0,507600000.0,205500000.0,224700000.0,-19200000.0,5500000.0,17500000.0,17500000.0,233100000.0,233100000.0,,46300000.0,2023-06-30
-378800000.0,0.0,-355200000.0,0.0,3300000.0,-723700000.0,106600000.0,191100000.0,-84500000.0,698300000.0,698300000.0,531800000.0,-111600000.0,-8100000.0,-103500000.0,0.0,0.0,3300000.0,3300000.0,274800000.0,630000000.0,-355200000.0,-355200000.0,0.0,-1127700000.0,-1127700000.0,-404000000.0,-723700000.0,344900000.0,344900000.0,21300000.0,32100000.0,-10800000.0,5400000.0,9100000.0,9100000.0,210900000.0,210900000.0,-200000.0,98400000.0,2023-09-30
-361000000.0,0.0,338200000.0,1286400000.0,3300000.0,-760200000.0,2281100000.0,106600000.0,2174500000.0,2843600000.0,2843600000.0,1785000000.0,-111500000.0,-8100000.0,-103400000.0,0.0,0.0,3300000.0,3300000.0,1166800000.0,828600000.0,338200000.0,338200000.0,0.0,-1068300000.0,-1068300000.0,-305200000.0,-760200000.0,399200000.0,399200000.0,-89000000.0,-258700000.0,-10300000.0,-29900000.0,32000000.0,32000000.0,257300000.0,257300000.0,3400000.0,191900000.0,2023-12-31
