preferred_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,total_partnership_capital,limited_partnership_capital,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,derivative_product_liabilities,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,dueto_related_parties_non_current,tradeand_other_payables_non_current,non_current_deferred_liabilities,non_current_deferred_revenue,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,long_term_provisions,current_liabilities,other_current_liabilities,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,commercial_paper,current_provisions,payables_and_accrued_expenses,current_accrued_expenses,interest_payable,payables,dueto_related_parties_current,dividends_payable,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_deferred_assets,non_current_deferred_taxes_assets,duefrom_related_parties_non_current,non_current_accounts_receivable,financial_assets,investments_and_advances,investmentin_financial_assets,available_for_sale_securities,long_term_equity_investment,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,gross_ppe,other_properties,current_assets,other_current_assets,hedging_assets_current,assets_held_for_sale_current,restricted_cash,prepaid_assets,inventory,receivables,other_receivables,duefrom_related_parties_current,taxes_receivable,accounts_receivable,cash_cash_equivalents_and_short_term_investments,other_short_term_investments,cash_and_cash_equivalents,cash_equivalents,cash_financial,date,construction_in_progress
38000000.0,275358750.0,275358750.0,24120000000.0,25409000000.0,3121000000.0,29706000000.0,-760000000.0,-1735000000.0,559000000.0,4856000000.0,27430000000.0,26286000000.0,21430000000.0,0.0,4856000000.0,4856000000.0,37825000000.0,32882000000.0,1812000000.0,1670000000.0,51000000.0,51000000.0,1000000.0,0.0,7169000000.0,662000000.0,6507000000.0,23100000000.0,526000000.0,22574000000.0,600000000.0,4943000000.0,910000000.0,2309000000.0,33000000.0,2276000000.0,2027000000.0,249000000.0,83000000.0,1641000000.0,646000000.0,153000000.0,995000000.0,588000000.0,53000000.0,78000000.0,78000000.0,276000000.0,64111000000.0,59928000000.0,138000000.0,176000000.0,176000000.0,128000000.0,704000000.0,1500000000.0,2892000000.0,1500000000.0,1500000000.0,1392000000.0,1735000000.0,209000000.0,1526000000.0,54283000000.0,54283000000.0,246000000.0,4183000000.0,86000000.0,125000000.0,938000000.0,1016000000.0,113000000.0,42000000.0,1133000000.0,137000000.0,123000000.0,147000000.0,672000000.0,855000000.0,125000000.0,730000000.0,2000000.0,728000000.0,2022-12-31,
38000000.0,275432611.0,275432611.0,24283000000.0,25222000000.0,3029000000.0,29981000000.0,-1319000000.0,-1764000000.0,34000000.0,4793000000.0,27590000000.0,26912000000.0,22119000000.0,0.0,4793000000.0,4793000000.0,37885000000.0,33058000000.0,3019000000.0,,,,,,6615000000.0,,6615000000.0,22797000000.0,,22797000000.0,627000000.0,4827000000.0,637000000.0,2425000000.0,34000000.0,2391000000.0,2211000000.0,180000000.0,27000000.0,1738000000.0,684000000.0,200000000.0,1054000000.0,683000000.0,55000000.0,85000000.0,85000000.0,231000000.0,64797000000.0,61289000000.0,794000000.0,209000000.0,209000000.0,,,,3545000000.0,1942000000.0,1942000000.0,1603000000.0,1764000000.0,205000000.0,1559000000.0,54977000000.0,54977000000.0,237000000.0,3508000000.0,101000000.0,,262000000.0,648000000.0,160000000.0,46000000.0,1247000000.0,135000000.0,219000000.0,139000000.0,697000000.0,1044000000.0,139000000.0,905000000.0,103000000.0,802000000.0,2023-03-31,
38000000.0,288846874.0,288846874.0,23494000000.0,24449000000.0,3468000000.0,29494000000.0,-338000000.0,-1611000000.0,34000000.0,5079000000.0,28037000000.0,28512000000.0,23433000000.0,0.0,5079000000.0,5079000000.0,37389000000.0,33433000000.0,2974000000.0,,,,,,6876000000.0,,6876000000.0,22958000000.0,,22958000000.0,625000000.0,3956000000.0,762000000.0,1491000000.0,34000000.0,1457000000.0,1457000000.0,0.0,31000000.0,1672000000.0,665000000.0,191000000.0,1007000000.0,686000000.0,58000000.0,44000000.0,44000000.0,219000000.0,65901000000.0,62283000000.0,823000000.0,211000000.0,211000000.0,,,,3376000000.0,1732000000.0,1732000000.0,1644000000.0,1611000000.0,8000000.0,1603000000.0,56262000000.0,56262000000.0,236000000.0,3618000000.0,113000000.0,,263000000.0,752000000.0,140000000.0,40000000.0,1216000000.0,145000000.0,211000000.0,147000000.0,652000000.0,1094000000.0,173000000.0,921000000.0,58000000.0,863000000.0,2023-06-30,
38000000.0,288476452.0,288476452.0,23590000000.0,24407000000.0,3364000000.0,29297000000.0,-969000000.0,-1562000000.0,36000000.0,4926000000.0,27596000000.0,28319000000.0,23393000000.0,0.0,4926000000.0,4926000000.0,37244000000.0,33166000000.0,2958000000.0,,,,,,6931000000.0,,6931000000.0,22670000000.0,,22670000000.0,607000000.0,4078000000.0,442000000.0,1737000000.0,36000000.0,1701000000.0,1575000000.0,126000000.0,65000000.0,1834000000.0,755000000.0,251000000.0,1079000000.0,681000000.0,58000000.0,32000000.0,32000000.0,308000000.0,65563000000.0,62454000000.0,837000000.0,181000000.0,181000000.0,,,,3437000000.0,1730000000.0,1730000000.0,1707000000.0,1562000000.0,7000000.0,1555000000.0,56437000000.0,56437000000.0,224000000.0,3109000000.0,161000000.0,,0.0,688000000.0,90000000.0,41000000.0,1182000000.0,147000000.0,212000000.0,153000000.0,610000000.0,947000000.0,166000000.0,781000000.0,50000000.0,731000000.0,2023-09-30,
38000000.0,287164340.0,287164340.0,28812000000.0,30470000000.0,2764000000.0,34425000000.0,-3428000000.0,-1959000000.0,768000000.0,4723000000.0,29490000000.0,29979000000.0,25256000000.0,0.0,4723000000.0,4723000000.0,46149000000.0,38111000000.0,2620000000.0,,66000000.0,66000000.0,705000000.0,0.0,7854000000.0,680000000.0,7174000000.0,25494000000.0,727000000.0,24767000000.0,1268000000.0,8038000000.0,687000000.0,4976000000.0,41000000.0,4935000000.0,4752000000.0,183000000.0,42000000.0,2333000000.0,1011000000.0,301000000.0,1322000000.0,835000000.0,58000000.0,41000000.0,41000000.0,388000000.0,76128000000.0,71518000000.0,165000000.0,244000000.0,244000000.0,135000000.0,831000000.0,,4314000000.0,1768000000.0,1768000000.0,2546000000.0,1959000000.0,15000000.0,1944000000.0,64005000000.0,64005000000.0,197000000.0,4610000000.0,127000000.0,,0.0,739000000.0,23000000.0,111000000.0,2521000000.0,187000000.0,1443000000.0,168000000.0,662000000.0,1089000000.0,199000000.0,890000000.0,69000000.0,821000000.0,2023-12-31,4916000000.0
