free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,dividends_received_cfi,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,dividend_received_cfo,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
1302000000.0,-768000000.0,-380000000.0,-1846000000.0,53000000.0,-331000000.0,140000000.0,113000000.0,3192000000.0,3375000000.0,43000000.0,-226000000.0,-1281000000.0,-1281000000.0,-177000000.0,-715000000.0,-768000000.0,53000000.0,-389000000.0,-183000000.0,-206000000.0,-380000000.0,174000000.0,-578000000.0,-578000000.0,,28000000.0,3000000.0,10000000.0,-7000000.0,-278000000.0,28000000.0,-306000000.0,-331000000.0,1633000000.0,1633000000.0,15000000.0,135000000.0,28000000.0,406000000.0,406000000.0,406000000.0,-50000000.0,-249000000.0,-249000000.0,2000000.0,79000000.0,14000000.0,-156000000.0,-156000000.0,771000000.0,771000000.0,433000000.0,433000000.0,338000000.0,-25000000.0,2000000.0,-27000000.0,798000000.0,2022-12-31
791000000.0,-1530000000.0,-424000000.0,2071000000.0,29000000.0,-339000000.0,222000000.0,291000000.0,2876000000.0,3192000000.0,17000000.0,-333000000.0,-1149000000.0,-1149000000.0,-514000000.0,-1501000000.0,-1530000000.0,29000000.0,866000000.0,-781000000.0,1647000000.0,-424000000.0,2071000000.0,-314000000.0,-314000000.0,-4000000.0,34000000.0,-5000000.0,0.0,-5000000.0,0.0,0.0,,-339000000.0,1130000000.0,1130000000.0,11000000.0,-273000000.0,32000000.0,-336000000.0,-336000000.0,-336000000.0,-224000000.0,255000000.0,255000000.0,9000000.0,93000000.0,,-87000000.0,-87000000.0,785000000.0,785000000.0,433000000.0,433000000.0,352000000.0,16000000.0,12000000.0,4000000.0,576000000.0,2023-03-31
538000000.0,-1073000000.0,-554000000.0,1089000000.0,24000000.0,-340000000.0,147000000.0,591000000.0,2856000000.0,2876000000.0,2000000.0,-22000000.0,-601000000.0,-601000000.0,-101000000.0,-1049000000.0,-1073000000.0,24000000.0,549000000.0,14000000.0,535000000.0,-554000000.0,1089000000.0,-299000000.0,-299000000.0,2000000.0,45000000.0,-6000000.0,0.0,-6000000.0,0.0,0.0,,-340000000.0,878000000.0,878000000.0,19000000.0,-650000000.0,-83000000.0,-237000000.0,-237000000.0,-237000000.0,-206000000.0,-124000000.0,-124000000.0,10000000.0,106000000.0,,-99000000.0,-99000000.0,800000000.0,800000000.0,435000000.0,435000000.0,365000000.0,-3000000.0,-3000000.0,0.0,695000000.0,2023-06-30
1204000000.0,-1187000000.0,-674000000.0,2028000000.0,15000000.0,-355000000.0,334000000.0,84000000.0,3005000000.0,2856000000.0,-27000000.0,176000000.0,-1286000000.0,-1286000000.0,-203000000.0,-1172000000.0,-1187000000.0,15000000.0,89000000.0,-1265000000.0,1354000000.0,-674000000.0,2028000000.0,-97000000.0,-97000000.0,-1000000.0,31000000.0,-4000000.0,0.0,-4000000.0,232000000.0,232000000.0,0.0,-355000000.0,1559000000.0,1559000000.0,12000000.0,56000000.0,-126000000.0,270000000.0,270000000.0,270000000.0,-76000000.0,-12000000.0,-12000000.0,9000000.0,76000000.0,,-158000000.0,-158000000.0,769000000.0,769000000.0,393000000.0,393000000.0,376000000.0,-174000000.0,2000000.0,-176000000.0,969000000.0,2023-09-30
1241000000.0,-1037000000.0,-1363000000.0,379000000.0,33000000.0,-354000000.0,176000000.0,253000000.0,2963000000.0,3005000000.0,41000000.0,-83000000.0,-1320000000.0,-1320000000.0,92000000.0,-1004000000.0,-1037000000.0,33000000.0,-408000000.0,576000000.0,-984000000.0,-1363000000.0,379000000.0,-358000000.0,-358000000.0,0.0,26000000.0,-19000000.0,5000000.0,-24000000.0,-11000000.0,2000000.0,-13000000.0,-354000000.0,1595000000.0,1595000000.0,13000000.0,-45000000.0,86000000.0,249000000.0,249000000.0,249000000.0,-284000000.0,-96000000.0,-96000000.0,62000000.0,67000000.0,,-167000000.0,-167000000.0,767000000.0,767000000.0,381000000.0,381000000.0,386000000.0,9000000.0,4000000.0,5000000.0,889000000.0,2023-12-31
411000000.0,-1674000000.0,-987000000.0,2743000000.0,39000000.0,-420000000.0,335000000.0,700000000.0,3191000000.0,2963000000.0,-17000000.0,245000000.0,-189000000.0,-189000000.0,174000000.0,-1635000000.0,-1674000000.0,39000000.0,1272000000.0,-484000000.0,1756000000.0,-987000000.0,2743000000.0,-397000000.0,-397000000.0,1000000.0,22000000.0,0.0,3000000.0,-3000000.0,,,,-420000000.0,831000000.0,831000000.0,8000000.0,-808000000.0,-39000000.0,-457000000.0,-457000000.0,-457000000.0,-315000000.0,3000000.0,3000000.0,21000000.0,86000000.0,14000000.0,-24000000.0,-24000000.0,774000000.0,774000000.0,373000000.0,373000000.0,401000000.0,8000000.0,8000000.0,0.0,752000000.0,2024-03-31
