free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,net_investment_properties_purchase_and_sale,purchase_of_investment_properties,net_business_purchase_and_sale,sale_of_business,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,amortization_cash_flow,amortization_of_intangibles,depreciation,operating_gains_losses,gain_loss_on_investment_securities,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
53336000.0,-74288000.0,-17839000.0,159000000.0,-116946000.0,204524000.0,188445000.0,866000.0,15213000.0,48596000.0,48596000.0,,10974000.0,-41600000.0,,-74288000.0,-74288000.0,154035000.0,12874000.0,141161000.0,-17839000.0,159000000.0,-203665000.0,-203665000.0,-122000.0,0.0,0.0,-8226000.0,-8226000.0,-78371000.0,10699000.0,-89070000.0,-116946000.0,170282000.0,170282000.0,-8377000.0,20239000.0,-10828000.0,54176000.0,54176000.0,-71964000.0,-71964000.0,1669000.0,3646000.0,5296000.0,-3831000.0,-3831000.0,74239000.0,74239000.0,4296000.0,4296000.0,69943000.0,5224000.0,0.0,5224000.0,92416000.0,2022-12-31
141669000.0,-165950000.0,-13824000.0,408383000.0,-77903000.0,166114000.0,204524000.0,20000.0,-38430000.0,-163108000.0,-163108000.0,-352544000.0,8763000.0,-41207000.0,-41207000.0,-165950000.0,-165950000.0,387830000.0,-6729000.0,394559000.0,-13824000.0,408383000.0,-94894000.0,-94894000.0,-1366000.0,,,-16666000.0,-16666000.0,1041000.0,9741000.0,-8700000.0,-77903000.0,219572000.0,219572000.0,-4398000.0,42640000.0,-17421000.0,1977000.0,1977000.0,-31594000.0,-31594000.0,1697000.0,4478000.0,1906000.0,-492000.0,-492000.0,71183000.0,71183000.0,4731000.0,4731000.0,66452000.0,369000.0,,-691000.0,144829000.0,2023-03-31
44967000.0,-86166000.0,-399848000.0,165050000.0,-99104000.0,176801000.0,166114000.0,1310000.0,9377000.0,-18491000.0,-18491000.0,345073000.0,5801000.0,-40780000.0,-40780000.0,-86166000.0,-86166000.0,-242419000.0,-7621000.0,-234798000.0,-399848000.0,165050000.0,-116203000.0,-116203000.0,3587000.0,,,-768000.0,-768000.0,-19918000.0,10806000.0,-30724000.0,-99104000.0,144071000.0,144071000.0,-76115000.0,47410000.0,-18882000.0,-33243000.0,-33243000.0,-71400000.0,-71400000.0,1711000.0,3671000.0,1483000.0,8902000.0,8902000.0,78967000.0,78967000.0,4625000.0,4625000.0,74342000.0,-6900000.0,,-6954000.0,132352000.0,2023-06-30
137070000.0,-88163000.0,-119381000.0,164000000.0,-90745000.0,176926000.0,176801000.0,-1628000.0,1753000.0,-80570000.0,-80570000.0,0.0,1542000.0,-43556000.0,-43556000.0,-88163000.0,-88163000.0,49607000.0,4988000.0,44619000.0,-119381000.0,164000000.0,-145492000.0,-145492000.0,-152000.0,0.0,0.0,-23650000.0,-23650000.0,-30945000.0,2166000.0,-33111000.0,-90745000.0,227815000.0,227815000.0,-136160000.0,27231000.0,-125384000.0,9305000.0,9305000.0,-47312000.0,-47312000.0,1725000.0,3637000.0,3608000.0,158376000.0,158376000.0,77128000.0,77128000.0,4802000.0,4802000.0,72326000.0,-2542000.0,,-2542000.0,122043000.0,2023-09-30
183544000.0,-204565000.0,-104632000.0,220000000.0,-94041000.0,224761000.0,176926000.0,2020000.0,45815000.0,-118973000.0,-118973000.0,0.0,8075000.0,-42440000.0,,-204565000.0,-204565000.0,119957000.0,4589000.0,115368000.0,-104632000.0,220000000.0,-112797000.0,-112797000.0,-6606000.0,,,-15325000.0,-15325000.0,3175000.0,3175000.0,0.0,-94041000.0,277585000.0,277585000.0,20460000.0,10215000.0,30106000.0,12285000.0,12285000.0,-32146000.0,-32146000.0,1738000.0,3637000.0,4248000.0,24730000.0,24730000.0,83964000.0,83964000.0,4578000.0,4578000.0,79386000.0,371000.0,,371000.0,138437000.0,2023-12-31
