free_cash_flow,repurchase_of_capital_stock,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,proceeds_from_stock_option_exercised,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,net_business_purchase_and_sale,purchase_of_business,net_intangibles_purchase_and_sale,purchase_of_intangibles,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_prepaid_assets,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,net_income_from_continuing_operations,date
-181768000.0,-3507000.0,0.0,-33310000.0,0.0,1778825000.0,1964006000.0,0.0,-185181000.0,111000.0,111000.0,3618000.0,-3507000.0,-3507000.0,0.0,0.0,0.0,-36834000.0,-36834000.0,-3524000.0,,,0.0,0.0,-20811000.0,-20811000.0,-12499000.0,-12499000.0,-148458000.0,-148458000.0,-99620000.0,606000.0,12975000.0,-22764000.0,-22764000.0,-33964000.0,,,-8480000.0,-81957000.0,-11328000.0,-2274000.0,130163000.0,4644000.0,4644000.0,48623000.0,48623000.0,12703000.0,416000.0,12287000.0,-242697000.0,2022-12-31
-229367000.0,-27358000.0,,-27875000.0,0.0,1524603000.0,1778825000.0,,-254222000.0,-25166000.0,-25166000.0,2192000.0,-27358000.0,-27358000.0,,,,-27564000.0,-27564000.0,311000.0,,,,,-20781000.0,-20781000.0,-7094000.0,-7094000.0,-201492000.0,-201492000.0,13068000.0,1864000.0,-14192000.0,-6292000.0,-6292000.0,-6292000.0,,,-13533000.0,45221000.0,9674000.0,-2569000.0,117400000.0,2254000.0,2254000.0,48213000.0,48213000.0,17290000.0,119000.0,17171000.0,-397148000.0,2023-03-31
-40741000.0,-13826000.0,,-23020000.0,0.0,1494812000.0,1524603000.0,,-29791000.0,-12682000.0,-12682000.0,1144000.0,-13826000.0,-13826000.0,,,,612000.0,612000.0,-793000.0,,,,,-20465000.0,-20465000.0,-2555000.0,-2555000.0,-17721000.0,-17721000.0,-96792000.0,-407000.0,-65727000.0,-74216000.0,-74216000.0,-73641000.0,,,18553000.0,25005000.0,9622000.0,-1158000.0,89193000.0,-261000.0,-261000.0,48264000.0,48264000.0,20303000.0,323000.0,19980000.0,-77270000.0,2023-06-30
105428000.0,-18167000.0,,-39967000.0,0.0,1587580000.0,1494812000.0,,92768000.0,-12661000.0,-12661000.0,5506000.0,-18167000.0,-18167000.0,,,,-39966000.0,-39966000.0,1000.0,0.0,0.0,0.0,0.0,-29731000.0,-29731000.0,-10236000.0,-10236000.0,145395000.0,145395000.0,288378000.0,450000.0,255192000.0,157950000.0,157950000.0,158980000.0,-1030000.0,-1030000.0,-29760000.0,-95454000.0,4878000.0,1229000.0,78353000.0,2534000.0,2534000.0,50245000.0,50245000.0,7759000.0,8000.0,7751000.0,-283103000.0,2023-09-30
49544000.0,-20698000.0,,-22523000.0,0.0,1623493000.0,1587580000.0,,35913000.0,-12712000.0,-12712000.0,7986000.0,-20698000.0,-20698000.0,,,,-23442000.0,-23442000.0,-919000.0,0.0,0.0,0.0,0.0,-21506000.0,-21506000.0,-1017000.0,-1017000.0,72067000.0,72067000.0,-69772000.0,4651000.0,4491000.0,26151000.0,,,,,7836000.0,-112901000.0,-20616000.0,3438000.0,113517000.0,1322000.0,1322000.0,55198000.0,55198000.0,12985000.0,269000.0,12716000.0,-44621000.0,2023-12-31
