free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,gain_loss_on_investment_securities,net_foreign_currency_exchange_gain_loss,gain_loss_on_sale_of_ppe,net_income_from_continuing_operations,date,interest_paid_cff,cash_dividends_paid
104336000.0,-236111000.0,-81023000.0,201131000.0,,-96084000.0,42232000.0,7494000.0,17774000.0,15442000.0,960000.0,1372000.0,-115645000.0,-115645000.0,-57000.0,-224881000.0,-236111000.0,,120108000.0,120108000.0,-81023000.0,201131000.0,-83403000.0,-83403000.0,,,-5889000.0,6068000.0,-11957000.0,-77514000.0,18570000.0,-96084000.0,200420000.0,200420000.0,-25006000.0,-9189000.0,-34122000.0,,,9595000.0,1278000.0,7432000.0,7432000.0,1967000.0,6985000.0,8817000.0,44037000.0,44037000.0,86136000.0,86136000.0,-8916000.0,,582000.0,-9498000.0,86400000.0,2022-12-31,,
94901000.0,-215098000.0,-561799000.0,363800000.0,68000.0,-53864000.0,39570000.0,5653000.0,15918000.0,17774000.0,517000.0,-2373000.0,-423087000.0,-423087000.0,-10058000.0,-215030000.0,-215098000.0,68000.0,-197999000.0,-197999000.0,-561799000.0,363800000.0,271949000.0,271949000.0,-7715000.0,-7715000.0,325489000.0,403992000.0,-78503000.0,-45825000.0,8039000.0,-53864000.0,148765000.0,148765000.0,-50129000.0,-3082000.0,-32694000.0,-32694000.0,-32694000.0,-3049000.0,-350000.0,-10954000.0,-10954000.0,-172248000.0,8150000.0,8803000.0,63699000.0,63699000.0,76329000.0,76329000.0,3277000.0,7715000.0,-1042000.0,-3396000.0,210884000.0,2023-03-31,,
142121000.0,-241199000.0,-121053000.0,264738000.0,344000.0,-60034000.0,46553000.0,9402000.0,7660000.0,15918000.0,229000.0,-8487000.0,-97170000.0,-97170000.0,0.0,-240855000.0,-241199000.0,344000.0,143685000.0,143685000.0,-121053000.0,264738000.0,-113472000.0,-113472000.0,0.0,0.0,-70918000.0,0.0,-70918000.0,-42554000.0,17480000.0,-60034000.0,202155000.0,202155000.0,-12648000.0,13135000.0,12989000.0,12989000.0,12989000.0,838000.0,-1923000.0,-37687000.0,-37687000.0,3847000.0,9348000.0,13390000.0,26976000.0,26976000.0,81796000.0,81796000.0,-8283000.0,0.0,12000.0,-8295000.0,87729000.0,2023-06-30,,
122047000.0,-221869000.0,-607569000.0,1023062000.0,,-68951000.0,49178000.0,7709000.0,5789000.0,7660000.0,-45000.0,-1826000.0,183175000.0,183175000.0,-4113000.0,-222281000.0,-221869000.0,,415493000.0,415493000.0,-607569000.0,1023062000.0,-375999000.0,-375999000.0,0.0,0.0,-332769000.0,0.0,-332769000.0,-43230000.0,25721000.0,-68951000.0,190998000.0,190998000.0,-27060000.0,16261000.0,-6813000.0,,,-1561000.0,1673000.0,-36620000.0,-36620000.0,3916000.0,8636000.0,15886000.0,27780000.0,27780000.0,84802000.0,84802000.0,-14478000.0,0.0,87000.0,-14565000.0,91516000.0,2023-09-30,,
152958000.0,-140016000.0,-201432000.0,259630000.0,,-66364000.0,49562000.0,10185000.0,10958000.0,5789000.0,181000.0,4988000.0,-81853000.0,-81853000.0,0.0,-139518000.0,-140016000.0,,58198000.0,58198000.0,-201432000.0,259630000.0,-132481000.0,-132481000.0,0.0,0.0,-79439000.0,0.0,-79439000.0,-53042000.0,13322000.0,-66364000.0,219322000.0,219322000.0,-1974000.0,-5346000.0,11682000.0,,,-14538000.0,-2676000.0,8904000.0,8904000.0,3031000.0,8352000.0,11571000.0,23186000.0,23186000.0,95727000.0,95727000.0,-6899000.0,,7284000.0,-6468000.0,86328000.0,2023-12-31,-80000.0,0.0
