free_cash_flow,repayment_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,proceeds_from_stock_option_exercised,net_common_stock_issuance,common_stock_issuance,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_investment_purchase_and_sale,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,unrealized_gain_loss_on_investment_securities,provisionand_write_offof_assets,asset_impairment_charge,depreciation_amortization_depletion,depreciation_and_amortization,depreciation,operating_gains_losses,net_foreign_currency_exchange_gain_loss,net_income_from_continuing_operations,date,net_other_financing_charges
-58025000.0,-2500000.0,0.0,-65378000.0,1357000.0,372000.0,1961956000.0,2020351000.0,1365000.0,-59760000.0,-1735000.0,-1735000.0,765000.0,0.0,0.0,-2500000.0,-2500000.0,-2500000.0,-65378000.0,-65378000.0,0.0,0.0,0.0,0.0,-65378000.0,-65378000.0,7353000.0,7353000.0,24458000.0,-283686000.0,10403000.0,72658000.0,256415000.0,271775000.0,-15360000.0,-15360000.0,-764000.0,12505000.0,-43073000.0,-43073000.0,71302000.0,104277000.0,4088000.0,1612000.0,,27389000.0,27389000.0,27389000.0,3922000.0,3922000.0,-237195000.0,2022-12-31,
-207655000.0,-80000000.0,,-54243000.0,867000.0,1452000.0,1670765000.0,1961956000.0,573000.0,-291764000.0,-79109000.0,-79109000.0,891000.0,,,-80000000.0,-80000000.0,-80000000.0,-59243000.0,-59243000.0,-5000000.0,-5000000.0,,,-54243000.0,-54243000.0,-153412000.0,-153412000.0,-141008000.0,-48850000.0,-1688000.0,4008000.0,-152559000.0,-92504000.0,-60055000.0,-60055000.0,4964000.0,-2491000.0,55608000.0,55608000.0,49378000.0,96472000.0,-3210000.0,1890000.0,4338000.0,30937000.0,30937000.0,30937000.0,1395000.0,1395000.0,-193604000.0,2023-03-31,
128980000.0,0.0,,-18073000.0,4000.0,2503000.0,1795974000.0,1670765000.0,616000.0,124593000.0,613000.0,613000.0,613000.0,,,0.0,0.0,0.0,-23073000.0,-23073000.0,-5000000.0,-5000000.0,,,-18073000.0,-18073000.0,147053000.0,147053000.0,77024000.0,-60386000.0,-5140000.0,371000.0,132561000.0,215000.0,132346000.0,132346000.0,-1228000.0,16024000.0,-5178000.0,-5178000.0,52712000.0,89579000.0,120000.0,1072000.0,0.0,33776000.0,33776000.0,33776000.0,365000.0,365000.0,-107595000.0,2023-06-30,
239105000.0,0.0,,-6783000.0,15000.0,1072000.0,2044121000.0,1795974000.0,-4153000.0,252300000.0,13195000.0,13195000.0,13195000.0,,,0.0,0.0,0.0,-6783000.0,-6783000.0,0.0,0.0,,,-6783000.0,-6783000.0,245888000.0,245888000.0,168437000.0,-77341000.0,-8383000.0,1069000.0,264999000.0,162506000.0,102493000.0,102493000.0,12267000.0,-12160000.0,-12014000.0,-12014000.0,51839000.0,91305000.0,-644000.0,-985000.0,230827000.0,33471000.0,33471000.0,33471000.0,1709000.0,1709000.0,-330071000.0,2023-09-30,
12807000.0,0.0,,-3520000.0,29000.0,1605000.0,2066604000.0,2044121000.0,5618000.0,16865000.0,4058000.0,4058000.0,4058000.0,,,0.0,0.0,0.0,-3520000.0,-3520000.0,0.0,0.0,,,-3520000.0,-3520000.0,16327000.0,16327000.0,-111719000.0,-69737000.0,-13884000.0,-6040000.0,60888000.0,-12503000.0,73391000.0,73391000.0,-945000.0,13352000.0,-95353000.0,-95353000.0,52413000.0,92774000.0,-614000.0,-303000.0,34237000.0,29842000.0,29842000.0,29842000.0,-2012000.0,-2012000.0,-78291000.0,2023-12-31,
46011000.0,0.0,,-672000.0,29000.0,2144000.0,2096441000.0,2066604000.0,-2230000.0,32067000.0,-13944000.0,-13944000.0,8262000.0,,,0.0,0.0,0.0,-672000.0,-672000.0,0.0,0.0,,,-672000.0,-672000.0,46683000.0,46683000.0,-73853000.0,-51647000.0,-12534000.0,-4763000.0,-108672000.0,-109591000.0,919000.0,919000.0,6665000.0,-2402000.0,99500000.0,99500000.0,47143000.0,94632000.0,-574000.0,-7000.0,851000.0,28349000.0,28349000.0,28349000.0,997000.0,997000.0,-50855000.0,2024-03-31,-22206000.0
