free_cash_flow,repayment_of_debt,issuance_of_debt,capital_expenditure,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,interest_paid_cff,cash_dividends_paid,common_stock_dividend_paid,net_issuance_payments_of_debt,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,interest_received_cfi,dividends_received_cfi,net_investment_purchase_and_sale,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_intangibles_purchase_and_sale,purchase_of_intangibles,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,taxes_refund_paid,change_in_working_capital,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,asset_impairment_charge,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,earnings_losses_from_equity_investments,net_foreign_currency_exchange_gain_loss,net_income_from_continuing_operations,date
4215340000.0,149650000.0,6089000000.0,-6711044000.0,40277000000.0,39205826000.0,-832261000.0,1903162000.0,-1499269000.0,-1499269000.0,-521144000.0,-1517346000.0,-5699429000.0,-5699429000.0,6238650000.0,6238650000.0,149650000.0,6089000000.0,-7523953000.0,-7523953000.0,-903051000.0,805495000.0,16000000.0,-558000000.0,-558000000.0,-235293000.0,-235293000.0,-618294000.0,-618294000.0,-6030810000.0,61940000.0,-6092750000.0,10926384000.0,11526396000.0,-9686924000.0,416038000.0,1394258000.0,1394258000.0,1353258000.0,968205000.0,-1008425000.0,-1008425000.0,2182766000.0,131362000.0,2492119000.0,2492119000.0,492566000.0,-92470000.0,324000000.0,13903525000.0,2022-12-31
