treasury_shares_number,ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,other_equity_adjustments,treasury_stock,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,employee_benefits,non_current_pension_and_other_postretirement_benefit_plans,non_current_deferred_liabilities,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,other_current_liabilities,current_deferred_liabilities,current_deferred_revenue,current_debt_and_capital_lease_obligation,current_capital_lease_obligation,current_debt,other_current_borrowings,pensionand_other_post_retirement_benefit_plans_current,payables_and_accrued_expenses,current_accrued_expenses,payables,total_tax_payable,income_tax_payable,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,defined_pension_benefit,non_current_deferred_assets,non_current_deferred_taxes_assets,non_current_accounts_receivable,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,current_assets,other_current_assets,prepaid_assets,inventory,inventories_adjustments_allowances,finished_goods,work_in_process,raw_materials,receivables,other_receivables,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,date
14442386.0,53002580.0,67444966.0,443800000.0,1265100000.0,3160400000.0,5682300000.0,2397300000.0,3160400000.0,64100000.0,4481300000.0,5665100000.0,4503500000.0,22200000.0,4481300000.0,-528300000.0,-528300000.0,1853900000.0,6296200000.0,499900000.0,67400000.0,67400000.0,0.0,2469300000.0,1497700000.0,85100000.0,102000000.0,102000000.0,82100000.0,82100000.0,1228500000.0,44700000.0,1183800000.0,971600000.0,73800000.0,57100000.0,57100000.0,36600000.0,19400000.0,17200000.0,17200000.0,98600000.0,705500000.0,357400000.0,348100000.0,61100000.0,33400000.0,287000000.0,6972800000.0,3603900000.0,13700000.0,70600000.0,70000000.0,70000000.0,1554600000.0,1320900000.0,275600000.0,1045300000.0,574100000.0,-1024000000.0,1598100000.0,61500000.0,1069300000.0,434700000.0,32600000.0,3368900000.0,144800000.0,,1033100000.0,-108600000.0,882200000.0,77200000.0,182300000.0,1433800000.0,,1433800000.0,-52400000.0,1486200000.0,757200000.0,757200000.0,2022-12-31
14520364.0,52930412.0,67450776.0,368400000.0,1247100000.0,3286300000.0,5812400000.0,2482200000.0,3286300000.0,44900000.0,4610200000.0,5794200000.0,4632400000.0,22200000.0,4610200000.0,-510600000.0,-510600000.0,1905000000.0,6458100000.0,500200000.0,67500000.0,67500000.0,0.0,2493200000.0,1494200000.0,84400000.0,95600000.0,95600000.0,85300000.0,85300000.0,1228900000.0,44900000.0,1184000000.0,999000000.0,72500000.0,,,18200000.0,,18200000.0,18200000.0,68600000.0,839700000.0,556600000.0,283100000.0,,,283100000.0,7125600000.0,3644400000.0,12900000.0,71800000.0,73100000.0,73100000.0,1584900000.0,1323900000.0,273300000.0,1050600000.0,577800000.0,-1040400000.0,1618200000.0,61500000.0,1085400000.0,438400000.0,32900000.0,3481200000.0,138000000.0,,1049100000.0,-108900000.0,895100000.0,76200000.0,186700000.0,1460300000.0,,1460300000.0,-52900000.0,1513200000.0,833800000.0,833800000.0,2023-03-31
14552727.0,52898169.0,67450896.0,330700000.0,1252400000.0,3439000000.0,5959100000.0,2571100000.0,3439000000.0,50400000.0,4757100000.0,5941300000.0,4779300000.0,22200000.0,4757100000.0,-510700000.0,-510700000.0,1956400000.0,6635600000.0,521100000.0,67500000.0,67500000.0,0.0,2451100000.0,1488800000.0,87000000.0,87800000.0,87800000.0,79400000.0,79400000.0,1234600000.0,50400000.0,1184200000.0,962300000.0,73700000.0,,,17800000.0,,17800000.0,17800000.0,85100000.0,785700000.0,511500000.0,274200000.0,,,274200000.0,7230400000.0,3697000000.0,13000000.0,73600000.0,75400000.0,75400000.0,1625100000.0,1318100000.0,269500000.0,1048600000.0,591800000.0,-1047200000.0,1639000000.0,68100000.0,1098800000.0,438900000.0,33200000.0,3533400000.0,129000000.0,129000000.0,1046100000.0,-110100000.0,892200000.0,77000000.0,187000000.0,1487000000.0,,1487000000.0,-55000000.0,1542000000.0,871300000.0,871300000.0,2023-06-30
14670996.0,52779950.0,67450946.0,242400000.0,1252300000.0,3531300000.0,6031900000.0,2623100000.0,3531300000.0,50600000.0,4830200000.0,6014600000.0,4852400000.0,22200000.0,4830200000.0,-563300000.0,-563300000.0,1998000000.0,6792300000.0,531700000.0,67500000.0,67500000.0,0.0,2451900000.0,1470000000.0,82700000.0,79500000.0,79500000.0,72800000.0,72800000.0,1235000000.0,50600000.0,1184400000.0,981900000.0,76000000.0,,,17300000.0,,17300000.0,17300000.0,96100000.0,792500000.0,508200000.0,284300000.0,,,284300000.0,7304300000.0,3699300000.0,12800000.0,72700000.0,75600000.0,75600000.0,1645800000.0,1298900000.0,263000000.0,1035900000.0,593500000.0,-1044400000.0,1637900000.0,68700000.0,1100600000.0,436000000.0,32600000.0,3605000000.0,118900000.0,,1032900000.0,-113900000.0,889200000.0,78800000.0,178800000.0,1493900000.0,717100000.0,776800000.0,-33800000.0,810600000.0,959300000.0,959300000.0,2023-09-30
14756982.0,52694017.0,67450999.0,198700000.0,1278600000.0,3705000000.0,6271500000.0,2710400000.0,3705000000.0,78400000.0,5071300000.0,6255900000.0,5093400000.0,22100000.0,5071300000.0,-449500000.0,-449500000.0,2040700000.0,6948500000.0,545500000.0,67500000.0,67500000.0,0.0,2451500000.0,1509900000.0,87400000.0,104100000.0,104100000.0,79200000.0,79200000.0,1239200000.0,54600000.0,1184600000.0,941600000.0,73300000.0,58400000.0,58400000.0,39400000.0,23800000.0,15600000.0,15600000.0,102900000.0,667600000.0,363100000.0,304500000.0,66500000.0,35300000.0,238000000.0,7544900000.0,3892900000.0,14000000.0,130500000.0,76000000.0,76000000.0,1692100000.0,1366300000.0,268900000.0,1097400000.0,614000000.0,-1031100000.0,1645100000.0,74700000.0,1083100000.0,452800000.0,34500000.0,3652000000.0,138400000.0,,1005900000.0,-115900000.0,874600000.0,76100000.0,171100000.0,1506200000.0,714900000.0,791300000.0,-34900000.0,826200000.0,1001500000.0,1001500000.0,2023-12-31
14737944.0,52718493.0,67456437.0,79100000.0,1254600000.0,3792000000.0,6341100000.0,2786400000.0,3792000000.0,54500000.0,5141000000.0,6325900000.0,5163300000.0,22300000.0,5141000000.0,-493300000.0,-493300000.0,2073700000.0,7113100000.0,527400000.0,67500000.0,67500000.0,0.0,2503500000.0,1513800000.0,89600000.0,96500000.0,96500000.0,88300000.0,88300000.0,1239400000.0,54500000.0,1184900000.0,989700000.0,73700000.0,,,15200000.0,,15200000.0,15200000.0,67900000.0,832900000.0,575500000.0,257400000.0,,,257400000.0,7666800000.0,3890700000.0,19600000.0,130400000.0,78400000.0,78400000.0,1704200000.0,1349000000.0,277700000.0,1071300000.0,609100000.0,-1033500000.0,1642600000.0,74400000.0,1088100000.0,446000000.0,34100000.0,3776100000.0,135600000.0,,970500000.0,-120600000.0,846300000.0,76500000.0,168300000.0,1549000000.0,721500000.0,827500000.0,-35900000.0,863400000.0,1121000000.0,1121000000.0,2024-03-31
