ordinary_shares_number,share_issued,net_debt,total_debt,tangible_book_value,invested_capital,working_capital,net_tangible_assets,capital_lease_obligations,common_stock_equity,total_capitalization,total_equity_gross_minority_interest,minority_interest,stockholders_equity,gains_losses_not_affecting_retained_earnings,retained_earnings,additional_paid_in_capital,capital_stock,common_stock,preferred_stock,total_liabilities_net_minority_interest,total_non_current_liabilities_net_minority_interest,other_non_current_liabilities,non_current_deferred_liabilities,non_current_deferred_revenue,non_current_deferred_taxes_liabilities,long_term_debt_and_capital_lease_obligation,long_term_capital_lease_obligation,long_term_debt,current_liabilities,current_debt_and_capital_lease_obligation,current_debt,other_current_borrowings,line_of_credit,current_notes_payable,payables_and_accrued_expenses,current_accrued_expenses,payables,accounts_payable,total_assets,total_non_current_assets,other_non_current_assets,non_current_note_receivables,non_current_accounts_receivable,goodwill_and_other_intangible_assets,other_intangible_assets,goodwill,net_ppe,accumulated_depreciation,gross_ppe,construction_in_progress,other_properties,machinery_furniture_equipment,buildings_and_improvements,land_and_improvements,properties,current_assets,other_current_assets,inventory,finished_goods,receivables,other_receivables,accounts_receivable,allowance_for_doubtful_accounts_receivable,gross_accounts_receivable,cash_cash_equivalents_and_short_term_investments,cash_and_cash_equivalents,cash_financial,date,receivables_adjustments_allowances
27300000.0,27300000.0,7400900000.0,7994200000.0,1889300000.0,12853800000.0,1452700000.0,1889300000.0,346600000.0,5206200000.0,10716700000.0,5251100000.0,44900000.0,5206200000.0,-18000000.0,4065300000.0,76800000.0,1082100000.0,1082100000.0,0.0,9755500000.0,6577300000.0,207200000.0,513000000.0,226700000.0,286300000.0,5857100000.0,346600000.0,5510500000.0,3178200000.0,2137100000.0,2137100000.0,20500000.0,627200000.0,2116600000.0,1041100000.0,782700000.0,258400000.0,258400000.0,15006600000.0,10375700000.0,914700000.0,1866000000.0,321600000.0,3316900000.0,1856200000.0,1460700000.0,3956500000.0,-526800000.0,4483300000.0,87600000.0,567700000.0,650300000.0,2027800000.0,1149900000.0,0.0,4630900000.0,161700000.0,3409400000.0,3409400000.0,813100000.0,3800000.0,809300000.0,-3100000.0,812400000.0,246700000.0,246700000.0,,2022-12-31,
27500000.0,27500000.0,8292100000.0,9019200000.0,1992100000.0,14028800000.0,1199700000.0,1992100000.0,427700000.0,5437300000.0,11282500000.0,5481800000.0,44500000.0,5437300000.0,-4900000.0,4282500000.0,54200000.0,1105500000.0,1105500000.0,0.0,10939600000.0,6991600000.0,194100000.0,524600000.0,234000000.0,290600000.0,6272900000.0,427700000.0,5845200000.0,3948000000.0,2746300000.0,2746300000.0,82100000.0,,2664200000.0,1201700000.0,881700000.0,320000000.0,320000000.0,16421400000.0,11273700000.0,1050100000.0,2247900000.0,336900000.0,3445200000.0,1929000000.0,1516200000.0,4193600000.0,-618900000.0,4812500000.0,,4812500000.0,,,,,5147700000.0,149600000.0,3855600000.0,3855600000.0,843100000.0,401700000.0,441400000.0,-3100000.0,444500000.0,299400000.0,299400000.0,,2023-03-31,
27500000.0,27500000.0,9305100000.0,9945200000.0,2129200000.0,15260400000.0,1445800000.0,2129200000.0,440400000.0,5755600000.0,12368300000.0,5802700000.0,47100000.0,5755600000.0,11200000.0,4565800000.0,62500000.0,1116100000.0,1116100000.0,0.0,11880000000.0,7831800000.0,229400000.0,549300000.0,241300000.0,308000000.0,7053100000.0,440400000.0,6612700000.0,4048200000.0,2892100000.0,2892100000.0,75400000.0,,2816700000.0,1156100000.0,858400000.0,297700000.0,297700000.0,17682700000.0,12188700000.0,1281400000.0,2528600000.0,353800000.0,3626400000.0,2016200000.0,1610200000.0,4398500000.0,-655800000.0,5054300000.0,,5054300000.0,,,,,5494000000.0,130800000.0,4278900000.0,4278900000.0,884600000.0,407200000.0,477400000.0,-4500000.0,481900000.0,199700000.0,199700000.0,199700000.0,2023-06-30,
27600000.0,27600000.0,9528300000.0,10208500000.0,2123100000.0,15780900000.0,1442900000.0,2123100000.0,424000000.0,5996400000.0,12585100000.0,6066800000.0,70400000.0,5996400000.0,-14700000.0,4813500000.0,71100000.0,1126500000.0,1126500000.0,0.0,12203000000.0,7827700000.0,243300000.0,571700000.0,248100000.0,323600000.0,7012700000.0,424000000.0,6588700000.0,4375300000.0,3195800000.0,3195800000.0,71200000.0,,3124600000.0,1179500000.0,872200000.0,307300000.0,307300000.0,18269800000.0,12451600000.0,1056100000.0,2701700000.0,400400000.0,3873300000.0,2147700000.0,1725600000.0,4420100000.0,-687900000.0,5108000000.0,,5108000000.0,,,,,5818200000.0,158200000.0,4404500000.0,4404500000.0,999300000.0,469400000.0,529900000.0,-4500000.0,534400000.0,256200000.0,256200000.0,256200000.0,2023-09-30,
27400000.0,27400000.0,9959100000.0,11328400000.0,1881100000.0,17114400000.0,2023000000.0,1881100000.0,427900000.0,6213900000.0,13369300000.0,6282900000.0,69000000.0,6213900000.0,20100000.0,5013300000.0,79900000.0,1100600000.0,1100600000.0,0.0,13349600000.0,8417400000.0,220700000.0,613400000.0,264100000.0,349300000.0,7583300000.0,427900000.0,7155400000.0,4932200000.0,3745100000.0,3745100000.0,109600000.0,,3635500000.0,1187100000.0,899100000.0,288000000.0,288000000.0,19632500000.0,12677300000.0,642000000.0,2895800000.0,346500000.0,4332800000.0,2402200000.0,1930600000.0,4460200000.0,-646700000.0,5106900000.0,107200000.0,701000000.0,742500000.0,2274200000.0,1282000000.0,0.0,6955200000.0,136800000.0,4753900000.0,4753900000.0,1123100000.0,976900000.0,153300000.0,,,941400000.0,941400000.0,941400000.0,2023-12-31,-7100000.0
27500000.0,27500000.0,12148500000.0,13208200000.0,1731700000.0,18904500000.0,1141700000.0,1731700000.0,655100000.0,6351400000.0,13817700000.0,6421600000.0,70200000.0,6351400000.0,3700000.0,5162100000.0,67800000.0,1117800000.0,1117800000.0,0.0,15758400000.0,9166900000.0,277400000.0,768100000.0,389200000.0,378900000.0,8121400000.0,655100000.0,7466300000.0,6591500000.0,5086800000.0,5086800000.0,124800000.0,,4962000000.0,1504700000.0,1177100000.0,327600000.0,327600000.0,22180000000.0,14446800000.0,1159400000.0,3106300000.0,306200000.0,4619700000.0,2538000000.0,2081700000.0,5255200000.0,-688100000.0,5943300000.0,,5943300000.0,,,,,7733200000.0,217400000.0,5861900000.0,5861900000.0,1249300000.0,1050700000.0,201900000.0,,,404600000.0,404600000.0,404600000.0,2024-03-31,-3300000.0
