symbol,sector,market_cap,ordinary_shares_number,date,predictions,prev_market_cap,fair_market_cup_via_diff,market_cap_norm,fair_market_cap_norm
LAD,Consumer Discretionary,5864227821.002533,27500000.0,2023-03-31,0.12998312743704665,7753175286.970732,8760957258.33881,213.24464803645574,318.58026393959307
LAD,Consumer Discretionary,7753175286.970732,27500000.0,2023-06-30,0.2906858624260243,8163735542.635124,10536818049.464003,281.9336467989357,383.1570199805092
LAD,Consumer Discretionary,8163735542.635124,27600000.0,2023-09-30,-0.013905064486319379,8706998042.882181,8585926673.613647,295.7875196606929,311.08429976861044
LAD,Consumer Discretionary,8706998042.882181,27400000.0,2023-12-31,0.11847394006369254,8095257530.212402,9054334585.646942,317.7736512000796,330.4501673593775
LAD,Consumer Discretionary,8095257530.212402,27500000.0,2024-03-31,-0.04271294575424035,,,294.3730010986328,
