free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,purchase_of_investment,net_business_purchase_and_sale,sale_of_business,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,stock_based_compensation,unrealized_gain_loss_on_investment_securities,asset_impairment_charge,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,depreciation,operating_gains_losses,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
-185900000.0,-43900000.0,-2872300000.0,3793900000.0,8000000.0,-93300000.0,87700000.0,69300000.0,271500000.0,240300000.0,300000.0,30800000.0,435900000.0,435900000.0,-8800000.0,-11400000.0,-11400000.0,-35900000.0,-43900000.0,8000000.0,492000000.0,,,,921600000.0,-2872300000.0,3793900000.0,-312500000.0,-312500000.0,200000.0,-2500000.0,-2500000.0,-216900000.0,64100000.0,-281000000.0,-93300000.0,-92600000.0,-92600000.0,-442400000.0,180000000.0,894200000.0,-5400000.0,-21400000.0,16000000.0,16000000.0,-70600000.0,-1440600000.0,-77600000.0,9400000.0,6600000.0,0.0,31700000.0,31700000.0,68400000.0,68400000.0,68400000.0,-16100000.0,,249800000.0,2022-12-31
-87900000.0,-14400000.0,-3591900000.0,4140600000.0,6100000.0,-38900000.0,,,324700000.0,271500000.0,6200000.0,47000000.0,509900000.0,509900000.0,-19000000.0,-11500000.0,-11500000.0,-8300000.0,-14400000.0,6100000.0,548700000.0,147200000.0,-3503300000.0,3650500000.0,401500000.0,-88600000.0,490100000.0,-413900000.0,-413900000.0,800000.0,-11100000.0,-11100000.0,-364700000.0,22700000.0,-387400000.0,-38900000.0,-49000000.0,-49000000.0,-360900000.0,33300000.0,14100000.0,21700000.0,31700000.0,-10000000.0,-10000000.0,-56900000.0,-373100000.0,23900000.0,9100000.0,500000.0,,14500000.0,14500000.0,65300000.0,65300000.0,65300000.0,-7100000.0,-7200000.0,229600000.0,2023-03-31
-307900000.0,-100000.0,-3429600000.0,4178900000.0,8800000.0,-58200000.0,,,229200000.0,324700000.0,1900000.0,-97400000.0,738600000.0,738600000.0,-5500000.0,-13900000.0,-13900000.0,8700000.0,-100000.0,8800000.0,749300000.0,7125500000.0,,3622200000.0,-6376200000.0,-6932900000.0,556700000.0,-586300000.0,-586300000.0,0.0,0.0,0.0,-528100000.0,63000000.0,-591100000.0,-58200000.0,-249700000.0,-249700000.0,-642800000.0,39800000.0,-5500000.0,-69500000.0,-42700000.0,-26800000.0,-26800000.0,-293300000.0,-314300000.0,-26700000.0,10200000.0,-1300000.0,,17600000.0,17600000.0,66500000.0,66500000.0,66500000.0,-1000000.0,-1000000.0,301100000.0,2023-06-30
54900000.0,0.0,-3093100000.0,3263800000.0,8100000.0,-66600000.0,139000000.0,85600000.0,286700000.0,229200000.0,-2400000.0,59900000.0,178500000.0,178500000.0,13400000.0,-13700000.0,-13700000.0,8100000.0,0.0,8100000.0,170700000.0,-6846000000.0,,-6846000000.0,7016700000.0,-3093100000.0,10109800000.0,-240100000.0,-240100000.0,2300000.0,0.0,0.0,-175800000.0,50400000.0,-226200000.0,-66600000.0,121500000.0,121500000.0,-219300000.0,238300000.0,-2800000.0,23400000.0,20700000.0,2700000.0,2700000.0,-148000000.0,-330200000.0,-107800000.0,11100000.0,700000.0,,15100000.0,15100000.0,72200000.0,72200000.0,72200000.0,-23200000.0,,264900000.0,2023-09-30
-361700000.0,-34400000.0,-2934500000.0,3986200000.0,6700000.0,-66500000.0,,,972000000.0,286700000.0,27700000.0,657600000.0,982800000.0,982800000.0,-27500000.0,-13700000.0,-13700000.0,-27700000.0,-34400000.0,6700000.0,1051700000.0,1258900000.0,-2732800000.0,3991700000.0,-207200000.0,-201700000.0,-5500000.0,-30000000.0,-30000000.0,10100000.0,0.0,0.0,26400000.0,6800000.0,19600000.0,-66500000.0,-295200000.0,-295200000.0,-590200000.0,-800000.0,-65000000.0,97400000.0,11500000.0,85900000.0,14200000.0,-365300000.0,-256500000.0,-118000000.0,10400000.0,,,11500000.0,11500000.0,60600000.0,60600000.0,60600000.0,-3700000.0,,216100000.0,2023-12-31
212800000.0,-15000000.0,-3819400000.0,4303200000.0,5700000.0,-79600000.0,165800000.0,6000000.0,440500000.0,972000000.0,-3000000.0,-528500000.0,445000000.0,445000000.0,-15700000.0,-13800000.0,-13800000.0,-9300000.0,-15000000.0,5700000.0,483800000.0,,,,483800000.0,-3819400000.0,4303200000.0,-1265900000.0,-1265900000.0,3700000.0,-122000000.0,-122000000.0,-1068000000.0,6400000.0,-1074400000.0,-79600000.0,292400000.0,292400000.0,400000.0,200000.0,-19200000.0,385400000.0,57500000.0,327900000.0,200000.0,-183300000.0,-182700000.0,-8900000.0,14400000.0,-100000.0,,14800000.0,14800000.0,98300000.0,98300000.0,98300000.0,-400000.0,100000.0,165000000.0,2024-03-31
