free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,short_term_debt_payments,short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,dividends_received_cfi,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_investment_properties_purchase_and_sale,sale_of_investment_properties,purchase_of_investment_properties,net_business_purchase_and_sale,purchase_of_business,capital_expenditure_reported,operating_cash_flow,cash_flow_from_continuing_operating_activities,dividend_received_cfo,change_in_working_capital,change_in_other_current_liabilities,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_prepaid_assets,other_non_cash_items,stock_based_compensation,unrealized_gain_loss_on_investment_securities,provisionand_write_offof_assets,depreciation_amortization_depletion,depreciation_and_amortization,operating_gains_losses,earnings_losses_from_equity_investments,gain_loss_on_investment_securities,gain_loss_on_sale_of_business,net_income_from_continuing_operations,date
110826000.0,-31775000.0,-530635000.0,322789000.0,-56088000.0,48353000.0,42681000.0,53569000.0,-10888000.0,-393142000.0,-393142000.0,-11155000.0,115000.0,-142481000.0,-142481000.0,-31775000.0,-31775000.0,-207846000.0,-167407000.0,-490196000.0,322789000.0,-40439000.0,-40439000.0,0.0,215340000.0,215340000.0,100836000.0,14300000.0,35848000.0,41197000.0,-5349000.0,124171000.0,157985000.0,-33814000.0,-3727000.0,-3727000.0,-56088000.0,166914000.0,166914000.0,8402000.0,-65712000.0,725000.0,-56214000.0,-56214000.0,-56214000.0,-10223000.0,-4419000.0,617000.0,-5573000.0,317000.0,135758000.0,135758000.0,-96696000.0,-2274000.0,-94422000.0,0.0,194220000.0,2022-12-31
255835000.0,-95729000.0,-379347000.0,327524000.0,-21084000.0,52686000.0,77158000.0,42681000.0,34477000.0,-297600000.0,-297600000.0,-7919000.0,0.0,-142129000.0,-142129000.0,-95729000.0,-95729000.0,-51823000.0,-51617000.0,-379141000.0,327524000.0,-206000.0,-206000.0,,55158000.0,55158000.0,-5731000.0,0.0,15608000.0,26681000.0,-11073000.0,74332000.0,99388000.0,-25056000.0,-7967000.0,-7967000.0,-21084000.0,276919000.0,276919000.0,6784000.0,42425000.0,281000.0,39687000.0,39687000.0,39687000.0,2457000.0,-831000.0,1971000.0,-368000.0,18000.0,136347000.0,136347000.0,-71021000.0,-10871000.0,-60150000.0,,161594000.0,2023-03-31
176467000.0,-53000.0,-673956000.0,701185000.0,-34941000.0,49098000.0,69114000.0,77158000.0,-8044000.0,-129773000.0,-129773000.0,-8670000.0,0.0,-148279000.0,-148279000.0,-53000.0,-53000.0,27229000.0,33972000.0,-367213000.0,401185000.0,-6743000.0,-306743000.0,,-89679000.0,-89679000.0,-26202000.0,11655000.0,12462000.0,12691000.0,-229000.0,-45049000.0,0.0,-45049000.0,-7604000.0,-7604000.0,-34941000.0,211408000.0,211408000.0,24384000.0,-37323000.0,718000.0,-36041000.0,,,-2000000.0,-139000.0,1824000.0,,16000.0,136718000.0,136718000.0,-20196000.0,-12237000.0,-7959000.0,,105756000.0,2023-06-30
249784000.0,-106000.0,-144469000.0,413312000.0,-38279000.0,57974000.0,400497000.0,69114000.0,331383000.0,111223000.0,111223000.0,-9233000.0,0.0,-148281000.0,-148281000.0,-106000.0,-106000.0,268843000.0,-34428000.0,-149740000.0,115312000.0,303271000.0,5271000.0,298000000.0,-67903000.0,-67903000.0,-7764000.0,3596000.0,7367000.0,7617000.0,-250000.0,-16225000.0,0.0,-16225000.0,-16598000.0,-16598000.0,-38279000.0,288063000.0,288063000.0,17061000.0,45426000.0,1534000.0,41325000.0,41325000.0,41325000.0,2567000.0,-838000.0,2148000.0,,17000.0,137357000.0,137357000.0,-6117000.0,-10694000.0,4577000.0,,93009000.0,2023-09-30
157607000.0,-116000.0,-776000.0,25000.0,-46067000.0,47280000.0,400334000.0,400497000.0,-163000.0,-161121000.0,-161121000.0,-11967000.0,0.0,-148287000.0,-148287000.0,-116000.0,-116000.0,-751000.0,0.0,-25000.0,25000.0,-751000.0,-751000.0,0.0,-42716000.0,-42716000.0,-4799000.0,24500000.0,8103000.0,17331000.0,-9228000.0,-19217000.0,0.0,-19217000.0,-5236000.0,-5236000.0,-46067000.0,203674000.0,203674000.0,28558000.0,-52179000.0,202000.0,-39636000.0,-39636000.0,-39636000.0,-12745000.0,-706000.0,2088000.0,,19000.0,138016000.0,138016000.0,17529000.0,23241000.0,-5712000.0,0.0,70349000.0,2023-12-31
