free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,effect_of_exchange_rate_changes,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,proceeds_from_stock_option_exercised,cash_dividends_paid,net_common_stock_issuance,common_stock_payments,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,sale_of_ppe,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_accrued_expense,change_in_payable,change_in_account_payable,change_in_tax_payable,change_in_income_tax_payable,change_in_prepaid_assets,change_in_inventory,change_in_receivables,other_non_cash_items,stock_based_compensation,provisionand_write_offof_assets,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,depreciation,operating_gains_losses,pension_and_employee_benefit_expense,net_income_from_continuing_operations,date
202456000.0,0.0,-39166000.0,80961000.0,-142404000.0,160520000.0,241428000.0,585646000.0,503426000.0,9055000.0,73165000.0,-127122000.0,-127122000.0,-666000.0,22778000.0,-249029000.0,0.0,0.0,99795000.0,58000000.0,41795000.0,-39166000.0,80961000.0,-144573000.0,-144573000.0,1566000.0,-1732000.0,8991000.0,-10723000.0,-5048000.0,-5048000.0,-139359000.0,3045000.0,-142404000.0,344860000.0,344860000.0,-280832000.0,-18116000.0,4529000.0,-836699000.0,-51886000.0,-784813000.0,-678641000.0,-106172000.0,-106172000.0,19457000.0,60602000.0,489395000.0,11394000.0,25455000.0,5867000.0,-91961000.0,-91961000.0,218367000.0,218367000.0,218367000.0,,,141216000.0,2022-12-31
757524000.0,-110073000.0,-24075000.0,34238000.0,-164792000.0,98872000.0,16761000.0,854465000.0,585646000.0,4027000.0,264792000.0,-495578000.0,-495578000.0,-11389000.0,19776000.0,-249055000.0,-110073000.0,-110073000.0,-144837000.0,,10163000.0,-24075000.0,34238000.0,-161946000.0,-161946000.0,770000.0,-1059000.0,0.0,-1059000.0,315000.0,315000.0,-161972000.0,2820000.0,-164792000.0,922316000.0,922316000.0,279279000.0,-60844000.0,1687000.0,603412000.0,7617000.0,595795000.0,479119000.0,116676000.0,116676000.0,2673000.0,50533000.0,-318182000.0,-4034000.0,21086000.0,12167000.0,-39857000.0,-39857000.0,224071000.0,224071000.0,224071000.0,0.0,0.0,429604000.0,2023-03-31
1122951000.0,-122293000.0,-748483000.0,74715000.0,-318869000.0,167328000.0,138225000.0,966032000.0,854465000.0,5930000.0,105637000.0,-1032924000.0,-1032924000.0,-312000.0,12056000.0,-248607000.0,-122293000.0,-122293000.0,-673768000.0,,-673768000.0,-748483000.0,74715000.0,-303259000.0,-303259000.0,2889000.0,-1113000.0,0.0,-1113000.0,0.0,0.0,-305035000.0,13834000.0,-318869000.0,1441820000.0,1441820000.0,300756000.0,-130315000.0,-18278000.0,156329000.0,77530000.0,78799000.0,106612000.0,-27813000.0,-27813000.0,8389000.0,149898000.0,134733000.0,-4706000.0,21895000.0,13756000.0,146610000.0,146610000.0,229773000.0,229773000.0,229773000.0,0.0,0.0,733736000.0,2023-06-30
-84212000.0,-99974000.0,-19587000.0,126816000.0,-171364000.0,94065000.0,103277000.0,728109000.0,966032000.0,-11427000.0,-226496000.0,66276000.0,66276000.0,-5498000.0,17399000.0,-252880000.0,-99974000.0,-99974000.0,407229000.0,300000000.0,107229000.0,-19587000.0,126816000.0,-379924000.0,-379924000.0,,-308000.0,0.0,-308000.0,-219264000.0,-219264000.0,-160352000.0,11012000.0,-171364000.0,87152000.0,87152000.0,-673210000.0,-37046000.0,20193000.0,-147455000.0,-40173000.0,-107282000.0,-187574000.0,80292000.0,80292000.0,-39402000.0,-184674000.0,-284826000.0,2470000.0,24234000.0,17659000.0,-22201000.0,-22201000.0,234808000.0,234808000.0,234808000.0,,,503392000.0,2023-09-30
593312000.0,-99973000.0,-168133000.0,1005659000.0,-175433000.0,171937000.0,268578000.0,1095656000.0,728109000.0,12332000.0,355214000.0,711481000.0,711481000.0,-13312000.0,39948000.0,-252708000.0,-99973000.0,-99973000.0,1037526000.0,200000000.0,837526000.0,-168133000.0,1005659000.0,-1125012000.0,-1125012000.0,,-1570000.0,0.0,-1570000.0,-955344000.0,-955344000.0,-168098000.0,7335000.0,-175433000.0,768745000.0,768745000.0,66630000.0,-28859000.0,1749000.0,-295046000.0,57206000.0,-352252000.0,-216837000.0,-135415000.0,-135415000.0,42764000.0,86627000.0,259395000.0,2865000.0,28587000.0,12125000.0,-6488000.0,-6488000.0,249784000.0,249784000.0,249784000.0,,,415242000.0,2023-12-31
